Nov 26, 2016 8:29:21 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:29:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:29:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:29:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
vcvcvcvc.dyndns.org ,1.0098463535779406E-7,108
vcvcvcvc.dyndns.org ,1.0098463536090205E-7,109
vcvcvcvc.dyndns.org ,1.0098463536181179E-7,110
trapbath.ru,2.3607259281635633E-7,573
trapbath.ru,2.950479592886694E-7,871
trapbath.ru,2.950479592886727E-7,872
trapbath.ru,2.9777879909724266E-7,891
trapbath.ru,3.106472885708422E-7,958
nginx/0.7.67\r\n,4.3142473861841724E-7,2091
nginx/0.7.67\r\n,4.3201715172618095E-7,2121
rwyngtbvunfpk.org\r\n,4.3247172555472894E-7,2148
rwyngtbvunfpk.org\r\n,4.3247172555472894E-7,2149
rwyngtbvunfpk.org\r\n,4.3247172555472894E-7,2150
takeinfo.ru\r\n,4.3247172555472894E-7,2151
dgyqimolcqm.cm\r\n,4.3247172555472894E-7,2152
dgyqimolcqm.cm\r\n,4.3247172555472894E-7,2153
dgyqimolcqm.cm\r\n,4.3247172555472894E-7,2154
dgyqimolcqm.cm\r\n,4.3247172555472894E-7,2155
trapbath.ru,4.712296321398163E-7,2615
61.178.77.170,5.227330744533483E-7,3165
vcvcvcvc.dyndns.org ,6.9475303413377E-7,4895
vcvcvcvc.dyndns.org ,6.971998004818688E-7,4920
61.178.77.169,7.032010783405899E-7,4982
61.178.77.169,7.032010783405899E-7,4983
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.03251531607299E-7,4990
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.03251531607299E-7,4991
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.03251531607299E-7,4992
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.03251531607299E-7,4993
trapbath.ru,7.03251531607299E-7,4994
trapbath.ru,7.03251531607299E-7,4995
trapbath.ru,7.03251531607299E-7,4996
sgb-sy.com,7.03251531607299E-7,4997
sgb-sy.com,7.03251531607299E-7,4998
sgb-sy.com,7.03251531607299E-7,4999
sgb-sy.com,7.03251531607299E-7,5000
telecrop.com,7.03251531607299E-7,5001
telecrop.com,7.03251531607299E-7,5002
telecrop.com,7.03251531607299E-7,5003
telecrop.com,7.03251531607299E-7,5004
nginx,7.03251531607299E-7,5005
nginx,7.03251531607299E-7,5006
www.download.windowsupdate.com,7.03251531607299E-7,5007
www.download.windowsupdate.com,7.03251531607299E-7,5008
www.download.windowsupdate.com,7.03251531607299E-7,5009
