Nov 26, 2016 8:26:35 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:26:35 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:26:35 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:26:35 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 12 ms. row count = 105
www.dnswatch.info,9.226560629406816E-6,59854
146.185.213.35,2.3254051512774015E-5,133799
mugspade.ru,2.4626410302708412E-5,140447
firewall.happytohell.com,2.8852610672838643E-5,161695
www.redlinesys.net,3.155917322473986E-5,174571
www.redlinesys.net,4.835656556251538E-5,250660
firewall.happytohell.com,6.858386778394784E-5,326282
firewall.happytohell.com,7.954049066019757E-5,363360
omegaartworld.com,8.260254888743013E-5,372401
firewall.happytohell.com,8.450156955203675E-5,379403
www.redlinesys.net,1.310399924382721E-4,522701
firewall.happytohell.com,1.3620424629566416E-4,537139
omegaartworld.com,1.3638930431286104E-4,537696
mugspade.ru,1.37907981395197E-5,84302
omegaartworld.com,1.806077798510196E-5,106373
firewall.happytohell.com,1.0021868517715261E-4,430404
vcvcvcvc.dyndns.org ,1.2405213591283472E-7,87
vcvcvcvc.dyndns.org ,1.2405214713061646E-7,88
vcvcvcvc.dyndns.org ,1.2405219976506275E-7,89
trapbath.ru,1.2729739977760208E-7,93
trapbath.ru,2.608733658129665E-7,472
trapbath.ru,2.608733692099367E-7,473
nginx/0.7.67\r\n,4.970047210851633E-7,2294
nginx/0.7.67\r\n,4.974801842410128E-7,2308
rwyngtbvunfpk.org\r\n,4.977179419500793E-7,2322
rwyngtbvunfpk.org\r\n,4.977179419500793E-7,2323
rwyngtbvunfpk.org\r\n,4.977179419500793E-7,2324
takeinfo.ru\r\n,4.977179419500793E-7,2325
dgyqimolcqm.cm\r\n,4.977179419500793E-7,2326
dgyqimolcqm.cm\r\n,4.977179419500793E-7,2327
dgyqimolcqm.cm\r\n,4.977179419500793E-7,2328
dgyqimolcqm.cm\r\n,4.977179419500793E-7,2329
61.178.77.169,4.977253949803788E-7,2332
61.178.77.170,4.977253949803788E-7,2333
trapbath.ru,5.407387445416564E-7,2947
64.235.43.131,5.556488076516389E-7,3192
61.178.77.169,5.558707273472141E-7,3225
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.55919636785108E-7,3241
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.55919636785108E-7,3242
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.55919636785108E-7,3243
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.55919636785108E-7,3244
trapbath.ru,5.55919636785108E-7,3245
trapbath.ru,5.55919636785108E-7,3246
trapbath.ru,5.55919636785108E-7,3247
sgb-sy.com,5.55919636785108E-7,3248
sgb-sy.com,5.55919636785108E-7,3249
sgb-sy.com,5.55919636785108E-7,3250
sgb-sy.com,5.55919636785108E-7,3251
telecrop.com,5.55919636785108E-7,3252
telecrop.com,5.55919636785108E-7,3253
telecrop.com,5.55919636785108E-7,3254
telecrop.com,5.55919636785108E-7,3255
nginx,5.55919636785108E-7,3256
nginx,5.55919636785108E-7,3257
www.download.windowsupdate.com,5.55919636785108E-7,3258
www.download.windowsupdate.com,5.55919636785108E-7,3259
www.download.windowsupdate.com,5.55919636785108E-7,3260
www.download.windowsupdate.com,5.55919636785108E-7,3261
www.download.windowsupdate.com,5.55919636785108E-7,3262
64.235.43.131,5.563422332780044E-7,3297
vcvcvcvc.dyndns.org ,5.610266473685298E-7,3400
vcvcvcvc.dyndns.org ,5.611192612973868E-7,3407
trapbath.ru,8.843398909244947E-7,5818
rwyngtbvunfpk.org\r\n,9.95437932888733E-7,6714
rwyngtbvunfpk.org\r\n,9.95437932888733E-7,6715
64.235.43.131,9.95437932888733E-7,6716
64.235.43.131,9.95437932888733E-7,6717
64.235.43.131,9.95437932888733E-7,6718
takeinfo.ru\r\n,9.95437932888733E-7,6719
takeinfo.ru\r\n,9.95437932888733E-7,6720
takeinfo.ru\r\n,9.95437932888733E-7,6721
takeinfo.ru\r\n,9.95437932888733E-7,6722
nginx/0.7.67\r\n,9.95437932888733E-7,6723
trapbath.ru,1.1022739674714998E-6,7748
trapbath.ru,1.1118403607845464E-6,7934
trapbath.ru,1.1118403607845464E-6,7935
64.235.43.131,1.1118403607845464E-6,7936
64.235.43.131,1.1118403607845464E-6,7937
sgb-sy.com,1.1118403607845464E-6,7938
sgb-sy.com,1.1118403607845464E-6,7939
telecrop.com,1.1118403607845464E-6,7940
telecrop.com,1.1118403607845464E-6,7941
nginx,1.1118403607845464E-6,7942
nginx,1.1118403607845464E-6,7943
64.235.43.131,1.1129161106906331E-6,7985
64.235.43.131,1.1129161106906331E-6,7986
vcvcvcvc.dyndns.org ,1.122064934735003E-6,8105
vcvcvcvc.dyndns.org ,1.122064934735003E-6,8106
vcvcvcvc.dyndns.org ,1.1222499646495227E-6,8114
vcvcvcvc.dyndns.org ,1.1222499646495227E-6,8115
nginx,1.6677610851464521E-6,12259
nginx,1.6677610851464521E-6,12260
nginx,1.6677610851464521E-6,12261
nginx,1.6677610851464521E-6,12262
nginx,1.6677610851464521E-6,12263
nginx,1.6677610851464521E-6,12264
64.235.43.131,1.9913523801562367E-6,14564
64.235.43.131,1.9913523801562367E-6,14565
nginx/0.7.67\r\n,1.9913523801562367E-6,14566
nginx/0.7.67\r\n,1.9913523801562367E-6,14567
www.dnswatch.info,2.0827754514644745E-6,15215
146.185.213.35,2.9387587684324354E-6,21192
mugspade.ru,4.388483273167083E-6,30853
www.dnswatch.info,5.463709135173403E-6,37665
146.185.213.35,5.743405145460071E-6,39498
