Nov 26, 2016 9:05:20 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:05:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:05:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:05:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
www.redlinesys.net,1.5520869704935508E-4,377223
omegaartworld.com,1.6556149708044196E-4,394703
firewall.happytohell.com,1.8033813886273513E-4,420456
firewall.happytohell.com,1.8573308897208644E-4,429021
www.redlinesys.net,2.6813778734052296E-4,555915
firewall.happytohell.com,2.8148523901504787E-4,576716
firewall.happytohell.com,5.501064598981119E-4,941775
www.dnswatch.info,1.1961029288134434E-5,47702
nginx,1.340676548363605E-5,52798
nginx,1.340676548363605E-5,52799
nginx,1.340676548363605E-5,52800
nginx,1.340676548363605E-5,52801
nginx,1.340676548363605E-5,52802
nginx,1.340676548363605E-5,52803
mugspade.ru,1.872227323213432E-5,70228
146.185.213.35,2.6875248738993774E-5,94895
146.185.213.35,3.259054568945498E-5,110890
mugspade.ru,7.68346737439483E-5,222890
omegaartworld.com,4.474440811953907E-4,810010
firewall.happytohell.com,3.097324209198257E-4,618605
firewall.happytohell.com,3.2065202860911474E-4,634121
omegaartworld.com,4.093766846224483E-4,761042
www.redlinesys.net,4.11841967030461E-4,764168
vcvcvcvc.dyndns.org ,1.2670170183015238E-6,3729
vcvcvcvc.dyndns.org ,1.2946398871576502E-6,3868
vcvcvcvc.dyndns.org ,1.2946410381106584E-6,3869
61.178.77.169,1.3989151355869498E-6,4429
vcvcvcvc.dyndns.org ,1.4545912867869073E-6,4722
vcvcvcvc.dyndns.org ,1.454591286787606E-6,4723
vcvcvcvc.dyndns.org ,1.454591286787994E-6,4724
nginx/0.7.67\r\n,1.7010021579889889E-6,6151
nginx/0.7.67\r\n,1.704675403593827E-6,6176
rwyngtbvunfpk.org\r\n,1.7080211436028263E-6,6196
rwyngtbvunfpk.org\r\n,1.7080211436028263E-6,6197
rwyngtbvunfpk.org\r\n,1.7080211436028263E-6,6198
takeinfo.ru\r\n,1.7080211436028263E-6,6199
dgyqimolcqm.cm\r\n,1.7080211436028263E-6,6200
dgyqimolcqm.cm\r\n,1.7080211436028263E-6,6201
dgyqimolcqm.cm\r\n,1.7080211436028263E-6,6202
dgyqimolcqm.cm\r\n,1.7080211436028263E-6,6203
trapbath.ru,1.8171368195665818E-6,6783
trapbath.ru,1.8369768794414433E-6,6875
vcvcvcvc.dyndns.org ,2.1407226665715706E-6,8278
vcvcvcvc.dyndns.org ,2.1510827562182064E-6,8326
vcvcvcvc.dyndns.org ,2.1510846892273664E-6,8327
61.178.77.169,2.1766687222352288E-6,8483
trapbath.ru,2.2149679696530587E-6,8685
trapbath.ru,2.2149679696530613E-6,8686
146.185.213.35,2.6836773815832523E-6,10965
www.dnswatch.info,2.6995829245904695E-6,11043
www.dnswatch.info,2.923570325271407E-6,12106
61.178.77.170,3.3004483006573243E-6,13844
rwyngtbvunfpk.org\r\n,3.4160687457464417E-6,14416
rwyngtbvunfpk.org\r\n,3.4160687457464417E-6,14417
64.235.43.131,3.4160687457464417E-6,14418
64.235.43.131,3.4160687457464417E-6,14419
64.235.43.131,3.4160687457464417E-6,14420
takeinfo.ru\r\n,3.4160687457464417E-6,14421
takeinfo.ru\r\n,3.4160687457464417E-6,14422
takeinfo.ru\r\n,3.4160687457464417E-6,14423
takeinfo.ru\r\n,3.4160687457464417E-6,14424
nginx/0.7.67\r\n,3.4160687457464417E-6,14425
trapbath.ru,3.6347450976550797E-6,15440
trapbath.ru,3.674203877571308E-6,15618
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.468913669919537E-6,19068
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.468913669919537E-6,19069
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.468913669919537E-6,19070
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.468913669919537E-6,19071
trapbath.ru,4.468913669919537E-6,19072
trapbath.ru,4.468913669919537E-6,19073
trapbath.ru,4.468913669919537E-6,19074
sgb-sy.com,4.468913669919537E-6,19075
sgb-sy.com,4.468913669919537E-6,19076
sgb-sy.com,4.468913669919537E-6,19077
sgb-sy.com,4.468913669919537E-6,19078
telecrop.com,4.468913669919537E-6,19079
telecrop.com,4.468913669919537E-6,19080
telecrop.com,4.468913669919537E-6,19081
telecrop.com,4.468913669919537E-6,19082
nginx,4.468913669919537E-6,19083
nginx,4.468913669919537E-6,19084
www.download.windowsupdate.com,4.468913669919537E-6,19085
www.download.windowsupdate.com,4.468913669919537E-6,19086
www.download.windowsupdate.com,4.468913669919537E-6,19087
www.download.windowsupdate.com,4.468913669919537E-6,19088
www.download.windowsupdate.com,4.468913669919537E-6,19089
64.235.43.131,4.482838680573865E-6,19149
64.235.43.131,4.485264867224562E-6,19168
64.235.43.131,6.829797742809628E-6,28801
64.235.43.131,6.829797742809628E-6,28802
nginx/0.7.67\r\n,6.829797742809628E-6,28803
nginx/0.7.67\r\n,6.829797742809628E-6,28804
mugspade.ru,7.121152438163624E-6,29989
trapbath.ru,8.93783957473891E-6,36852
trapbath.ru,8.93783957473891E-6,36853
64.235.43.131,8.93783957473891E-6,36854
64.235.43.131,8.93783957473891E-6,36855
sgb-sy.com,8.93783957473891E-6,36856
sgb-sy.com,8.93783957473891E-6,36857
telecrop.com,8.93783957473891E-6,36858
telecrop.com,8.93783957473891E-6,36859
nginx,8.93783957473891E-6,36860
nginx,8.93783957473891E-6,36861
64.235.43.131,8.971335308213804E-6,37013
64.235.43.131,8.971335308213804E-6,37014
