"host","score","rank","label","y","TP","FP"
"www.download.windowsupdate.com","1.81483101697529e-05",27268,"bad",46,0.438095238095238,0.00300200644758637
"64.235.43.131","1.81578820864036e-05",27291,"bad",47,0.447619047619048,0.00300443275698559
"vcvcvcvc.dyndns.org ","2.65503063189958e-05",39418,"bad",48,0.457142857142857,0.00434177038312197
"vcvcvcvc.dyndns.org ","2.65503071031745e-05",39419,"bad",49,0.466666666666667,0.00434177038312197
"vcvcvcvc.dyndns.org ","2.65695050672904e-05",39443,"bad",50,0.476190476190476,0.00434430697931207
"vcvcvcvc.dyndns.org ","2.65695058538672e-05",39444,"bad",51,0.485714285714286,0.00434430697931207
"trapbath.ru","2.75703528938248e-05",40860,"bad",52,0.495238095238095,0.00450036278839858
"trapbath.ru","2.75936972415394e-05",40894,"bad",53,0.504761904761905,0.00450400225249742
"rwyngtbvunfpk.org\r\n","3.44544830507234e-05",50349,"bad",54,0.514285714285714,0.00554665357341885
"rwyngtbvunfpk.org\r\n","3.44544830507234e-05",50350,"bad",55,0.523809523809524,0.00554665357341885
"64.235.43.131","3.44544830507234e-05",50351,"bad",56,0.533333333333333,0.00554665357341885
"64.235.43.131","3.44544830507234e-05",50352,"bad",57,0.542857142857143,0.00554665357341885
"64.235.43.131","3.44544830507234e-05",50353,"bad",58,0.552380952380952,0.00554665357341885
"takeinfo.ru\r\n","3.44544830507234e-05",50354,"bad",59,0.561904761904762,0.00554665357341885
"takeinfo.ru\r\n","3.44544830507234e-05",50355,"bad",60,0.571428571428571,0.00554665357341885
"takeinfo.ru\r\n","3.44544830507234e-05",50356,"bad",61,0.580952380952381,0.00554665357341885
"takeinfo.ru\r\n","3.44544830507234e-05",50357,"bad",62,0.59047619047619,0.00554665357341885
"nginx/0.7.67\r\n","3.44544830507234e-05",50358,"bad",63,0.6,0.00554665357341885
"trapbath.ru","3.62973910688052e-05",52823,"bad",64,0.60952380952381,0.00581840022613204
"trapbath.ru","3.62973910688052e-05",52824,"bad",65,0.619047619047619,0.00581840022613204
"64.235.43.131","3.62973910688052e-05",52825,"bad",66,0.628571428571429,0.00581840022613204
"64.235.43.131","3.62973910688052e-05",52826,"bad",67,0.638095238095238,0.00581840022613204
"sgb-sy.com","3.62973910688052e-05",52827,"bad",68,0.647619047619048,0.00581840022613204
"sgb-sy.com","3.62973910688052e-05",52828,"bad",69,0.657142857142857,0.00581840022613204
"telecrop.com","3.62973910688052e-05",52829,"bad",70,0.666666666666667,0.00581840022613204
"telecrop.com","3.62973910688052e-05",52830,"bad",71,0.676190476190476,0.00581840022613204
"nginx","3.62973910688052e-05",52831,"bad",72,0.685714285714286,0.00581840022613204
"nginx","3.62973910688052e-05",52832,"bad",73,0.695238095238095,0.00581840022613204
"64.235.43.131","3.63251732688026e-05",52870,"bad",74,0.704761904761905,0.00582248083739437
"64.235.43.131","3.63251732688026e-05",52871,"bad",75,0.714285714285714,0.00582248083739437
"www.dnswatch.info","3.77916567758909e-05",54866,"bad",76,0.723809523809524,0.00604239269839684
"mugspade.ru","3.95113700348856e-05",57061,"bad",77,0.733333333333333,0.00628436191757408
"nginx","5.44464722247702e-05",75400,"bad",78,0.742857142857143,0.00830680108861886
"nginx","5.44464722247702e-05",75401,"bad",79,0.752380952380952,0.00830680108861886
"nginx","5.44464722247702e-05",75402,"bad",80,0.761904761904762,0.00830680108861886
"nginx","5.44464722247702e-05",75403,"bad",81,0.771428571428571,0.00830680108861886
"nginx","5.44464722247702e-05",75404,"bad",82,0.780952380952381,0.00830680108861886
"nginx","5.44464722247702e-05",75405,"bad",83,0.79047619047619,0.00830680108861886
"www.dnswatch.info","5.67452009174565e-05",77993,"bad",84,0.8,0.00859211301660952
"64.235.43.131","6.89340972471391e-05",91412,"bad",85,0.80952380952381,0.0100719411765549
"64.235.43.131","6.89340972471391e-05",91413,"bad",86,0.819047619047619,0.0100719411765549
"nginx/0.7.67\r\n","6.89340972471391e-05",91414,"bad",87,0.828571428571429,0.0100719411765549
"nginx/0.7.67\r\n","6.89340972471391e-05",91415,"bad",88,0.838095238095238,0.0100719411765549
"mugspade.ru","7.41866984394244e-05",97227,"bad",89,0.847619047619048,0.0107128177183229
"146.185.213.35","9.27503578739395e-05",117201,"bad",90,0.857142857142857,0.0129155757924464
"mugspade.ru","0.000123300766293041",148138,"bad",91,0.866666666666667,0.0163274079549201
"146.185.213.35","0.000134639300693655",158992,"bad",92,0.876190476190476,0.017524350496274
"omegaartworld.com","0.000211690949297992",226196,"bad",93,0.885714285714286,0.0249359537033698
"www.redlinesys.net","0.000244380504593074",252317,"bad",94,0.895238095238095,0.0278166446809949
"omegaartworld.com","0.000248192862568689",255443,"bad",95,0.904761904761905,0.0281612909024757
"www.redlinesys.net","0.00027366563517984",275468,"bad",96,0.914285714285714,0.0303696736029338
"146.185.213.35","0.000364855559476349",342051,"bad",97,0.923809523809524,0.0377127887128969
"www.redlinesys.net","0.000372036882020171",347161,"bad",98,0.933333333333333,0.0382762439274714
"omegaartworld.com","0.000477527633588368",420013,"bad",99,0.942857142857143,0.0463107469294227
"firewall.happytohell.com","0.000482305297971588",423117,"bad",100,0.952380952380952,0.0466529668415043
"firewall.happytohell.com","0.000805624829317832",622037,"bad",101,0.961904761904762,0.0685911049953409
"firewall.happytohell.com","0.00242433568342796",1338903,"bad",102,0.971428571428571,0.147651845335128
"firewall.happytohell.com","0.00250259166706015",1366805,"bad",103,0.980952380952381,0.150728957087299
"firewall.happytohell.com","0.00396288842050898",1810965,"bad",104,0.990476190476191,0.199713827835041
"firewall.happytohell.com","0.0100416657136785",2974463,"bad",105,1,0.3280321781564
"1","1",0,"null",106,1,1
