Nov 26, 2016 8:43:20 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:43:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:43:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:43:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 17 ms. row count = 105
omegaartworld.com,1.2038915197956952E-4,373743
www.redlinesys.net,2.1503172930815659E-4,557570
omegaartworld.com,2.1645038452321682E-4,559753
www.redlinesys.net,2.2776641353930275E-4,579833
firewall.happytohell.com,2.000727590876073E-4,530582
firewall.happytohell.com,2.0092120904659772E-4,532467
firewall.happytohell.com,2.625222324668655E-4,639636
firewall.happytohell.com,2.668597876316456E-4,648334
firewall.happytohell.com,1.8582950889510822E-4,502866
omegaartworld.com,2.3389503122521547E-4,590246
firewall.happytohell.com,2.526918120618483E-4,623105
trapbath.ru,3.6918128044911334E-7,592
trapbath.ru,3.691815340966632E-7,593
www.dnswatch.info,5.488209320254987E-7,1574
trapbath.ru,9.451981135752427E-7,3795
64.235.43.131,9.463387326457733E-7,3807
vcvcvcvc.dyndns.org ,9.463512798028569E-7,3808
trapbath.ru,9.472904032956519E-7,3866
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,9.475243388613186E-7,3908
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,9.475243388613186E-7,3909
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,9.475243388613186E-7,3910
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,9.475243388613186E-7,3911
trapbath.ru,9.475243388613186E-7,3912
trapbath.ru,9.475243388613186E-7,3913
trapbath.ru,9.475243388613186E-7,3914
sgb-sy.com,9.475243388613186E-7,3915
sgb-sy.com,9.475243388613186E-7,3916
sgb-sy.com,9.475243388613186E-7,3917
sgb-sy.com,9.475243388613186E-7,3918
telecrop.com,9.475243388613186E-7,3919
telecrop.com,9.475243388613186E-7,3920
telecrop.com,9.475243388613186E-7,3921
telecrop.com,9.475243388613186E-7,3922
nginx,9.475243388613186E-7,3923
nginx,9.475243388613186E-7,3924
www.download.windowsupdate.com,9.475243388613186E-7,3925
www.download.windowsupdate.com,9.475243388613186E-7,3926
www.download.windowsupdate.com,9.475243388613186E-7,3927
www.download.windowsupdate.com,9.475243388613186E-7,3928
www.download.windowsupdate.com,9.475243388613186E-7,3929
vcvcvcvc.dyndns.org ,9.475319243863048E-7,3930
64.235.43.131,9.47849228040989E-7,3945
vcvcvcvc.dyndns.org ,9.704815788248281E-7,4091
vcvcvcvc.dyndns.org ,9.704816873466868E-7,4092
vcvcvcvc.dyndns.org ,9.704817938090899E-7,4093
nginx/0.7.67\r\n,1.0713100826868573E-6,4905
61.178.77.169,1.0719373856221644E-6,4923
nginx/0.7.67\r\n,1.0721081169170403E-6,4924
rwyngtbvunfpk.org\r\n,1.072225324161308E-6,4929
rwyngtbvunfpk.org\r\n,1.072225324161308E-6,4930
rwyngtbvunfpk.org\r\n,1.072225324161308E-6,4931
