Nov 26, 2016 8:54:20 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:54:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:54:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:54:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 17 ms. row count = 105
firewall.happytohell.com,1.8913884712850638E-4,504831
firewall.happytohell.com,2.535416971203433E-4,622526
www.redlinesys.net,1.3667443056390477E-4,402618
omegaartworld.com,1.4000536952354272E-4,409346
omegaartworld.com,1.4397275898187238E-4,417369
firewall.happytohell.com,4.300547625711233E-4,917855
mugspade.ru,2.5600624324139084E-5,105980
mugspade.ru,3.624899648225604E-5,141779
omegaartworld.com,3.7890710794757564E-5,147272
mugspade.ru,3.7923930748391475E-5,147393
146.185.213.35,4.0277986372003126E-5,154877
www.redlinesys.net,8.792535249177265E-5,292351
www.redlinesys.net,9.275908870487965E-5,303616
firewall.happytohell.com,1.2247599214425893E-4,371543
firewall.happytohell.com,1.2858900548756957E-4,385989
firewall.happytohell.com,7.09738681043385E-5,245633
vcvcvcvc.dyndns.org ,5.877788561524827E-7,1410
61.178.77.169,9.173367417712784E-7,3212
www.dnswatch.info,9.71769382978866E-7,3537
vcvcvcvc.dyndns.org ,9.975457306071986E-7,3710
vcvcvcvc.dyndns.org ,9.975457306072075E-7,3711
vcvcvcvc.dyndns.org ,9.975457306072183E-7,3712
61.178.77.170,1.0096598676199977E-6,3820
trapbath.ru,1.0272432520786058E-6,3931
trapbath.ru,1.1150152470005174E-6,4609
vcvcvcvc.dyndns.org ,1.1308271367965223E-6,4783
61.178.77.169,1.1768769887907235E-6,5113
146.185.213.35,1.3506975385989872E-6,6262
trapbath.ru,1.4738960903322815E-6,6931
trapbath.ru,1.4738960903322815E-6,6932
vcvcvcvc.dyndns.org ,1.5660994362645644E-6,7529
vcvcvcvc.dyndns.org ,1.5661041145816656E-6,7530
trapbath.ru,2.05474142259613E-6,10300
dgyqimolcqm.cm\r\n,2.1151474236899563E-6,10676
rwyngtbvunfpk.org\r\n,2.1151474236900443E-6,10677
dgyqimolcqm.cm\r\n,2.1151474236901634E-6,10678
dgyqimolcqm.cm\r\n,2.115147423690169E-6,10679
rwyngtbvunfpk.org\r\n,2.1151474236902074E-6,10680
takeinfo.ru\r\n,2.1151474236902557E-6,10681
dgyqimolcqm.cm\r\n,2.115147423690352E-6,10682
rwyngtbvunfpk.org\r\n,2.115147423690353E-6,10683
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.1151528790459426E-6,10684
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.1151528790459426E-6,10685
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.1151528790459426E-6,10686
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.1151528790459426E-6,10687
trapbath.ru,2.1151528790459426E-6,10688
trapbath.ru,2.1151528790459426E-6,10689
trapbath.ru,2.1151528790459426E-6,10690
sgb-sy.com,2.1151528790459426E-6,10691
sgb-sy.com,2.1151528790459426E-6,10692
sgb-sy.com,2.1151528790459426E-6,10693
sgb-sy.com,2.1151528790459426E-6,10694
telecrop.com,2.1151528790459426E-6,10695
telecrop.com,2.1151528790459426E-6,10696
telecrop.com,2.1151528790459426E-6,10697
telecrop.com,2.1151528790459426E-6,10698
nginx,2.1151528790459426E-6,10699
nginx,2.1151528790459426E-6,10700
www.download.windowsupdate.com,2.1151528790459426E-6,10701
www.download.windowsupdate.com,2.1151528790459426E-6,10702
www.download.windowsupdate.com,2.1151528790459426E-6,10703
www.download.windowsupdate.com,2.1151528790459426E-6,10704
www.download.windowsupdate.com,2.1151528790459426E-6,10705
trapbath.ru,2.23043310160834E-6,11354
vcvcvcvc.dyndns.org ,2.2613648861691067E-6,11559
vcvcvcvc.dyndns.org ,2.2613896416735327E-6,11560
www.dnswatch.info,2.6448585951017326E-6,13668
takeinfo.ru\r\n,4.230303571373671E-6,21797
takeinfo.ru\r\n,4.230303571373671E-6,21798
takeinfo.ru\r\n,4.230303571380385E-6,21799
takeinfo.ru\r\n,4.230303571380385E-6,21800
64.235.43.131,4.23030357138043E-6,21801
64.235.43.131,4.23030357138043E-6,21802
rwyngtbvunfpk.org\r\n,4.2303035713804596E-6,21803
rwyngtbvunfpk.org\r\n,4.2303035713804596E-6,21804
64.235.43.131,4.23030357138065E-6,21805
nginx/0.7.67\r\n,4.23030357138065E-6,21806
nginx/0.7.67\r\n,4.230305442358562E-6,21807
64.235.43.131,4.2303088737079945E-6,21808
trapbath.ru,4.230310744284213E-6,21809
trapbath.ru,4.230310744284213E-6,21810
64.235.43.131,4.230310744284213E-6,21811
64.235.43.131,4.230310744284213E-6,21812
sgb-sy.com,4.230310744284213E-6,21813
sgb-sy.com,4.230310744284213E-6,21814
telecrop.com,4.230310744284213E-6,21815
telecrop.com,4.230310744284213E-6,21816
nginx,4.230310744284213E-6,21817
nginx,4.230310744284213E-6,21818
nginx/0.7.67\r\n,6.345462216942584E-6,32111
64.235.43.131,6.345467363970263E-6,32112
64.235.43.131,6.345467363970263E-6,32113
nginx,6.3454686111844095E-6,32114
nginx,6.3454686111844095E-6,32115
nginx,6.3454686111844095E-6,32116
nginx,6.3454686111844095E-6,32117
nginx,6.3454686111844095E-6,32118
nginx,6.3454686111844095E-6,32119
www.dnswatch.info,8.279381052800152E-6,40576
64.235.43.131,1.057577277358706E-5,50687
64.235.43.131,1.057577277358706E-5,50688
nginx/0.7.67\r\n,1.057577277358706E-5,50689
nginx/0.7.67\r\n,1.057577277358706E-5,50690
64.235.43.131,1.0575781351968623E-5,50691
146.185.213.35,1.59865511807028E-5,72000
