Nov 26, 2016 9:10:58 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:10:58 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:10:58 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:10:58 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 19 ms. row count = 105
mugspade.ru,2.147538099291968E-5,77074
firewall.happytohell.com,1.4088171967380187E-4,348068
146.185.213.35,1.4904496181027542E-4,363293
mugspade.ru,5.8079609957838196E-5,175124
www.redlinesys.net,2.9733039687881735E-4,587298
omegaartworld.com,3.067441773542362E-4,600190
firewall.happytohell.com,3.142387657226609E-4,609784
www.redlinesys.net,9.27529425076611E-5,251370
firewall.happytohell.com,9.304788571703404E-5,251896
146.185.213.35,9.904328299944629E-5,264900
omegaartworld.com,1.0671490399284619E-4,280747
www.redlinesys.net,1.6507259798700537E-4,390421
firewall.happytohell.com,1.6965659730878982E-4,398259
61.178.77.169,6.117036779396558E-7,870
trapbath.ru,9.031336928329402E-7,1834
trapbath.ru,9.03981655584653E-7,1837
trapbath.ru,9.039816555879528E-7,1838
trapbath.ru,9.247483467032427E-7,1926
trapbath.ru,1.2405011851288913E-6,3446
vcvcvcvc.dyndns.org ,1.479569239719221E-6,4624
vcvcvcvc.dyndns.org ,1.497167638845554E-6,4722
61.178.77.170,1.5096289611831718E-6,4781
vcvcvcvc.dyndns.org ,1.5476393942044271E-6,5010
vcvcvcvc.dyndns.org ,1.5476393942057498E-6,5011
vcvcvcvc.dyndns.org ,1.547639394206446E-6,5012
www.dnswatch.info,1.616606185165999E-6,5353
61.178.77.169,1.70737149341611E-6,5836
trapbath.ru,1.7716140512410202E-6,6173
64.235.43.131,1.8061745113669075E-6,6402
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8092760607865071E-6,6421
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8092760607865071E-6,6422
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8092760607865071E-6,6423
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8092760607865071E-6,6424
trapbath.ru,1.8092760607865071E-6,6425
trapbath.ru,1.8092760607865071E-6,6426
trapbath.ru,1.8092760607865071E-6,6427
sgb-sy.com,1.8092760607865071E-6,6428
sgb-sy.com,1.8092760607865071E-6,6429
sgb-sy.com,1.8092760607865071E-6,6430
sgb-sy.com,1.8092760607865071E-6,6431
telecrop.com,1.8092760607865071E-6,6432
telecrop.com,1.8092760607865071E-6,6433
telecrop.com,1.8092760607865071E-6,6434
telecrop.com,1.8092760607865071E-6,6435
nginx,1.8092760607865071E-6,6436
nginx,1.8092760607865071E-6,6437
www.download.windowsupdate.com,1.8092760607865071E-6,6438
www.download.windowsupdate.com,1.8092760607865071E-6,6439
www.download.windowsupdate.com,1.8092760607865071E-6,6440
www.download.windowsupdate.com,1.8092760607865071E-6,6441
www.download.windowsupdate.com,1.8092760607865071E-6,6442
64.235.43.131,1.8095129508233437E-6,6451
nginx/0.7.67\r\n,2.266572403123899E-6,8803
rwyngtbvunfpk.org\r\n,2.2677988369760396E-6,8820
rwyngtbvunfpk.org\r\n,2.2677988369760396E-6,8821
rwyngtbvunfpk.org\r\n,2.2677988369760396E-6,8822
takeinfo.ru\r\n,2.2677988369760396E-6,8823
dgyqimolcqm.cm\r\n,2.2677988369760396E-6,8824
dgyqimolcqm.cm\r\n,2.2677988369760396E-6,8825
dgyqimolcqm.cm\r\n,2.2677988369760396E-6,8826
dgyqimolcqm.cm\r\n,2.2677988369760396E-6,8827
nginx/0.7.67\r\n,2.268036604522283E-6,8834
vcvcvcvc.dyndns.org ,2.959324868534999E-6,12072
vcvcvcvc.dyndns.org ,2.959324868534999E-6,12073
vcvcvcvc.dyndns.org ,2.9944919366997664E-6,12267
vcvcvcvc.dyndns.org ,2.9944919366997664E-6,12268
trapbath.ru,3.6185649108075802E-6,15012
trapbath.ru,3.6185649108075802E-6,15013
64.235.43.131,3.6185649108075802E-6,15014
64.235.43.131,3.6185649108075802E-6,15015
sgb-sy.com,3.6185649108075802E-6,15016
