Nov 26, 2016 8:09:43 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:09:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:09:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:09:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 19 ms. row count = 105
146.185.213.35,3.509405814076191E-5,193118
omegaartworld.com,4.566571122298689E-5,237917
firewall.happytohell.com,6.0239842436053856E-5,296688
firewall.happytohell.com,1.8149444269847194E-4,659490
mugspade.ru,6.83805377927044E-6,47407
mugspade.ru,9.24596842666112E-6,61787
firewall.happytohell.com,8.142439451321665E-5,374067
firewall.happytohell.com,1.3724482471119012E-4,544418
trapbath.ru,2.1703588463808073E-7,175
vcvcvcvc.dyndns.org ,2.7176023938740117E-7,385
vcvcvcvc.dyndns.org ,2.7179118643480963E-7,386
vcvcvcvc.dyndns.org ,2.9416299747685414E-7,483
vcvcvcvc.dyndns.org ,2.9416299753585946E-7,484
vcvcvcvc.dyndns.org ,2.9416299755290716E-7,485
trapbath.ru,3.510396056823781E-7,948
trapbath.ru,3.510396071559665E-7,949
64.235.43.131,3.6264822445643757E-7,1207
61.178.77.170,3.629242550542835E-7,1224
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.630098345802906E-7,1250
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.630098345802906E-7,1251
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.630098345802906E-7,1252
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.630098345802906E-7,1253
trapbath.ru,3.630098345802906E-7,1254
trapbath.ru,3.630098345802906E-7,1255
trapbath.ru,3.630098345802906E-7,1256
