Nov 26, 2016 9:16:32 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:16:32 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:16:32 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:16:32 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 23 ms. row count = 105
trapbath.ru,6.380903776683064E-7,782
trapbath.ru,6.390878051153724E-7,792
nginx/0.7.67\r\n,1.132981199215237E-6,2872
nginx/0.7.67\r\n,1.1343076771966684E-6,2884
61.178.77.169,1.1345096667793328E-6,2886
rwyngtbvunfpk.org\r\n,1.135207320676415E-6,2891
rwyngtbvunfpk.org\r\n,1.135207320676415E-6,2892
rwyngtbvunfpk.org\r\n,1.135207320676415E-6,2893
takeinfo.ru\r\n,1.135207320676415E-6,2894
dgyqimolcqm.cm\r\n,1.135207320676415E-6,2895
dgyqimolcqm.cm\r\n,1.135207320676415E-6,2896
dgyqimolcqm.cm\r\n,1.135207320676415E-6,2897
dgyqimolcqm.cm\r\n,1.135207320676415E-6,2898
trapbath.ru,1.2751252493629978E-6,3661
trapbath.ru,1.2774822713822046E-6,3678
www.dnswatch.info,1.3224297122369471E-6,3905
vcvcvcvc.dyndns.org ,1.3336083037806063E-6,3965
vcvcvcvc.dyndns.org ,1.333608488095555E-6,3966
vcvcvcvc.dyndns.org ,1.333608492074796E-6,3967
trapbath.ru,1.3872099085350097E-6,4330
trapbath.ru,1.3872099085350237E-6,4331
61.178.77.169,1.4808580663364044E-6,4865
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.601343711010934E-6,5537
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.601343711010934E-6,5538
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.601343711010934E-6,5539
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.601343711010934E-6,5540
trapbath.ru,1.601343711010934E-6,5541
trapbath.ru,1.601343711010934E-6,5542
trapbath.ru,1.601343711010934E-6,5543
sgb-sy.com,1.601343711010934E-6,5544
sgb-sy.com,1.601343711010934E-6,5545
sgb-sy.com,1.601343711010934E-6,5546
sgb-sy.com,1.601343711010934E-6,5547
telecrop.com,1.601343711010934E-6,5548
telecrop.com,1.601343711010934E-6,5549
telecrop.com,1.601343711010934E-6,5550
telecrop.com,1.601343711010934E-6,5551
nginx,1.601343711010934E-6,5552
nginx,1.601343711010934E-6,5553
www.download.windowsupdate.com,1.601343711010934E-6,5554
www.download.windowsupdate.com,1.601343711010934E-6,5555
www.download.windowsupdate.com,1.601343711010934E-6,5556
www.download.windowsupdate.com,1.601343711010934E-6,5557
www.download.windowsupdate.com,1.601343711010934E-6,5558
64.235.43.131,1.6016346062887264E-6,5565
64.235.43.131,1.6032555555555594E-6,5577
vcvcvcvc.dyndns.org ,1.63878522224114E-6,5770
vcvcvcvc.dyndns.org ,1.6399632697933802E-6,5777
146.185.213.35,1.8999328404380807E-6,7273
61.178.77.170,2.1850368317628626E-6,8663
rwyngtbvunfpk.org\r\n,2.270436030312047E-6,9082
rwyngtbvunfpk.org\r\n,2.270436030312047E-6,9083
64.235.43.131,2.270436030312047E-6,9084
64.235.43.131,2.270436030312047E-6,9085
64.235.43.131,2.270436030312047E-6,9086
takeinfo.ru\r\n,2.270436030312047E-6,9087
takeinfo.ru\r\n,2.270436030312047E-6,9088
takeinfo.ru\r\n,2.270436030312047E-6,9089
takeinfo.ru\r\n,2.270436030312047E-6,9090
nginx/0.7.67\r\n,2.270436030312047E-6,9091
www.dnswatch.info,2.3882402143689216E-6,9744
trapbath.ru,3.2026992496000614E-6,13673
trapbath.ru,3.2026992496000614E-6,13674
64.235.43.131,3.2026992496000614E-6,13675
64.235.43.131,3.2026992496000614E-6,13676
sgb-sy.com,3.2026992496000614E-6,13677
sgb-sy.com,3.2026992496000614E-6,13678
telecrop.com,3.2026992496000614E-6,13679
telecrop.com,3.2026992496000614E-6,13680
nginx,3.2026992496000614E-6,13681
nginx,3.2026992496000614E-6,13682
64.235.43.131,3.2070610133479002E-6,13699
64.235.43.131,3.2070610133479002E-6,13700
vcvcvcvc.dyndns.org ,3.278069106835473E-6,13992
vcvcvcvc.dyndns.org ,3.2780691068354743E-6,13993
vcvcvcvc.dyndns.org ,3.2804226931785715E-6,14003
vcvcvcvc.dyndns.org ,3.2804226931785728E-6,14004
64.235.43.131,4.541272625124958E-6,19697
64.235.43.131,4.541272625124958E-6,19698
nginx/0.7.67\r\n,4.541272625124958E-6,19699
nginx/0.7.67\r\n,4.541272625124958E-6,19700
nginx,4.804054792132801E-6,20809
nginx,4.804054792132801E-6,20810
nginx,4.804054792132801E-6,20811
nginx,4.804054792132801E-6,20812
nginx,4.804054792132801E-6,20813
nginx,4.804054792132801E-6,20814
www.dnswatch.info,6.89808312594487E-6,29142
146.185.213.35,1.5361120013528273E-4,369606
firewall.happytohell.com,9.626025293024906E-4,1376407
mugspade.ru,1.7521759175195907E-5,65736
mugspade.ru,2.3408341551646022E-5,84037
146.185.213.35,2.4908284270721315E-5,88637
mugspade.ru,2.8669436041616266E-5,99416
www.redlinesys.net,7.360119580230257E-5,211985
www.redlinesys.net,8.437496566134523E-5,237122
omegaartworld.com,1.300248559676298E-4,327763
www.redlinesys.net,1.9304722965582242E-4,431958
firewall.happytohell.com,1.9709568314385794E-4,438384
omegaartworld.com,2.0091405202017114E-4,444375
firewall.happytohell.com,2.0581594781757522E-4,451893
firewall.happytohell.com,3.527355746554119E-4,666660
omegaartworld.com,1.0312115592353295E-4,275410
firewall.happytohell.com,1.0331541569219557E-4,275767
firewall.happytohell.com,3.695644552555006E-4,689669
