Nov 26, 2016 9:33:09 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:33:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:33:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:33:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
omegaartworld.com,9.401549996459268E-5,243846
www.redlinesys.net,1.5294909808293459E-4,353641
firewall.happytohell.com,1.6109226348624245E-4,366836
omegaartworld.com,2.0948306180492763E-4,442428
firewall.happytohell.com,2.5342561289395926E-4,507513
firewall.happytohell.com,2.553991543013467E-4,510819
trapbath.ru,6.746489200099807E-7,526
trapbath.ru,7.316123291717315E-7,636
trapbath.ru,8.275831136892936E-7,923
vcvcvcvc.dyndns.org ,8.491848743712443E-7,1015
trapbath.ru,9.092967088918975E-7,1220
146.185.213.35,9.604358711749662E-7,1375
trapbath.ru,1.0085323037121613E-6,1521
trapbath.ru,1.0085323318169538E-6,1522
www.dnswatch.info,1.064693244993212E-6,1738
64.235.43.131,1.4863789763353798E-6,3698
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.488374468177538E-6,3711
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.488374468177538E-6,3712
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.488374468177538E-6,3713
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.488374468177538E-6,3714
trapbath.ru,1.488374468177538E-6,3715
trapbath.ru,1.488374468177538E-6,3716
trapbath.ru,1.488374468177538E-6,3717
sgb-sy.com,1.488374468177538E-6,3718
sgb-sy.com,1.488374468177538E-6,3719
sgb-sy.com,1.488374468177538E-6,3720
sgb-sy.com,1.488374468177538E-6,3721
telecrop.com,1.488374468177538E-6,3722
telecrop.com,1.488374468177538E-6,3723
telecrop.com,1.488374468177538E-6,3724
telecrop.com,1.488374468177538E-6,3725
nginx,1.488374468177538E-6,3726
nginx,1.488374468177538E-6,3727
www.download.windowsupdate.com,1.488374468177538E-6,3728
www.download.windowsupdate.com,1.488374468177538E-6,3729
www.download.windowsupdate.com,1.488374468177538E-6,3730
www.download.windowsupdate.com,1.488374468177538E-6,3731
www.download.windowsupdate.com,1.488374468177538E-6,3732
64.235.43.131,1.4888256783230349E-6,3736
nginx/0.7.67\r\n,1.662051826153102E-6,4643
nginx/0.7.67\r\n,1.6632542956513604E-6,4653
rwyngtbvunfpk.org\r\n,1.66337043245655E-6,4659
rwyngtbvunfpk.org\r\n,1.66337043245655E-6,4660
rwyngtbvunfpk.org\r\n,1.66337043245655E-6,4661
takeinfo.ru\r\n,1.66337043245655E-6,4662
dgyqimolcqm.cm\r\n,1.66337043245655E-6,4663
dgyqimolcqm.cm\r\n,1.66337043245655E-6,4664
dgyqimolcqm.cm\r\n,1.66337043245655E-6,4665
dgyqimolcqm.cm\r\n,1.66337043245655E-6,4666
61.178.77.170,1.767904101369753E-6,5202
61.178.77.169,1.7702167115648841E-6,5251
vcvcvcvc.dyndns.org ,1.8282031840795117E-6,5554
vcvcvcvc.dyndns.org ,1.8282040557540193E-6,5555
vcvcvcvc.dyndns.org ,1.8282043457323973E-6,5556
vcvcvcvc.dyndns.org ,2.753677898959206E-6,9706
trapbath.ru,2.976771983445229E-6,10580
trapbath.ru,2.976771983445229E-6,10581
64.235.43.131,2.976771983445229E-6,10582
64.235.43.131,2.976771983445229E-6,10583
sgb-sy.com,2.976771983445229E-6,10584
sgb-sy.com,2.976771983445229E-6,10585
telecrop.com,2.976771983445229E-6,10586
telecrop.com,2.976771983445229E-6,10587
nginx,2.976771983445229E-6,10588
nginx,2.976771983445229E-6,10589
64.235.43.131,2.9784884649410443E-6,10594
64.235.43.131,2.9784884649410443E-6,10595
rwyngtbvunfpk.org\r\n,3.3267800606026078E-6,12149
rwyngtbvunfpk.org\r\n,3.3267800606026078E-6,12150
64.235.43.131,3.3267800606026078E-6,12151
64.235.43.131,3.3267800606026078E-6,12152
64.235.43.131,3.3267800606026078E-6,12153
takeinfo.ru\r\n,3.3267800606026078E-6,12154
takeinfo.ru\r\n,3.3267800606026078E-6,12155
takeinfo.ru\r\n,3.3267800606026078E-6,12156
takeinfo.ru\r\n,3.3267800606026078E-6,12157
nginx/0.7.67\r\n,3.3267800606026078E-6,12158
vcvcvcvc.dyndns.org ,3.541039654772429E-6,13211
vcvcvcvc.dyndns.org ,3.541058302889576E-6,13212
61.178.77.169,3.671470839204747E-6,13744
nginx,4.465169506398948E-6,16961
nginx,4.465169506398948E-6,16962
nginx,4.465169506398948E-6,16963
nginx,4.465169506398948E-6,16964
nginx,4.465169506398948E-6,16965
nginx,4.465169506398948E-6,16966
vcvcvcvc.dyndns.org ,5.420834012264097E-6,20754
vcvcvcvc.dyndns.org ,5.420888313634803E-6,20755
www.dnswatch.info,5.979217834436044E-6,22930
64.235.43.131,6.656739847783658E-6,25379
64.235.43.131,6.656739847783658E-6,25380
nginx/0.7.67\r\n,6.656739847783658E-6,25381
nginx/0.7.67\r\n,6.656739847783658E-6,25382
