Nov 26, 2016 8:57:05 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:57:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:57:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:57:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
146.185.213.35,1.988488847422282E-5,90615
mugspade.ru,9.54400233135111E-5,324162
omegaartworld.com,2.0900493885648896E-4,578718
www.redlinesys.net,2.983638124663022E-4,752964
www.redlinesys.net,1.5077217169524943E-4,453839
www.redlinesys.net,1.9574458645757903E-4,552072
omegaartworld.com,1.9599736537363516E-4,552432
mugspade.ru,8.107616208412108E-5,286367
firewall.happytohell.com,1.628902673356498E-4,481412
firewall.happytohell.com,1.7827349208989282E-4,515766
firewall.happytohell.com,1.7835494882893562E-4,516102
146.185.213.35,1.0937712250296817E-4,359411
omegaartworld.com,1.1383700824165398E-4,369940
www.dnswatch.info,6.652229815251482E-7,1728
vcvcvcvc.dyndns.org ,6.767985693699995E-7,1794
vcvcvcvc.dyndns.org ,6.767985693719193E-7,1795
vcvcvcvc.dyndns.org ,6.767985693720712E-7,1796
nginx/0.7.67\r\n,7.920753750963527E-7,2642
nginx/0.7.67\r\n,7.927926834871409E-7,2651
rwyngtbvunfpk.org\r\n,7.931077775855887E-7,2654
rwyngtbvunfpk.org\r\n,7.931077775855887E-7,2655
rwyngtbvunfpk.org\r\n,7.931077775855887E-7,2656
takeinfo.ru\r\n,7.931077775855887E-7,2657
dgyqimolcqm.cm\r\n,7.931077775855887E-7,2658
dgyqimolcqm.cm\r\n,7.931077775855887E-7,2659
dgyqimolcqm.cm\r\n,7.931077775855887E-7,2660
dgyqimolcqm.cm\r\n,7.931077775855887E-7,2661
61.178.77.169,8.164844470837033E-7,2862
61.178.77.169,8.164844470837033E-7,2863
64.235.43.131,8.450721763787553E-7,3067
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,8.456234657439111E-7,3079
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,8.456234657439111E-7,3080
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,8.456234657439111E-7,3081
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,8.456234657439111E-7,3082
trapbath.ru,8.456234657439111E-7,3083
trapbath.ru,8.456234657439111E-7,3084
trapbath.ru,8.456234657439111E-7,3085
sgb-sy.com,8.456234657439111E-7,3086
sgb-sy.com,8.456234657439111E-7,3087
sgb-sy.com,8.456234657439111E-7,3088
sgb-sy.com,8.456234657439111E-7,3089
telecrop.com,8.456234657439111E-7,3090
telecrop.com,8.456234657439111E-7,3091
telecrop.com,8.456234657439111E-7,3092
telecrop.com,8.456234657439111E-7,3093
nginx,8.456234657439111E-7,3094
nginx,8.456234657439111E-7,3095
www.download.windowsupdate.com,8.456234657439111E-7,3096
www.download.windowsupdate.com,8.456234657439111E-7,3097
www.download.windowsupdate.com,8.456234657439111E-7,3098
www.download.windowsupdate.com,8.456234657439111E-7,3099
www.download.windowsupdate.com,8.456234657439111E-7,3100
64.235.43.131,8.461844529092896E-7,3115
vcvcvcvc.dyndns.org ,1.34643313299157E-6,6393
vcvcvcvc.dyndns.org ,1.3851637333188869E-6,6608
rwyngtbvunfpk.org\r\n,1.5862251311311295E-6,7919
rwyngtbvunfpk.org\r\n,1.5862251311311295E-6,7920
64.235.43.131,1.5862251311311295E-6,7921
64.235.43.131,1.5862251311311295E-6,7922
64.235.43.131,1.5862251311311295E-6,7923
takeinfo.ru\r\n,1.5862251311311295E-6,7924
takeinfo.ru\r\n,1.5862251311311295E-6,7925
takeinfo.ru\r\n,1.5862251311311295E-6,7926
takeinfo.ru\r\n,1.5862251311311295E-6,7927
nginx/0.7.67\r\n,1.5862251311311295E-6,7928
trapbath.ru,1.6521882922862176E-6,8431
trapbath.ru,1.6521882922862176E-6,8432
trapbath.ru,1.6535457000560108E-6,8441
trapbath.ru,1.654884119878693E-6,8450
146.185.213.35,1.65564950070037E-6,8455
61.178.77.170,1.6558477339101392E-6,8462
trapbath.ru,1.6912522703833803E-6,8700
trapbath.ru,1.6912522703833803E-6,8701
64.235.43.131,1.6912522703833803E-6,8702
64.235.43.131,1.6912522703833803E-6,8703
sgb-sy.com,1.6912522703833803E-6,8704
sgb-sy.com,1.6912522703833803E-6,8705
telecrop.com,1.6912522703833803E-6,8706
telecrop.com,1.6912522703833803E-6,8707
nginx,1.6912522703833803E-6,8708
nginx,1.6912522703833803E-6,8709
64.235.43.131,1.6927441366910672E-6,8718
64.235.43.131,1.6927441366910672E-6,8719
www.dnswatch.info,2.2758142462745535E-6,12072
nginx,2.536881076803183E-6,13612
nginx,2.536881076803183E-6,13613
nginx,2.536881076803183E-6,13614
nginx,2.536881076803183E-6,13615
nginx,2.536881076803183E-6,13616
nginx,2.536881076803183E-6,13617
vcvcvcvc.dyndns.org ,2.692973500687805E-6,14390
vcvcvcvc.dyndns.org ,2.692973500687805E-6,14391
vcvcvcvc.dyndns.org ,2.7703800411070443E-6,14771
vcvcvcvc.dyndns.org ,2.7703800411070443E-6,14772
64.235.43.131,3.1733500254972116E-6,16856
64.235.43.131,3.1733500254972116E-6,16857
nginx/0.7.67\r\n,3.1733500254972116E-6,16858
nginx/0.7.67\r\n,3.1733500254972116E-6,16859
trapbath.ru,3.3071353384326468E-6,17605
trapbath.ru,3.3098094329119707E-6,17627
www.dnswatch.info,6.714138051991705E-6,35047
firewall.happytohell.com,5.355595746304543E-4,1164583
firewall.happytohell.com,1.2255362767623436E-4,390468
