Nov 26, 2016 9:47:20 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:47:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:47:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:47:20 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 20 ms. row count = 105
mugspade.ru,4.7764553216842E-5,130898
mugspade.ru,4.8116139548205895E-5,131661
firewall.happytohell.com,3.51357007744059E-4,604683
firewall.happytohell.com,4.4207379628269844E-4,715619
omegaartworld.com,7.755992521530215E-5,192626
firewall.happytohell.com,7.601933872504547E-4,1049653
146.185.213.35,1.8295283279133024E-5,59579
omegaartworld.com,8.669448476450441E-5,211596
firewall.happytohell.com,1.5899390723317307E-4,338689
www.redlinesys.net,3.271797105301338E-4,574307
mugspade.ru,3.150530619185312E-5,93060
www.redlinesys.net,3.5669728484310656E-5,102837
firewall.happytohell.com,2.1065193333002453E-4,417326
www.redlinesys.net,2.340809566341342E-4,449794
omegaartworld.com,2.4197061420226784E-4,461091
146.185.213.35,2.506383001183803E-4,472612
trapbath.ru,5.901356736887407E-7,428
trapbath.ru,1.289395439040378E-6,2574
trapbath.ru,1.3226085398202324E-6,2684
trapbath.ru,1.3241032878927083E-6,2688
trapbath.ru,1.3241032878927083E-6,2689
www.dnswatch.info,1.4708491131629653E-6,3409
vcvcvcvc.dyndns.org ,1.5197360597916117E-6,3619
vcvcvcvc.dyndns.org ,1.5197432739262305E-6,3620
vcvcvcvc.dyndns.org ,1.5197454728357664E-6,3621
61.178.77.170,1.6038140229598739E-6,4024
61.178.77.169,1.7244883787628901E-6,4618
vcvcvcvc.dyndns.org ,1.974521969682433E-6,5610
vcvcvcvc.dyndns.org ,1.9745294843927994E-6,5611
vcvcvcvc.dyndns.org ,1.9772342294335596E-6,5620
nginx/0.7.67\r\n,2.2104819662372275E-6,6646
nginx/0.7.67\r\n,2.2129244470493162E-6,6661
rwyngtbvunfpk.org\r\n,2.2144806952773555E-6,6677
rwyngtbvunfpk.org\r\n,2.2144806952773555E-6,6678
rwyngtbvunfpk.org\r\n,2.2144806952773555E-6,6679
takeinfo.ru\r\n,2.2144806952773555E-6,6680
dgyqimolcqm.cm\r\n,2.2144806952773555E-6,6681
dgyqimolcqm.cm\r\n,2.2144806952773555E-6,6682
dgyqimolcqm.cm\r\n,2.2144806952773555E-6,6683
dgyqimolcqm.cm\r\n,2.2144806952773555E-6,6684
trapbath.ru,2.5753346780615644E-6,8437
146.185.213.35,2.6159437358737536E-6,8590
61.178.77.169,2.6962590735267545E-6,8898
64.235.43.131,2.9751751361946417E-6,10057
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.975187200321437E-6,10058
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.975187200321437E-6,10059
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.975187200321437E-6,10060
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.975187200321437E-6,10061
trapbath.ru,2.975187200321437E-6,10062
trapbath.ru,2.975187200321437E-6,10063
trapbath.ru,2.975187200321437E-6,10064
sgb-sy.com,2.975187200321437E-6,10065
sgb-sy.com,2.975187200321437E-6,10066
sgb-sy.com,2.975187200321437E-6,10067
sgb-sy.com,2.975187200321437E-6,10068
telecrop.com,2.975187200321437E-6,10069
telecrop.com,2.975187200321437E-6,10070
telecrop.com,2.975187200321437E-6,10071
telecrop.com,2.975187200321437E-6,10072
nginx,2.975187200321437E-6,10073
nginx,2.975187200321437E-6,10074
www.download.windowsupdate.com,2.975187200321437E-6,10075
www.download.windowsupdate.com,2.975187200321437E-6,10076
www.download.windowsupdate.com,2.975187200321437E-6,10077
www.download.windowsupdate.com,2.975187200321437E-6,10078
www.download.windowsupdate.com,2.975187200321437E-6,10079
64.235.43.131,2.97836267175183E-6,10094
vcvcvcvc.dyndns.org ,2.979140560478957E-6,10100
vcvcvcvc.dyndns.org ,3.514480079691643E-6,12345
vcvcvcvc.dyndns.org ,3.5144933355110485E-6,12349
www.dnswatch.info,3.6944195649290634E-6,12991
rwyngtbvunfpk.org\r\n,4.428998879752925E-6,15894
rwyngtbvunfpk.org\r\n,4.428998879752925E-6,15895
64.235.43.131,4.428998879752925E-6,15896
64.235.43.131,4.428998879752925E-6,15897
64.235.43.131,4.428998879752925E-6,15898
takeinfo.ru\r\n,4.428998879752925E-6,15899
takeinfo.ru\r\n,4.428998879752925E-6,15900
takeinfo.ru\r\n,4.428998879752925E-6,15901
takeinfo.ru\r\n,4.428998879752925E-6,15902
nginx/0.7.67\r\n,4.428998879752925E-6,15903
trapbath.ru,5.9503953459590075E-6,21663
trapbath.ru,5.9503953459590075E-6,21664
64.235.43.131,5.9503953459590075E-6,21665
64.235.43.131,5.9503953459590075E-6,21666
sgb-sy.com,5.9503953459590075E-6,21667
sgb-sy.com,5.9503953459590075E-6,21668
telecrop.com,5.9503953459590075E-6,21669
telecrop.com,5.9503953459590075E-6,21670
nginx,5.9503953459590075E-6,21671
nginx,5.9503953459590075E-6,21672
64.235.43.131,5.95780482543464E-6,21700
64.235.43.131,5.95780482543464E-6,21701
www.dnswatch.info,8.44978941169987E-6,30305
64.235.43.131,8.859134486892018E-6,31712
64.235.43.131,8.859134486892018E-6,31713
nginx/0.7.67\r\n,8.859134486892018E-6,31714
nginx/0.7.67\r\n,8.859134486892018E-6,31715
nginx,8.925603498579886E-6,31921
nginx,8.925603498579886E-6,31922
nginx,8.925603498579886E-6,31923
nginx,8.925603498579886E-6,31924
nginx,8.925603498579886E-6,31925
nginx,8.925603498579886E-6,31926
firewall.happytohell.com,1.125328628407353E-4,260548
