"host","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"trapbath.ru","5.748821822549e-06",6100,"bad",1,0.00952380952380952,0.000672418563957902
"trapbath.ru","5.748821822549e-06",6101,"bad",2,0.019047619047619,0.000672418563957902
"trapbath.ru","6.82134392329074e-06",7988,"bad",3,0.0285714285714286,0.000880419451545995
"146.185.213.35","6.82490415410158e-06",7995,"bad",4,0.0380952380952381,0.000881081172291238
"nginx/0.7.67\r\n","9.24837343626566e-06",12617,"bad",5,0.0476190476190476,0.00139071643291933
"nginx/0.7.67\r\n","9.26046775033364e-06",12651,"bad",6,0.0571428571428571,0.00139435589701816
"rwyngtbvunfpk.org\r\n","9.26958954350696e-06",12676,"bad",7,0.0666666666666667,0.00139700277999914
"rwyngtbvunfpk.org\r\n","9.26958954350696e-06",12677,"bad",8,0.0761904761904762,0.00139700277999914
"rwyngtbvunfpk.org\r\n","9.26958954350696e-06",12678,"bad",9,0.0857142857142857,0.00139700277999914
"takeinfo.ru\r\n","9.26958954350696e-06",12679,"bad",10,0.0952380952380952,0.00139700277999914
"dgyqimolcqm.cm\r\n","9.26958954350696e-06",12680,"bad",11,0.104761904761905,0.00139700277999914
"dgyqimolcqm.cm\r\n","9.26958954350696e-06",12681,"bad",12,0.114285714285714,0.00139700277999914
"dgyqimolcqm.cm\r\n","9.26958954350696e-06",12682,"bad",13,0.123809523809524,0.00139700277999914
"dgyqimolcqm.cm\r\n","9.26958954350696e-06",12683,"bad",14,0.133333333333333,0.00139700277999914
"61.178.77.170","1.18668182625234e-05",17346,"bad",15,0.142857142857143,0.00191115979905306
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.58193139311285e-05",23782,"bad",16,0.152380952380952,0.00262085529832632
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.58193139311285e-05",23783,"bad",17,0.161904761904762,0.00262085529832632
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.58193139311285e-05",23784,"bad",18,0.171428571428571,0.00262085529832632
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","1.58193139311285e-05",23785,"bad",19,0.180952380952381,0.00262085529832632
"trapbath.ru","1.58193139311285e-05",23786,"bad",20,0.19047619047619,0.00262085529832632
"trapbath.ru","1.58193139311285e-05",23787,"bad",21,0.2,0.00262085529832632
"trapbath.ru","1.58193139311285e-05",23788,"bad",22,0.20952380952381,0.00262085529832632
"sgb-sy.com","1.58193139311285e-05",23789,"bad",23,0.219047619047619,0.00262085529832632
"sgb-sy.com","1.58193139311285e-05",23790,"bad",24,0.228571428571429,0.00262085529832632
"sgb-sy.com","1.58193139311285e-05",23791,"bad",25,0.238095238095238,0.00262085529832632
"sgb-sy.com","1.58193139311285e-05",23792,"bad",26,0.247619047619048,0.00262085529832632
"telecrop.com","1.58193139311285e-05",23793,"bad",27,0.257142857142857,0.00262085529832632
"telecrop.com","1.58193139311285e-05",23794,"bad",28,0.266666666666667,0.00262085529832632
"telecrop.com","1.58193139311285e-05",23795,"bad",29,0.276190476190476,0.00262085529832632
"telecrop.com","1.58193139311285e-05",23796,"bad",30,0.285714285714286,0.00262085529832632
"nginx","1.58193139311285e-05",23797,"bad",31,0.295238095238095,0.00262085529832632
"nginx","1.58193139311285e-05",23798,"bad",32,0.304761904761905,0.00262085529832632
"www.download.windowsupdate.com","1.58193139311285e-05",23799,"bad",33,0.314285714285714,0.00262085529832632
"www.download.windowsupdate.com","1.58193139311285e-05",23800,"bad",34,0.323809523809524,0.00262085529832632
"www.download.windowsupdate.com","1.58193139311285e-05",23801,"bad",35,0.333333333333333,0.00262085529832632
"www.download.windowsupdate.com","1.58193139311285e-05",23802,"bad",36,0.342857142857143,0.00262085529832632
"www.download.windowsupdate.com","1.58193139311285e-05",23803,"bad",37,0.352380952380952,0.00262085529832632
"64.235.43.131","1.58296647130665e-05",23821,"bad",38,0.361904761904762,0.00262273017377118
"64.235.43.131","1.58436016397397e-05",23857,"bad",39,0.371428571428571,0.00262659021145176
"www.dnswatch.info","1.60874294190623e-05",24210,"bad",40,0.380952380952381,0.00266541116183936
"vcvcvcvc.dyndns.org ","1.6129329364822e-05",24280,"bad",41,0.39047619047619,0.00267302095040965
