Nov 26, 2016 9:35:57 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:35:57 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:35:57 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:35:57 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 26 ms. row count = 105
omegaartworld.com,5.447803110800347E-5,162464
146.185.213.35,1.829750673823787E-4,422496
www.redlinesys.net,2.9427252574600586E-4,595822
146.185.213.35,2.6434743446273695E-5,88648
mugspade.ru,3.5241254172728095E-5,114051
mugspade.ru,3.679990395958335E-5,117963
firewall.happytohell.com,1.0030249707640852E-4,265345
firewall.happytohell.com,3.157423422937981E-4,626860
firewall.happytohell.com,6.202326433066282E-4,1034771
firewall.happytohell.com,7.249876011632356E-4,1153163
64.235.43.131,1.296309597218073E-5,47886
64.235.43.131,1.296309597218073E-5,47887
nginx/0.7.67\r\n,1.296309597218073E-5,47888
nginx/0.7.67\r\n,1.296309597218073E-5,47889
64.235.43.131,1.2963137925300942E-5,47891
www.dnswatch.info,1.703392113975174E-5,60386
146.185.213.35,1.3362677275429992E-4,332718
omegaartworld.com,3.825147605921333E-4,720714
www.dnswatch.info,4.4681949697801526E-7,200
vcvcvcvc.dyndns.org ,5.239646412240817E-7,325
vcvcvcvc.dyndns.org ,5.23964641224089E-7,326
vcvcvcvc.dyndns.org ,5.239646412241131E-7,327
trapbath.ru,9.895454270844506E-7,1726
61.178.77.169,1.135532517173476E-6,2450
trapbath.ru,1.6517351557466671E-6,4709
trapbath.ru,1.726745807230531E-6,5060
trapbath.ru,1.726745807230715E-6,5061
trapbath.ru,1.8184164616472286E-6,5496
trapbath.ru,1.8500984129493796E-6,5661
vcvcvcvc.dyndns.org ,1.9607576609280894E-6,6222
vcvcvcvc.dyndns.org ,1.9747057489017034E-6,6286
61.178.77.169,2.2740511011910673E-6,7729
rwyngtbvunfpk.org\r\n,2.5925843295269783E-6,9198
rwyngtbvunfpk.org\r\n,2.5925843295269783E-6,9199
rwyngtbvunfpk.org\r\n,2.5925843295269783E-6,9200
takeinfo.ru\r\n,2.5925843295269783E-6,9201
dgyqimolcqm.cm\r\n,2.5925843295269783E-6,9202
dgyqimolcqm.cm\r\n,2.5925843295269783E-6,9203
dgyqimolcqm.cm\r\n,2.5925843295269783E-6,9204
dgyqimolcqm.cm\r\n,2.5925843295269783E-6,9205
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.592611007703582E-6,9206
