Nov 26, 2016 8:20:53 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:20:53 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:20:53 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:20:53 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 23 ms. row count = 105
trapbath.ru,3.0549757425900723E-7,836
trapbath.ru,3.0549757425908574E-7,837
vcvcvcvc.dyndns.org ,3.1490906988582914E-7,887
vcvcvcvc.dyndns.org ,3.149369792954067E-7,890
vcvcvcvc.dyndns.org ,3.2247016996821904E-7,956
vcvcvcvc.dyndns.org ,3.224701701175633E-7,957
vcvcvcvc.dyndns.org ,3.224701701475775E-7,958
trapbath.ru,3.318130161550199E-7,1033
sgb-sy.com,3.847106115811032E-7,1459
61.178.77.169,4.2016814963213803E-7,1894
telecrop.com,4.321060849420341E-7,2058
www.download.windowsupdate.com,4.5780697575994296E-7,2299
nginx,4.663361334270945E-7,2392
nginx/0.7.67\r\n,4.783949892032239E-7,2559
64.235.43.131,4.786044034023396E-7,2567
nginx/0.7.67\r\n,4.788724347036438E-7,2593
61.178.77.170,4.789192969839018E-7,2602
rwyngtbvunfpk.org\r\n,4.789268190086648E-7,2607
rwyngtbvunfpk.org\r\n,4.789268190086648E-7,2608
rwyngtbvunfpk.org\r\n,4.789268190086648E-7,2609
takeinfo.ru\r\n,4.789268190086648E-7,2610
dgyqimolcqm.cm\r\n,4.789268190086648E-7,2611
dgyqimolcqm.cm\r\n,4.789268190086648E-7,2612
dgyqimolcqm.cm\r\n,4.789268190086648E-7,2613
dgyqimolcqm.cm\r\n,4.789268190086648E-7,2614
sgb-sy.com,4.849762121169436E-7,2723
sgb-sy.com,4.892140701274446E-7,2773
telecrop.com,5.107958016905623E-7,3003
trapbath.ru,5.155473581133651E-7,3056
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.22674670924075E-7,3112
www.download.windowsupdate.com,5.286311546197261E-7,3160
www.download.windowsupdate.com,5.293317514589081E-7,3169
64.235.43.131,5.293632648403292E-7,3170
www.download.windowsupdate.com,5.299649849527218E-7,3176
