"host","score","rank","label","y","TP","FP"
"trapbath.ru","3.06171248040442e-05",45475,"bad",60,0.571428571428571,0.00500845403395444
"trapbath.ru","3.06171248040462e-05",45476,"bad",61,0.580952380952381,0.00500845403395444
"www.dnswatch.info","3.15922636244716e-05",46780,"bad",62,0.59047619047619,0.00515215772246307
"mugspade.ru","3.36874230901628e-05",49572,"bad",63,0.6,0.005459968155792
"rwyngtbvunfpk.org\r\n","3.36943335452466e-05",49581,"bad",64,0.60952380952381,0.00546085045011899
"rwyngtbvunfpk.org\r\n","3.36943335452466e-05",49582,"bad",65,0.619047619047619,0.00546085045011899
"rwyngtbvunfpk.org\r\n","3.36943335452466e-05",49583,"bad",66,0.628571428571429,0.00546085045011899
"takeinfo.ru\r\n","3.36943335452466e-05",49584,"bad",67,0.638095238095238,0.00546085045011899
"dgyqimolcqm.cm\r\n","3.36943335452466e-05",49585,"bad",68,0.647619047619048,0.00546085045011899
"dgyqimolcqm.cm\r\n","3.36943335452466e-05",49586,"bad",69,0.657142857142857,0.00546085045011899
"dgyqimolcqm.cm\r\n","3.36943335452466e-05",49587,"bad",70,0.666666666666667,0.00546085045011899
"dgyqimolcqm.cm\r\n","3.36943335452466e-05",49588,"bad",71,0.676190476190476,0.00546085045011899
"nginx/0.7.67\r\n","3.38226421746226e-05",49740,"bad",72,0.685714285714286,0.00547750375554095
"nginx/0.7.67\r\n","3.38298230298887e-05",49757,"bad",73,0.695238095238095,0.00547926834419493
"61.178.77.169","4.13222646640638e-05",59255,"bad",74,0.704761904761905,0.00652666199712394
"www.dnswatch.info","4.77596824411762e-05",67225,"bad",75,0.714285714285714,0.0074055374335977
"mugspade.ru","4.9652446663481e-05",69762,"bad",76,0.723809523809524,0.0076852247352538
"rwyngtbvunfpk.org\r\n","6.73901131792763e-05",90201,"bad",77,0.733333333333333,0.00993926616713368
"rwyngtbvunfpk.org\r\n","6.73901131792763e-05",90202,"bad",78,0.742857142857143,0.00993926616713368
"64.235.43.131","6.73901131792763e-05",90203,"bad",79,0.752380952380952,0.00993926616713368
"64.235.43.131","6.73901131792763e-05",90204,"bad",80,0.761904761904762,0.00993926616713368
"64.235.43.131","6.73901131792763e-05",90205,"bad",81,0.771428571428571,0.00993926616713368
"takeinfo.ru\r\n","6.73901131792763e-05",90206,"bad",82,0.780952380952381,0.00993926616713368
"takeinfo.ru\r\n","6.73901131792763e-05",90207,"bad",83,0.79047619047619,0.00993926616713368
"takeinfo.ru\r\n","6.73901131792763e-05",90208,"bad",84,0.8,0.00993926616713368
"takeinfo.ru\r\n","6.73901131792763e-05",90209,"bad",85,0.80952380952381,0.00993926616713368
"nginx/0.7.67\r\n","6.73901131792763e-05",90210,"bad",86,0.819047619047619,0.00993926616713368
"146.185.213.35","9.15652809202659e-05",115929,"bad",87,0.828571428571429,0.0127756218548275
"146.185.213.35","9.64579387762673e-05",121189,"bad",88,0.838095238095238,0.0133556200880331
"64.235.43.131","0.000135345040623288",159505,"bad",89,0.847619047619048,0.0175812584803649
"64.235.43.131","0.000135345040623288",159506,"bad",90,0.857142857142857,0.0175812584803649
"nginx/0.7.67\r\n","0.000135345040623288",159507,"bad",91,0.866666666666667,0.0175812584803649
"nginx/0.7.67\r\n","0.000135345040623288",159508,"bad",92,0.876190476190476,0.0175812584803649
"mugspade.ru","0.000138017119853119",162087,"bad",93,0.885714285714286,0.0178655778272377
"omegaartworld.com","0.000703682276892282",564448,"bad",94,0.895238095238095,0.0622405710032425
"www.redlinesys.net","0.000913082789436609",686181,"bad",95,0.904761904761905,0.0756660026298988
"omegaartworld.com","0.000953898916485668",708173,"bad",96,0.914285714285714,0.0780913194480058
"www.redlinesys.net","0.00106148979236995",766152,"bad",97,0.923809523809524,0.0844855270092902
"omegaartworld.com","0.00106727383445905",768891,"bad",98,0.933333333333333,0.0847874922427028
"firewall.happytohell.com","0.00108233484161043",777874,"bad",99,0.942857142857143,0.0857780881983318
"firewall.happytohell.com","0.00144217020886055",955650,"bad",100,0.952380952380952,0.105384322445932
"www.redlinesys.net","0.00147820786632819",972053,"bad",101,0.961904761904762,0.107193246389845
"firewall.happytohell.com","0.0019103936484269",1160160,"bad",102,0.971428571428571,0.127938853473962
"firewall.happytohell.com","0.00389429870478037",1823739,"bad",103,0.980952380952381,0.201122741588454
"firewall.happytohell.com","0.00478826486341457",2055597,"bad",104,0.990476190476191,0.226693506060094
"firewall.happytohell.com","0.00494653180899668",2088280,"bad",105,1,0.230297898959433
"1","1",0,"null",106,1,1
