Nov 26, 2016 8:15:21 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 8:15:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 8:15:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 8:15:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 16 ms. row count = 105
omegaartworld.com,3.0444098355289975E-5,176942
www.redlinesys.net,3.2141788588219406E-5,185440
firewall.happytohell.com,1.6281553835510392E-4,643327
mugspade.ru,8.203811704634325E-6,55474
146.185.213.35,9.579148767656293E-6,63542
firewall.happytohell.com,5.6140517204467555E-5,293326
www.redlinesys.net,5.753554171797427E-5,298880
firewall.happytohell.com,5.9836834763299765E-5,306893
omegaartworld.com,9.804867486490506E-5,442353
firewall.happytohell.com,5.2852772047455604E-5,280342
firewall.happytohell.com,3.735520187661808E-5,210098
firewall.happytohell.com,4.0188536312654926E-5,224632
www.redlinesys.net,4.27927757245654E-5,236871
omegaartworld.com,4.3720202250907416E-5,240947
trapbath.ru,2.1844288410521938E-7,266
trapbath.ru,2.2569666568852774E-7,297
vcvcvcvc.dyndns.org ,2.4666432500465903E-7,389
trapbath.ru,2.9409016223590584E-7,656
trapbath.ru,2.959061372991035E-7,668
vcvcvcvc.dyndns.org ,3.962040389542173E-7,1363
vcvcvcvc.dyndns.org ,3.9620403982995825E-7,1364
vcvcvcvc.dyndns.org ,3.962043313441785E-7,1365
vcvcvcvc.dyndns.org ,4.237426847031869E-7,1600
64.235.43.131,5.383514413549975E-7,2856
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.388810686962229E-7,2886
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.388810686962229E-7,2887
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.388810686962229E-7,2888
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,5.388810686962229E-7,2889
trapbath.ru,5.388810686962229E-7,2890
trapbath.ru,5.388810686962229E-7,2891
trapbath.ru,5.388810686962229E-7,2892
sgb-sy.com,5.388810686962229E-7,2893
sgb-sy.com,5.388810686962229E-7,2894
sgb-sy.com,5.388810686962229E-7,2895
sgb-sy.com,5.388810686962229E-7,2896
telecrop.com,5.388810686962229E-7,2897
telecrop.com,5.388810686962229E-7,2898
telecrop.com,5.388810686962229E-7,2899
telecrop.com,5.388810686962229E-7,2900
nginx,5.388810686962229E-7,2901
nginx,5.388810686962229E-7,2902
www.download.windowsupdate.com,5.388810686962229E-7,2903
www.download.windowsupdate.com,5.388810686962229E-7,2904
www.download.windowsupdate.com,5.388810686962229E-7,2905
www.download.windowsupdate.com,5.388810686962229E-7,2906
www.download.windowsupdate.com,5.388810686962229E-7,2907
64.235.43.131,5.391395875232867E-7,2927
61.178.77.169,5.421306388851516E-7,2999
trapbath.ru,5.572657476665553E-7,3427
trapbath.ru,5.572657476665553E-7,3428
61.178.77.169,5.607854656640731E-7,3506
61.178.77.170,5.607854656640731E-7,3507
nginx/0.7.67\r\n,5.647532781875593E-7,3632
nginx/0.7.67\r\n,5.65212470542748E-7,3640
rwyngtbvunfpk.org\r\n,5.653468884869626E-7,3650
rwyngtbvunfpk.org\r\n,5.653468884869626E-7,3651
rwyngtbvunfpk.org\r\n,5.653468884869626E-7,3652
takeinfo.ru\r\n,5.653468884869626E-7,3653
dgyqimolcqm.cm\r\n,5.653468884869626E-7,3654
dgyqimolcqm.cm\r\n,5.653468884869626E-7,3655
dgyqimolcqm.cm\r\n,5.653468884869626E-7,3656
dgyqimolcqm.cm\r\n,5.653468884869626E-7,3657
vcvcvcvc.dyndns.org ,6.256066184062495E-7,4159
vcvcvcvc.dyndns.org ,6.256504068900962E-7,4160
vcvcvcvc.dyndns.org ,8.471464551527001E-7,5735
vcvcvcvc.dyndns.org ,8.473235112304925E-7,5736
trapbath.ru,1.0777632309252305E-6,7656
trapbath.ru,1.0777632309252305E-6,7657
64.235.43.131,1.0777632309252305E-6,7658
64.235.43.131,1.0777632309252305E-6,7659
sgb-sy.com,1.0777632309252305E-6,7660
sgb-sy.com,1.0777632309252305E-6,7661
telecrop.com,1.0777632309252305E-6,7662
telecrop.com,1.0777632309252305E-6,7663
nginx,1.0777632309252305E-6,7664
nginx,1.0777632309252305E-6,7665
64.235.43.131,1.078542468543733E-6,7690
64.235.43.131,1.078542468543733E-6,7691
rwyngtbvunfpk.org\r\n,1.1306957182906112E-6,8524
rwyngtbvunfpk.org\r\n,1.1306957182906112E-6,8525
64.235.43.131,1.1306957182906112E-6,8526
64.235.43.131,1.1306957182906112E-6,8527
64.235.43.131,1.1306957182906112E-6,8528
takeinfo.ru\r\n,1.1306957182906112E-6,8529
takeinfo.ru\r\n,1.1306957182906112E-6,8530
takeinfo.ru\r\n,1.1306957182906112E-6,8531
takeinfo.ru\r\n,1.1306957182906112E-6,8532
nginx/0.7.67\r\n,1.1306957182906112E-6,8533
nginx,1.6166453935188203E-6,12106
nginx,1.6166453935188203E-6,12107
nginx,1.6166453935188203E-6,12108
nginx,1.6166453935188203E-6,12109
nginx,1.6166453935188203E-6,12110
nginx,1.6166453935188203E-6,12111
www.dnswatch.info,1.811451110446513E-6,13810
64.235.43.131,2.262232294716297E-6,17122
64.235.43.131,2.262232294716297E-6,17123
nginx/0.7.67\r\n,2.262232294716297E-6,17124
nginx/0.7.67\r\n,2.262232294716297E-6,17125
www.dnswatch.info,4.118523497903679E-6,30007
www.dnswatch.info,4.797750580349635E-6,34294
146.185.213.35,4.802174654387594E-6,34321
mugspade.ru,4.815224092746639E-6,34432
146.185.213.35,5.0108760564950485E-6,35685
mugspade.ru,6.584670827406725E-6,45849
