Nov 26, 2016 9:24:49 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:24:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:24:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:24:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
firewall.happytohell.com,3.0583366187172776E-4,679035
firewall.happytohell.com,3.802184766259735E-4,791051
omegaartworld.com,6.366902078879167E-5,207116
omegaartworld.com,7.682232326841118E-5,240894
firewall.happytohell.com,1.414151253917867E-4,383539
firewall.happytohell.com,1.4849643780539797E-4,397843
firewall.happytohell.com,4.094488624540409E-4,833695
146.185.213.35,9.803215316014849E-6,42711
mugspade.ru,1.2046680980098374E-5,51295
mugspade.ru,1.22128765039927E-5,51940
mugspade.ru,1.466001106797894E-5,61151
146.185.213.35,1.6281035222651587E-5,67205
www.redlinesys.net,8.353929317160128E-5,256577
firewall.happytohell.com,8.520766434922946E-5,259962
www.redlinesys.net,9.219528278839475E-5,277235
trapbath.ru,4.020584401439813E-7,143
trapbath.ru,4.0205844014982323E-7,144
trapbath.ru,7.885529724015611E-7,1377
trapbath.ru,7.888446276935037E-7,1379
61.178.77.169,8.280261037486839E-7,1612
nginx/0.7.67\r\n,1.1550831313605407E-6,3222
nginx/0.7.67\r\n,1.1565281408608316E-6,3232
rwyngtbvunfpk.org\r\n,1.1575647498377339E-6,3242
rwyngtbvunfpk.org\r\n,1.1575647498377339E-6,3243
rwyngtbvunfpk.org\r\n,1.1575647498377339E-6,3244
takeinfo.ru\r\n,1.1575647498377339E-6,3245
dgyqimolcqm.cm\r\n,1.1575647498377339E-6,3246
dgyqimolcqm.cm\r\n,1.1575647498377339E-6,3247
dgyqimolcqm.cm\r\n,1.1575647498377339E-6,3248
dgyqimolcqm.cm\r\n,1.1575647498377339E-6,3249
trapbath.ru,1.5782239417919365E-6,5371
trapbath.ru,1.5786422167041864E-6,5375
vcvcvcvc.dyndns.org ,1.6245722273039887E-6,5643
vcvcvcvc.dyndns.org ,1.6246849427819826E-6,5645
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7166297479168524E-6,6215
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7166297479168524E-6,6216
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7166297479168524E-6,6217
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.7166297479168524E-6,6218
trapbath.ru,1.7166297479168524E-6,6219
trapbath.ru,1.7166297479168524E-6,6220
trapbath.ru,1.7166297479168524E-6,6221
sgb-sy.com,1.7166297479168524E-6,6222
sgb-sy.com,1.7166297479168524E-6,6223
sgb-sy.com,1.7166297479168524E-6,6224
sgb-sy.com,1.7166297479168524E-6,6225
