Nov 26, 2016 9:41:40 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 26, 2016 9:41:40 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 26, 2016 9:41:40 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 26, 2016 9:41:40 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
www.dnswatch.info,1.2427898017975555E-5,42750
64.235.43.131,1.2488716001939028E-5,42949
64.235.43.131,1.2488716001939028E-5,42950
nginx/0.7.67\r\n,1.2488716001939028E-5,42951
nginx/0.7.67\r\n,1.2488716001939028E-5,42952
146.185.213.35,2.739354112475082E-5,85067
omegaartworld.com,1.5598155086135007E-4,338790
firewall.happytohell.com,6.842402377211669E-4,979831
trapbath.ru,6.902888132969709E-7,418
trapbath.ru,1.396951499559908E-6,2845
trapbath.ru,1.3969515184333908E-6,2846
trapbath.ru,1.67219355296246E-6,4099
vcvcvcvc.dyndns.org ,1.679496111601533E-6,4126
vcvcvcvc.dyndns.org ,1.6905412963234377E-6,4189
64.235.43.131,1.8161310053094084E-6,4866
64.235.43.131,1.8205903479264658E-6,4889
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8210989180171966E-6,4892
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8210989180171966E-6,4893
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8210989180171966E-6,4894
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.8210989180171966E-6,4895
trapbath.ru,1.8210989180171966E-6,4896
trapbath.ru,1.8210989180171966E-6,4897
trapbath.ru,1.8210989180171966E-6,4898
sgb-sy.com,1.8210989180171966E-6,4899
sgb-sy.com,1.8210989180171966E-6,4900
sgb-sy.com,1.8210989180171966E-6,4901
sgb-sy.com,1.8210989180171966E-6,4902
telecrop.com,1.8210989180171966E-6,4903
telecrop.com,1.8210989180171966E-6,4904
telecrop.com,1.8210989180171966E-6,4905
telecrop.com,1.8210989180171966E-6,4906
nginx,1.8210989180171966E-6,4907
nginx,1.8210989180171966E-6,4908
www.download.windowsupdate.com,1.8210989180171966E-6,4909
www.download.windowsupdate.com,1.8210989180171966E-6,4910
www.download.windowsupdate.com,1.8210989180171966E-6,4911
www.download.windowsupdate.com,1.8210989180171966E-6,4912
www.download.windowsupdate.com,1.8210989180171966E-6,4913
www.dnswatch.info,2.0955652242771E-6,6206
vcvcvcvc.dyndns.org ,2.107259958426209E-6,6259
vcvcvcvc.dyndns.org ,2.1072616459453987E-6,6260
vcvcvcvc.dyndns.org ,2.1072624677971525E-6,6261
trapbath.ru,2.3078676393580065E-6,7157
146.185.213.35,2.3331182319374265E-6,7266
61.178.77.169,2.353067182350105E-6,7395
61.178.77.169,2.5571519013057537E-6,8257
trapbath.ru,2.7102825701035263E-6,8885
rwyngtbvunfpk.org\r\n,3.1191484610525866E-6,10526
rwyngtbvunfpk.org\r\n,3.1191484610525866E-6,10527
rwyngtbvunfpk.org\r\n,3.1191484610525866E-6,10528
takeinfo.ru\r\n,3.1191484610525866E-6,10529
dgyqimolcqm.cm\r\n,3.1191484610525866E-6,10530
dgyqimolcqm.cm\r\n,3.1191484610525866E-6,10531
dgyqimolcqm.cm\r\n,3.1191484610525866E-6,10532
dgyqimolcqm.cm\r\n,3.1191484610525866E-6,10533
nginx/0.7.67\r\n,3.119509137925037E-6,10537
nginx/0.7.67\r\n,3.1210183775522315E-6,10545
vcvcvcvc.dyndns.org ,3.36026473124489E-6,11452
vcvcvcvc.dyndns.org ,3.3602647312448924E-6,11453
vcvcvcvc.dyndns.org ,3.3816262512580918E-6,11518
vcvcvcvc.dyndns.org ,3.3816262512580943E-6,11519
trapbath.ru,3.6422220625199133E-6,12636
trapbath.ru,3.6422220625199133E-6,12637
64.235.43.131,3.6422220625199133E-6,12638
64.235.43.131,3.6422220625199133E-6,12639
sgb-sy.com,3.6422220625199133E-6,12640
sgb-sy.com,3.6422220625199133E-6,12641
telecrop.com,3.6422220625199133E-6,12642
telecrop.com,3.6422220625199133E-6,12643
nginx,3.6422220625199133E-6,12644
nginx,3.6422220625199133E-6,12645
64.235.43.131,3.6426897192982093E-6,12651
64.235.43.131,3.6426897192982093E-6,12652
61.178.77.170,3.834388100611078E-6,13445
nginx,5.463345215103102E-6,19829
nginx,5.463345215103102E-6,19830
nginx,5.463345215103102E-6,19831
nginx,5.463345215103102E-6,19832
nginx,5.463345215103102E-6,19833
nginx,5.463345215103102E-6,19834
rwyngtbvunfpk.org\r\n,6.238337379568939E-6,22658
rwyngtbvunfpk.org\r\n,6.238337379568939E-6,22659
64.235.43.131,6.238337379568939E-6,22660
64.235.43.131,6.238337379568939E-6,22661
64.235.43.131,6.238337379568939E-6,22662
takeinfo.ru\r\n,6.238337379568939E-6,22663
takeinfo.ru\r\n,6.238337379568939E-6,22664
takeinfo.ru\r\n,6.238337379568939E-6,22665
takeinfo.ru\r\n,6.238337379568939E-6,22666
nginx/0.7.67\r\n,6.238337379568939E-6,22667
www.dnswatch.info,7.864352786944443E-6,28437
146.185.213.35,1.0370900716466421E-5,36487
omegaartworld.com,2.0542211370746857E-4,413930
firewall.happytohell.com,2.6128924241764113E-4,490243
firewall.happytohell.com,1.1407249157364065E-4,268378
www.redlinesys.net,1.229700804996362E-4,284028
firewall.happytohell.com,3.27274255116612E-4,577104
www.redlinesys.net,3.352922805333166E-4,586688
omegaartworld.com,3.5984331734624985E-4,618088
mugspade.ru,3.745437137711507E-5,110023
mugspade.ru,6.0209481441567635E-5,162174
mugspade.ru,6.222938223822083E-5,166400
firewall.happytohell.com,1.8255621121536004E-4,380639
www.redlinesys.net,1.9728084018651377E-4,402536
firewall.happytohell.com,4.124802237525041E-4,681454
