Nov 26, 2016 9:44:30 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
rwyngtbvunfpk.org\r\n,8.991253194949933E-6,32199
rwyngtbvunfpk.org\r\n,8.991253194949933E-6,32200
64.235.43.131,8.991253194949933E-6,32201
64.235.43.131,8.991253194949933E-6,32202
64.235.43.131,8.991253194949933E-6,32203
takeinfo.ru\r\n,8.991253194949933E-6,32204
takeinfo.ru\r\n,8.991253194949933E-6,32205
takeinfo.ru\r\n,8.991253194949933E-6,32206
takeinfo.ru\r\n,8.991253194949933E-6,32207
nginx/0.7.67\r\n,8.991253194949933E-6,32208
trapbath.ru,9.701442443527075E-6,34555
trapbath.ru,9.701442443527075E-6,34556
64.235.43.131,9.701442443527075E-6,34557
64.235.43.131,9.701442443527075E-6,34558
sgb-sy.com,9.701442443527075E-6,34559
sgb-sy.com,9.701442443527075E-6,34560
telecrop.com,9.701442443527075E-6,34561
telecrop.com,9.701442443527075E-6,34562
nginx,9.701442443527075E-6,34563
nginx,9.701442443527075E-6,34564
64.235.43.131,9.709813101140776E-6,34608
64.235.43.131,9.709813101140776E-6,34609
