Nov 10, 2016 8:26:37 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 8:26:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 8:26:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 8:26:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
vcvcvcvc.dyndns.org ,5.039614244504002E-7,57
vcvcvcvc.dyndns.org ,5.26903995433284E-7,61
vcvcvcvc.dyndns.org ,5.278862280357834E-7,62
www.dnswatch.info,1.4390240274095698E-6,637
61.178.77.169,2.655926146884919E-6,2977
61.178.77.169,2.655926146884919E-6,2978
61.178.77.170,3.6723744827802624E-6,5531
trapbath.ru,3.8364810184136324E-6,6034
vcvcvcvc.dyndns.org ,4.157933957790898E-6,6965
vcvcvcvc.dyndns.org ,4.157941843768869E-6,6966
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.356250991645392E-6,7501
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.356250991645392E-6,7502
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.356250991645392E-6,7503
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,4.356250991645392E-6,7504
trapbath.ru,4.356250991645392E-6,7505
trapbath.ru,4.356250991645392E-6,7506
trapbath.ru,4.356250991645392E-6,7507
sgb-sy.com,4.356250991645392E-6,7508
sgb-sy.com,4.356250991645392E-6,7509
sgb-sy.com,4.356250991645392E-6,7510
sgb-sy.com,4.356250991645392E-6,7511
telecrop.com,4.356250991645392E-6,7512
telecrop.com,4.356250991645392E-6,7513
telecrop.com,4.356250991645392E-6,7514
telecrop.com,4.356250991645392E-6,7515
nginx,4.356250991645392E-6,7516
nginx,4.356250991645392E-6,7517
www.download.windowsupdate.com,4.356250991645392E-6,7518
www.download.windowsupdate.com,4.356250991645392E-6,7519
www.download.windowsupdate.com,4.356250991645392E-6,7520
www.download.windowsupdate.com,4.356250991645392E-6,7521
www.download.windowsupdate.com,4.356250991645392E-6,7522
64.235.43.131,4.370197530076858E-6,7565
64.235.43.131,4.412037144068849E-6,7673
146.185.213.35,5.10755050949125E-6,9538
trapbath.ru,5.967335788210355E-6,11524
trapbath.ru,5.967335792543651E-6,11525
trapbath.ru,5.967335792543651E-6,11526
146.185.213.35,7.384278256905778E-6,14944
trapbath.ru,7.672962456233586E-6,15612
vcvcvcvc.dyndns.org ,8.315867915083067E-6,17246
vcvcvcvc.dyndns.org ,8.315867915083797E-6,17247
vcvcvcvc.dyndns.org ,8.315883687039204E-6,17248
vcvcvcvc.dyndns.org ,8.315883687039934E-6,17249
trapbath.ru,8.712501983639766E-6,18134
trapbath.ru,8.712501983639766E-6,18135
64.235.43.131,8.712501983639766E-6,18136
64.235.43.131,8.712501983639766E-6,18137
sgb-sy.com,8.712501983639766E-6,18138
sgb-sy.com,8.712501983639766E-6,18139
telecrop.com,8.712501983639766E-6,18140
telecrop.com,8.712501983639766E-6,18141
nginx,8.712501983639766E-6,18142
nginx,8.712501983639766E-6,18143
64.235.43.131,8.726448522071232E-6,18175
64.235.43.131,8.726448522071232E-6,18176
rwyngtbvunfpk.org\r\n,1.1229228280543662E-5,23657
rwyngtbvunfpk.org\r\n,1.1229228280543662E-5,23658
rwyngtbvunfpk.org\r\n,1.1229228280543662E-5,23659
takeinfo.ru\r\n,1.1229228280543662E-5,23660
dgyqimolcqm.cm\r\n,1.1229228280543662E-5,23661
dgyqimolcqm.cm\r\n,1.1229228280543662E-5,23662
dgyqimolcqm.cm\r\n,1.1229228280543662E-5,23663
dgyqimolcqm.cm\r\n,1.1229228280543662E-5,23664
nginx/0.7.67\r\n,1.1237952096208933E-5,23699
nginx/0.7.67\r\n,1.1246675911874904E-5,23712
trapbath.ru,1.193467157570533E-5,25134
www.dnswatch.info,1.2162480979982232E-5,25642
nginx,1.3068752975352945E-5,27690
nginx,1.3068752975352945E-5,27691
nginx,1.3068752975352945E-5,27692
nginx,1.3068752975352945E-5,27693
nginx,1.3068752975352945E-5,27694
nginx,1.3068752975352945E-5,27695
mugspade.ru,1.4706756927541902E-5,30993
www.dnswatch.info,1.5354356548664392E-5,32370
rwyngtbvunfpk.org\r\n,2.2458456559741057E-5,45769
rwyngtbvunfpk.org\r\n,2.2458456559741057E-5,45770
64.235.43.131,2.2458456559741057E-5,45771
64.235.43.131,2.2458456559741057E-5,45772
64.235.43.131,2.2458456559741057E-5,45773
takeinfo.ru\r\n,2.2458456559741057E-5,45774
takeinfo.ru\r\n,2.2458456559741057E-5,45775
takeinfo.ru\r\n,2.2458456559741057E-5,45776
takeinfo.ru\r\n,2.2458456559741057E-5,45777
nginx/0.7.67\r\n,2.2458456559741057E-5,45778
146.185.213.35,4.184934582652282E-5,78152
64.235.43.131,4.492563694143561E-5,82773
64.235.43.131,4.492563694143561E-5,82774
nginx/0.7.67\r\n,4.492563694143561E-5,82775
nginx/0.7.67\r\n,4.492563694143561E-5,82776
mugspade.ru,4.612988314632673E-5,84716
mugspade.ru,8.88299207259816E-5,143443
firewall.happytohell.com,1.7234480189888906E-4,239524
firewall.happytohell.com,2.3442053151470272E-4,302009
omegaartworld.com,4.408391484488666E-4,481016
omegaartworld.com,4.426725576183605E-4,482070
www.redlinesys.net,4.4891612680912055E-4,486787
firewall.happytohell.com,8.576895485777122E-4,782303
firewall.happytohell.com,0.0018221045384434894,1322084
firewall.happytohell.com,6.084250155109361E-4,606264
www.redlinesys.net,3.1407154710041355E-4,375183
omegaartworld.com,3.26505255792058E-4,385870
firewall.happytohell.com,3.500435621757054E-4,405489
www.redlinesys.net,5.523159208305092E-4,566559
