"host","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"61.178.77.169","4.70934803497451e-06",3762,"bad",1,0.00952380952380952,0.000414568046894826
"61.178.77.170","5.43123411931275e-06",4902,"bad",2,0.019047619047619,0.000540184701700148
"mugspade.ru","6.35796595873942e-06",6437,"bad",3,0.0285714285714286,0.000709364638900644
"trapbath.ru","6.86415351876411e-06",7255,"bad",4,0.0380952380952381,0.000799468947044584
"trapbath.ru","6.86415702417202e-06",7256,"bad",5,0.0476190476190476,0.000799468947044584
"vcvcvcvc.dyndns.org ","9.65872179936234e-06",11795,"bad",6,0.0571428571428571,0.00129995040403014
"trapbath.ru","1.01642580145859e-05",12545,"bad",7,0.0666666666666667,0.00138255521039466
"trapbath.ru","1.08351343192753e-05",13639,"bad",8,0.0761904761904762,0.00150309867281979
"vcvcvcvc.dyndns.org ","1.28103708666872e-05",16829,"bad",9,0.0857142857142857,0.00185480324891651
"www.dnswatch.info","1.40869346738794e-05",18711,"bad",10,0.0952380952380952,0.00206225270255024
"61.178.77.169","1.70885950693028e-05",23214,"bad",11,0.104761904761905,0.00255876383506434
"rwyngtbvunfpk.org\r\n","1.70972440674903e-05",23236,"bad",12,0.114285714285714,0.00256107985767269
"rwyngtbvunfpk.org\r\n","1.70972440674903e-05",23237,"bad",13,0.123809523809524,0.00256107985767269
"rwyngtbvunfpk.org\r\n","1.70972440674903e-05",23238,"bad",14,0.133333333333333,0.00256107985767269
"takeinfo.ru\r\n","1.70972440674903e-05",23239,"bad",15,0.142857142857143,0.00256107985767269
"dgyqimolcqm.cm\r\n","1.70972440674903e-05",23240,"bad",16,0.152380952380952,0.00256107985767269
"dgyqimolcqm.cm\r\n","1.70972440674903e-05",23241,"bad",17,0.161904761904762,0.00256107985767269
"dgyqimolcqm.cm\r\n","1.70972440674903e-05",23242,"bad",18,0.171428571428571,0.00256107985767269
"dgyqimolcqm.cm\r\n","1.70972440674903e-05",23243,"bad",19,0.180952380952381,0.00256107985767269
"nginx/0.7.67\r\n","1.71773260571555e-05",23384,"bad",20,0.19047619047619,0.00257652000839503
"nginx/0.7.67\r\n","1.72574080230031e-05",23489,"bad",21,0.2,0.00258798983464591
"vcvcvcvc.dyndns.org ","1.93174435994984e-05",26418,"bad",22,0.20952380952381,0.00291090955832456
"vcvcvcvc.dyndns.org ","1.93174435994984e-05",26419,"bad",23,0.219047619047619,0.00291090955832456
"trapbath.ru","2.1544794950616e-05",29580,"bad",24,0.228571428571429,0.00325941581748595
"trapbath.ru","2.17580202820244e-05",29902,"bad",25,0.238095238095238,0.00329481787735646
"mugspade.ru","2.189743696059e-05",30094,"bad",26,0.247619047619048,0.00331588265441336
"www.dnswatch.info","2.21122387183255e-05",30404,"bad",27,0.257142857142857,0.00334996127279338
"vcvcvcvc.dyndns.org ","2.56207417344005e-05",35158,"bad",28,0.266666666666667,0.00387415438981682
"vcvcvcvc.dyndns.org ","2.56207417344005e-05",35159,"bad",29,0.276190476190476,0.00387415438981682
"146.185.213.35","2.92881522762753e-05",40126,"bad",30,0.285714285714286,0.00442183859329639
"vcvcvcvc.dyndns.org ","3.17714575959972e-05",43329,"bad",31,0.295238095238095,0.00477497689767448
"vcvcvcvc.dyndns.org ","3.17714575959972e-05",43330,"bad",32,0.304761904761905,0.00477497689767448
"vcvcvcvc.dyndns.org ","3.17714575959972e-05",43331,"bad",33,0.314285714285714,0.00477497689767448
"www.dnswatch.info","3.18834085906247e-05",43475,"bad",34,0.323809523809524,0.00479074790876944
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","3.29260148867627e-05",44860,"bad",35,0.333333333333333,0.00494338482733886
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","3.29260148867627e-05",44861,"bad",36,0.342857142857143,0.00494338482733886
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","3.29260148867627e-05",44862,"bad",37,0.352380952380952,0.00494338482733886
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","3.29260148867627e-05",44863,"bad",38,0.361904761904762,0.00494338482733886
"trapbath.ru","3.29260148867627e-05",44864,"bad",39,0.371428571428571,0.00494338482733886
"trapbath.ru","3.29260148867627e-05",44865,"bad",40,0.380952380952381,0.00494338482733886
"trapbath.ru","3.29260148867627e-05",44866,"bad",41,0.39047619047619,0.00494338482733886
"sgb-sy.com","3.29260148867627e-05",44867,"bad",42,0.4,0.00494338482733886
"sgb-sy.com","3.29260148867627e-05",44868,"bad",43,0.40952380952381,0.00494338482733886
"sgb-sy.com","3.29260148867627e-05",44869,"bad",44,0.419047619047619,0.00494338482733886
"sgb-sy.com","3.29260148867627e-05",44870,"bad",45,0.428571428571429,0.00494338482733886
"telecrop.com","3.29260148867627e-05",44871,"bad",46,0.438095238095238,0.00494338482733886
"telecrop.com","3.29260148867627e-05",44872,"bad",47,0.447619047619048,0.00494338482733886
"telecrop.com","3.29260148867627e-05",44873,"bad",48,0.457142857142857,0.00494338482733886
"telecrop.com","3.29260148867627e-05",44874,"bad",49,0.466666666666667,0.00494338482733886
"nginx","3.29260148867627e-05",44875,"bad",50,0.476190476190476,0.00494338482733886
"nginx","3.29260148867627e-05",44876,"bad",51,0.485714285714286,0.00494338482733886
"www.download.windowsupdate.com","3.29260148867627e-05",44877,"bad",52,0.495238095238095,0.00494338482733886
"www.download.windowsupdate.com","3.29260148867627e-05",44878,"bad",53,0.504761904761905,0.00494338482733886
"www.download.windowsupdate.com","3.29260148867627e-05",44879,"bad",54,0.514285714285714,0.00494338482733886
"www.download.windowsupdate.com","3.29260148867627e-05",44880,"bad",55,0.523809523809524,0.00494338482733886
"www.download.windowsupdate.com","3.29260148867627e-05",44881,"bad",56,0.533333333333333,0.00494338482733886
"64.235.43.131","3.29547109066686e-05",44900,"bad",57,0.542857142857143,0.00494536998957459
"64.235.43.131","3.30407981669819e-05",45029,"bad",58,0.552380952380952,0.00495948669880644
"rwyngtbvunfpk.org\r\n","3.41944881329308e-05",46615,"bad",59,0.561904761904762,0.00513429126234151
"rwyngtbvunfpk.org\r\n","3.41944881329308e-05",46616,"bad",60,0.571428571428571,0.00513429126234151
"64.235.43.131","3.41944881329308e-05",46617,"bad",61,0.580952380952381,0.00513429126234151
"64.235.43.131","3.41944881329308e-05",46618,"bad",62,0.59047619047619,0.00513429126234151
"64.235.43.131","3.41944881329308e-05",46619,"bad",63,0.6,0.00513429126234151
"takeinfo.ru\r\n","3.41944881329308e-05",46620,"bad",64,0.60952380952381,0.00513429126234151
"takeinfo.ru\r\n","3.41944881329308e-05",46621,"bad",65,0.619047619047619,0.00513429126234151
"takeinfo.ru\r\n","3.41944881329308e-05",46622,"bad",66,0.628571428571429,0.00513429126234151
"takeinfo.ru\r\n","3.41944881329308e-05",46623,"bad",67,0.638095238095238,0.00513429126234151
"nginx/0.7.67\r\n","3.41944881329308e-05",46624,"bad",68,0.647619047619048,0.00513429126234151
"mugspade.ru","3.59352692475474e-05",48804,"bad",69,0.657142857142857,0.00537460617965564
"trapbath.ru","6.58520297761631e-05",82406,"bad",70,0.666666666666667,0.00908035263980808
"trapbath.ru","6.58520297761631e-05",82407,"bad",71,0.676190476190476,0.00908035263980808
"64.235.43.131","6.58520297761631e-05",82408,"bad",72,0.685714285714286,0.00908035263980808
"64.235.43.131","6.58520297761631e-05",82409,"bad",73,0.695238095238095,0.00908035263980808
"sgb-sy.com","6.58520297761631e-05",82410,"bad",74,0.704761904761905,0.00908035263980808
"sgb-sy.com","6.58520297761631e-05",82411,"bad",75,0.714285714285714,0.00908035263980808
"telecrop.com","6.58520297761631e-05",82412,"bad",76,0.723809523809524,0.00908035263980808
"telecrop.com","6.58520297761631e-05",82413,"bad",77,0.733333333333333,0.00908035263980808
"nginx","6.58520297761631e-05",82414,"bad",78,0.742857142857143,0.00908035263980808
"nginx","6.58520297761631e-05",82415,"bad",79,0.752380952380952,0.00908035263980808
"64.235.43.131","6.58807260592447e-05",82448,"bad",80,0.761904761904762,0.00908388181711605
"64.235.43.131","6.58807260592447e-05",82449,"bad",81,0.771428571428571,0.00908388181711605
"64.235.43.131","6.84690583314239e-05",85220,"bad",82,0.780952380952381,0.00938937622783663
"64.235.43.131","6.84690583314239e-05",85221,"bad",83,0.79047619047619,0.00938937622783663
"nginx/0.7.67\r\n","6.84690583314239e-05",85222,"bad",84,0.8,0.00938937622783663
"nginx/0.7.67\r\n","6.84690583314239e-05",85223,"bad",85,0.80952380952381,0.00938937622783663
"firewall.happytohell.com","6.90640377435043e-05",85863,"bad",86,0.819047619047619,0.00945984948720502
"nginx","9.87780446634381e-05",115532,"bad",87,0.828571428571429,0.0127318379988506
"nginx","9.87780446634381e-05",115533,"bad",88,0.838095238095238,0.0127318379988506
"nginx","9.87780446634381e-05",115534,"bad",89,0.847619047619048,0.0127318379988506
"nginx","9.87780446634381e-05",115535,"bad",90,0.857142857142857,0.0127318379988506
