Nov 10, 2016 4:43:31 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:43:31 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:43:31 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:43:31 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
www.dnswatch.info,2.6311658490484853E-5,90746
mugspade.ru,5.2489624426812406E-5,162458
www.redlinesys.net,1.9003452175854715E-4,433083
omegaartworld.com,2.0722379117641757E-4,460743
trapbath.ru,9.049935245517222E-7,1563
trapbath.ru,9.049935245517222E-7,1564
trapbath.ru,9.049935245517222E-7,1565
trapbath.ru,9.049935245517222E-7,1566
vcvcvcvc.dyndns.org ,1.3845925913157694E-6,4045
vcvcvcvc.dyndns.org ,1.3845925913157724E-6,4046
vcvcvcvc.dyndns.org ,1.3845925913157766E-6,4047
trapbath.ru,1.8099870491759406E-6,6128
trapbath.ru,1.8099870491759406E-6,6129
146.185.213.35,1.820198697321956E-6,6168
61.178.77.169,1.8598486064330516E-6,6365
61.178.77.169,2.1191953225822794E-6,7753
61.178.77.170,2.1191953225822794E-6,7754
vcvcvcvc.dyndns.org ,2.5600111762911387E-6,9728
www.dnswatch.info,2.8550982595431227E-6,11068
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9065341031737084E-6,11296
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9065341031737084E-6,11297
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9065341031737084E-6,11298
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9065341031737084E-6,11299
trapbath.ru,2.9065341031737084E-6,11300
trapbath.ru,2.9065341031737084E-6,11301
trapbath.ru,2.9065341031737084E-6,11302
sgb-sy.com,2.9065341031737084E-6,11303
sgb-sy.com,2.9065341031737084E-6,11304
sgb-sy.com,2.9065341031737084E-6,11305
sgb-sy.com,2.9065341031737084E-6,11306
telecrop.com,2.9065341031737084E-6,11307
telecrop.com,2.9065341031737084E-6,11308
telecrop.com,2.9065341031737084E-6,11309
telecrop.com,2.9065341031737084E-6,11310
nginx,2.9065341031737084E-6,11311
nginx,2.9065341031737084E-6,11312
www.download.windowsupdate.com,2.9065341031737084E-6,11313
www.download.windowsupdate.com,2.9065341031737084E-6,11314
www.download.windowsupdate.com,2.9065341031737084E-6,11315
www.download.windowsupdate.com,2.9065341031737084E-6,11316
www.download.windowsupdate.com,2.9065341031737084E-6,11317
64.235.43.131,2.9104868126086846E-6,11336
64.235.43.131,2.9223449409132984E-6,11390
vcvcvcvc.dyndns.org ,3.3558064826465095E-6,13585
rwyngtbvunfpk.org\r\n,3.7671730915296696E-6,15279
rwyngtbvunfpk.org\r\n,3.7671730915296696E-6,15280
rwyngtbvunfpk.org\r\n,3.7671730915296696E-6,15281
takeinfo.ru\r\n,3.7671730915296696E-6,15282
dgyqimolcqm.cm\r\n,3.7671730915296696E-6,15283
dgyqimolcqm.cm\r\n,3.7671730915296696E-6,15284
