Nov 10, 2016 3:55:34 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 3:55:34 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 3:55:34 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 3:55:34 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 16 ms. row count = 105
mugspade.ru,2.7659931848096388E-5,103964
mugspade.ru,3.278766286757495E-5,118945
firewall.happytohell.com,9.450952070133827E-5,277533
firewall.happytohell.com,1.0759284579983076E-4,306274
omegaartworld.com,1.141971433371647E-4,319997
firewall.happytohell.com,1.1585803781167218E-4,323245
firewall.happytohell.com,1.1773530933723985E-4,326984
www.redlinesys.net,1.283301298296533E-4,348339
146.185.213.35,1.2846508475195784E-4,348569
omegaartworld.com,1.2903042902943354E-4,349696
www.redlinesys.net,1.3560350927236715E-4,363086
omegaartworld.com,1.3963710100747302E-4,371293
www.redlinesys.net,1.3963710100747302E-4,371294
firewall.happytohell.com,1.9077075078052297E-4,462437
www.dnswatch.info,1.4086180230169165E-5,58888
www.dnswatch.info,1.8928449775653935E-5,75962
mugspade.ru,2.3178628103003382E-5,90356
firewall.happytohell.com,2.6835970968164583E-4,591512
trapbath.ru,5.653323927586157E-7,958
trapbath.ru,5.653323927586157E-7,959
trapbath.ru,5.653323927586157E-7,960
trapbath.ru,5.653323927586157E-7,961
rwyngtbvunfpk.org\r\n,8.301814338098151E-7,2312
rwyngtbvunfpk.org\r\n,8.301814338098151E-7,2313
rwyngtbvunfpk.org\r\n,8.301814338098151E-7,2314
takeinfo.ru\r\n,8.301814338098151E-7,2315
dgyqimolcqm.cm\r\n,8.301814338098151E-7,2316
dgyqimolcqm.cm\r\n,8.301814338098151E-7,2317
dgyqimolcqm.cm\r\n,8.301814338098151E-7,2318
dgyqimolcqm.cm\r\n,8.301814338098151E-7,2319
nginx/0.7.67\r\n,8.331123337925439E-7,2342
nginx/0.7.67\r\n,8.360432337755075E-7,2373
61.178.77.169,9.14805594380134E-7,2782
vcvcvcvc.dyndns.org ,1.0671215191965525E-6,3644
vcvcvcvc.dyndns.org ,1.0671215191965525E-6,3645
vcvcvcvc.dyndns.org ,1.0671215191965525E-6,3646
www.dnswatch.info,1.0749685700543785E-6,3690
61.178.77.169,1.0933145162889576E-6,3820
61.178.77.170,1.0933145162889576E-6,3821
trapbath.ru,1.130664785449452E-6,4017
trapbath.ru,1.130664785449452E-6,4018
146.185.213.35,1.5483053016692404E-6,6761
vcvcvcvc.dyndns.org ,1.5609877219604494E-6,6827
vcvcvcvc.dyndns.org ,1.560987721963982E-6,6828
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.567087158240598E-6,6867
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.567087158240598E-6,6868
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.567087158240598E-6,6869
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.567087158240598E-6,6870
trapbath.ru,1.567087158240598E-6,6871
trapbath.ru,1.567087158240598E-6,6872
trapbath.ru,1.567087158240598E-6,6873
sgb-sy.com,1.567087158240598E-6,6874
sgb-sy.com,1.567087158240598E-6,6875
sgb-sy.com,1.567087158240598E-6,6876
sgb-sy.com,1.567087158240598E-6,6877
telecrop.com,1.567087158240598E-6,6878
telecrop.com,1.567087158240598E-6,6879
telecrop.com,1.567087158240598E-6,6880
telecrop.com,1.567087158240598E-6,6881
nginx,1.567087158240598E-6,6882
nginx,1.567087158240598E-6,6883
www.download.windowsupdate.com,1.567087158240598E-6,6884
www.download.windowsupdate.com,1.567087158240598E-6,6885
www.download.windowsupdate.com,1.567087158240598E-6,6886
www.download.windowsupdate.com,1.567087158240598E-6,6887
www.download.windowsupdate.com,1.567087158240598E-6,6888
64.235.43.131,1.5679879302955017E-6,6891
64.235.43.131,1.5706902464601416E-6,6902
rwyngtbvunfpk.org\r\n,1.660362867686136E-6,7309
rwyngtbvunfpk.org\r\n,1.660362867686136E-6,7310
64.235.43.131,1.660362867686136E-6,7311
64.235.43.131,1.660362867686136E-6,7312
64.235.43.131,1.660362867686136E-6,7313
takeinfo.ru\r\n,1.660362867686136E-6,7314
takeinfo.ru\r\n,1.660362867686136E-6,7315
takeinfo.ru\r\n,1.660362867686136E-6,7316
takeinfo.ru\r\n,1.660362867686136E-6,7317
nginx/0.7.67\r\n,1.660362867686136E-6,7318
vcvcvcvc.dyndns.org ,3.1219754440459445E-6,15000
vcvcvcvc.dyndns.org ,3.1219754440459445E-6,15001
vcvcvcvc.dyndns.org ,3.1219754440530096E-6,15002
vcvcvcvc.dyndns.org ,3.1219754440530096E-6,15003
trapbath.ru,3.1341743162933127E-6,15055
trapbath.ru,3.1341743162933127E-6,15056
64.235.43.131,3.1341743162933127E-6,15057
64.235.43.131,3.1341743162933127E-6,15058
sgb-sy.com,3.1341743162933127E-6,15059
sgb-sy.com,3.1341743162933127E-6,15060
telecrop.com,3.1341743162933127E-6,15061
telecrop.com,3.1341743162933127E-6,15062
nginx,3.1341743162933127E-6,15063
nginx,3.1341743162933127E-6,15064
64.235.43.131,3.135075088661634E-6,15066
64.235.43.131,3.135075088661634E-6,15067
64.235.43.131,3.323656635155935E-6,15878
64.235.43.131,3.323656635155935E-6,15879
nginx/0.7.67\r\n,3.323656635155935E-6,15880
nginx/0.7.67\r\n,3.323656635155935E-6,15881
nginx,4.701261474401593E-6,22271
nginx,4.701261474401593E-6,22272
nginx,4.701261474401593E-6,22273
nginx,4.701261474401593E-6,22274
nginx,4.701261474401593E-6,22275
nginx,4.701261474401593E-6,22276
146.185.213.35,8.814314457484598E-6,39322
