Nov 10, 2016 9:32:09 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 9:32:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 9:32:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 9:32:09 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 13 ms. row count = 105
146.185.213.35,2.301070914286485E-4,221118
www.redlinesys.net,3.2283685044896365E-4,285385
www.redlinesys.net,3.7012231683069766E-4,315935
www.redlinesys.net,3.9497749367120816E-4,333219
omegaartworld.com,4.064735139218913E-4,340774
firewall.happytohell.com,5.791150544917349E-4,447694
firewall.happytohell.com,5.981020548592879E-4,458012
61.178.77.169,3.1766063380515162E-6,1604
trapbath.ru,3.966215107708504E-6,2721
trapbath.ru,3.967704479103601E-6,2727
61.178.77.170,6.30126490647482E-6,6530
vcvcvcvc.dyndns.org ,6.528053775764042E-6,6884
vcvcvcvc.dyndns.org ,7.738488712301806E-6,8900
vcvcvcvc.dyndns.org ,7.738488712301806E-6,8901
vcvcvcvc.dyndns.org ,7.738488712301806E-6,8902
www.dnswatch.info,7.827455435958977E-6,9056
vcvcvcvc.dyndns.org ,8.657969535615995E-6,10464
61.178.77.169,1.2365464932257398E-5,16590
vcvcvcvc.dyndns.org ,1.3056107550744281E-5,17571
vcvcvcvc.dyndns.org ,1.3056107550744283E-5,17572
www.dnswatch.info,1.3142135887286845E-5,17686
trapbath.ru,1.4741977878746704E-5,20017
trapbath.ru,1.5250730738225407E-5,20729
www.dnswatch.info,1.555287233843938E-5,21183
trapbath.ru,1.651169610534694E-5,22600
vcvcvcvc.dyndns.org ,1.7315939070193988E-5,23739
vcvcvcvc.dyndns.org ,1.7315939070193988E-5,23740
mugspade.ru,1.7573536658821504E-5,24128
rwyngtbvunfpk.org\r\n,1.7635131208280395E-5,24241
rwyngtbvunfpk.org\r\n,1.7635131208280395E-5,24242
rwyngtbvunfpk.org\r\n,1.7635131208280395E-5,24243
takeinfo.ru\r\n,1.7635131208280395E-5,24244
dgyqimolcqm.cm\r\n,1.7635131208280395E-5,24245
dgyqimolcqm.cm\r\n,1.7635131208280395E-5,24246
dgyqimolcqm.cm\r\n,1.7635131208280395E-5,24247
dgyqimolcqm.cm\r\n,1.7635131208280395E-5,24248
nginx/0.7.67\r\n,1.7687001929436068E-5,24319
nginx/0.7.67\r\n,1.7738872603126246E-5,24377
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.113872513366153E-5,29123
