Nov 10, 2016 4:34:15 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:34:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:34:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:34:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
trapbath.ru,5.55276111715743E-7,323
trapbath.ru,5.55276111715743E-7,324
trapbath.ru,7.580548282198789E-7,709
61.178.77.169,9.031717424430446E-7,1243
trapbath.ru,1.2212711368991223E-6,2807
vcvcvcvc.dyndns.org ,1.3627192948496363E-6,3594
vcvcvcvc.dyndns.org ,1.3627192948496363E-6,3595
vcvcvcvc.dyndns.org ,1.3627192948496363E-6,3596
www.dnswatch.info,1.4248426364996431E-6,3974
61.178.77.169,1.5101973535820918E-6,4350
61.178.77.170,1.5101973535820918E-6,4351
trapbath.ru,1.5161096563488745E-6,4377
vcvcvcvc.dyndns.org ,2.0964709625098894E-6,7116
vcvcvcvc.dyndns.org ,2.096470962554706E-6,7117
146.185.213.35,2.1776317696912946E-6,7505
rwyngtbvunfpk.org\r\n,2.362214414452446E-6,8347
rwyngtbvunfpk.org\r\n,2.362214414452446E-6,8348
rwyngtbvunfpk.org\r\n,2.362214414452446E-6,8349
takeinfo.ru\r\n,2.362214414452446E-6,8350
dgyqimolcqm.cm\r\n,2.362214414452446E-6,8351
dgyqimolcqm.cm\r\n,2.362214414452446E-6,8352
dgyqimolcqm.cm\r\n,2.362214414452446E-6,8353
dgyqimolcqm.cm\r\n,2.362214414452446E-6,8354
nginx/0.7.67\r\n,2.3674274592600986E-6,8379
nginx/0.7.67\r\n,2.3726405040671264E-6,8411
trapbath.ru,2.4425422736518264E-6,8745
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.804465488957516E-6,10469
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.804465488957516E-6,10470
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.804465488957516E-6,10471
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.804465488957516E-6,10472
trapbath.ru,2.804465488957516E-6,10473
trapbath.ru,2.804465488957516E-6,10474
trapbath.ru,2.804465488957516E-6,10475
sgb-sy.com,2.804465488957516E-6,10476
sgb-sy.com,2.804465488957516E-6,10477
sgb-sy.com,2.804465488957516E-6,10478
sgb-sy.com,2.804465488957516E-6,10479
telecrop.com,2.804465488957516E-6,10480
telecrop.com,2.804465488957516E-6,10481
telecrop.com,2.804465488957516E-6,10482
telecrop.com,2.804465488957516E-6,10483
nginx,2.804465488957516E-6,10484
nginx,2.804465488957516E-6,10485
www.download.windowsupdate.com,2.804465488957516E-6,10486
www.download.windowsupdate.com,2.804465488957516E-6,10487
www.download.windowsupdate.com,2.804465488957516E-6,10488
www.download.windowsupdate.com,2.804465488957516E-6,10489
www.download.windowsupdate.com,2.804465488957516E-6,10490
64.235.43.131,2.807032683672589E-6,10499
64.235.43.131,2.8147342678176043E-6,10535
vcvcvcvc.dyndns.org ,4.192941924768427E-6,16167
vcvcvcvc.dyndns.org ,4.192941924768427E-6,16168
vcvcvcvc.dyndns.org ,4.19294192485806E-6,16169
vcvcvcvc.dyndns.org ,4.19294192485806E-6,16170
rwyngtbvunfpk.org\r\n,4.724428828621679E-6,18359
rwyngtbvunfpk.org\r\n,4.724428828621679E-6,18360
64.235.43.131,4.724428828621679E-6,18361
64.235.43.131,4.724428828621679E-6,18362
64.235.43.131,4.724428828621679E-6,18363
takeinfo.ru\r\n,4.724428828621679E-6,18364
takeinfo.ru\r\n,4.724428828621679E-6,18365
takeinfo.ru\r\n,4.724428828621679E-6,18366
takeinfo.ru\r\n,4.724428828621679E-6,18367
nginx/0.7.67\r\n,4.724428828621679E-6,18368
trapbath.ru,5.608930977578805E-6,21631
trapbath.ru,5.608930977578805E-6,21632
64.235.43.131,5.608930977578805E-6,21633
64.235.43.131,5.608930977578805E-6,21634
sgb-sy.com,5.608930977578805E-6,21635
sgb-sy.com,5.608930977578805E-6,21636
telecrop.com,5.608930977578805E-6,21637
telecrop.com,5.608930977578805E-6,21638
nginx,5.608930977578805E-6,21639
nginx,5.608930977578805E-6,21640
64.235.43.131,5.611498172293878E-6,21650
64.235.43.131,5.611498172293878E-6,21651
nginx,8.413396466299515E-6,32089
nginx,8.413396466299515E-6,32090
nginx,8.413396466299515E-6,32091
nginx,8.413396466299515E-6,32092
nginx,8.413396466299515E-6,32093
nginx,8.413396466299515E-6,32094
64.235.43.131,9.454070702429486E-6,35615
64.235.43.131,9.454070702429486E-6,35616
nginx/0.7.67\r\n,9.454070702429486E-6,35617
nginx/0.7.67\r\n,9.454070702429486E-6,35618
www.redlinesys.net,1.0753785614438204E-4,272284
firewall.happytohell.com,1.8613579726502638E-4,403988
mugspade.ru,5.7122849053269924E-5,163171
firewall.happytohell.com,2.192317253256049E-4,455594
www.redlinesys.net,2.243627133483875E-4,463533
firewall.happytohell.com,5.652872945701887E-4,889179
www.dnswatch.info,2.8435275931742043E-5,92237
mugspade.ru,2.8485373114975286E-5,92383
firewall.happytohell.com,3.1097622457477796E-4,583500
firewall.happytohell.com,1.2190828828832695E-4,298832
omegaartworld.com,1.3625422455025387E-4,323388
omegaartworld.com,1.6193519889277742E-5,56976
146.185.213.35,1.7936719743803273E-5,62305
www.dnswatch.info,1.894790504825623E-5,65223
146.185.213.35,2.2107104629893447E-5,74723
mugspade.ru,2.6542955953889565E-5,87078
firewall.happytohell.com,1.5939550381825898E-4,361817
omegaartworld.com,1.614170435470481E-4,365151
www.redlinesys.net,1.6545836662579843E-4,371839
