"host","score","rank","label","y","TP","FP"
"sgb-sy.com","1.42339221100055e-05",19514,"bad",29,0.276190476190476,0.00214871754659534
"sgb-sy.com","1.42339221100055e-05",19515,"bad",30,0.285714285714286,0.00214871754659534
"sgb-sy.com","1.42339221100055e-05",19516,"bad",31,0.295238095238095,0.00214871754659534
"telecrop.com","1.42339221100055e-05",19517,"bad",32,0.304761904761905,0.00214871754659534
"telecrop.com","1.42339221100055e-05",19518,"bad",33,0.314285714285714,0.00214871754659534
"telecrop.com","1.42339221100055e-05",19519,"bad",34,0.323809523809524,0.00214871754659534
"telecrop.com","1.42339221100055e-05",19520,"bad",35,0.333333333333333,0.00214871754659534
"nginx","1.42339221100055e-05",19521,"bad",36,0.342857142857143,0.00214871754659534
"nginx","1.42339221100055e-05",19522,"bad",37,0.352380952380952,0.00214871754659534
"www.download.windowsupdate.com","1.42339221100055e-05",19523,"bad",38,0.361904761904762,0.00214871754659534
"www.download.windowsupdate.com","1.42339221100055e-05",19524,"bad",39,0.371428571428571,0.00214871754659534
"www.download.windowsupdate.com","1.42339221100055e-05",19525,"bad",40,0.380952380952381,0.00214871754659534
"www.download.windowsupdate.com","1.42339221100055e-05",19526,"bad",41,0.39047619047619,0.00214871754659534
"www.download.windowsupdate.com","1.42339221100055e-05",19527,"bad",42,0.4,0.00214871754659534
"www.dnswatch.info","1.50746602328146e-05",20768,"bad",43,0.40952380952381,0.00228547316727892
"vcvcvcvc.dyndns.org ","1.57205244571847e-05",21717,"bad",44,0.419047619047619,0.00239002504502734
"vcvcvcvc.dyndns.org ","1.57205257054666e-05",21718,"bad",45,0.428571428571429,0.00239002504502734
"vcvcvcvc.dyndns.org ","2.08486015158245e-05",28960,"bad",46,0.438095238095238,0.00318861169774493
