Nov 10, 2016 5:30:43 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 5:30:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 5:30:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 5:30:43 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 15 ms. row count = 105
trapbath.ru,9.175610586943428E-7,1094
trapbath.ru,9.175610586943428E-7,1095
trapbath.ru,9.175610586943428E-7,1096
trapbath.ru,9.175610587099754E-7,1097
trapbath.ru,1.8351221174621915E-6,4873
trapbath.ru,1.8351221174934567E-6,4874
61.178.77.169,1.8420027430475209E-6,4911
61.178.77.169,2.285394071840177E-6,7033
61.178.77.170,2.285394071840177E-6,7034
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.6103502013713334E-6,8361
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.6103502013713334E-6,8362
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.6103502013713334E-6,8363
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.6103502013713334E-6,8364
trapbath.ru,2.6103502013713334E-6,8365
trapbath.ru,2.6103502013713334E-6,8366
trapbath.ru,2.6103502013713334E-6,8367
sgb-sy.com,2.6103502013713334E-6,8368
sgb-sy.com,2.6103502013713334E-6,8369
sgb-sy.com,2.6103502013713334E-6,8370
sgb-sy.com,2.6103502013713334E-6,8371
telecrop.com,2.6103502013713334E-6,8372
telecrop.com,2.6103502013713334E-6,8373
telecrop.com,2.6103502013713334E-6,8374
telecrop.com,2.6103502013713334E-6,8375
nginx,2.6103502013713334E-6,8376
nginx,2.6103502013713334E-6,8377
www.download.windowsupdate.com,2.6103502013713334E-6,8378
www.download.windowsupdate.com,2.6103502013713334E-6,8379
www.download.windowsupdate.com,2.6103502013713334E-6,8380
www.download.windowsupdate.com,2.6103502013713334E-6,8381
www.download.windowsupdate.com,2.6103502013713334E-6,8382
vcvcvcvc.dyndns.org ,2.6109818362753978E-6,8386
vcvcvcvc.dyndns.org ,2.6109818362753978E-6,8387
vcvcvcvc.dyndns.org ,2.6109818362753978E-6,8388
64.235.43.131,2.61450270633574E-6,8407
64.235.43.131,2.6269602209675955E-6,8462
vcvcvcvc.dyndns.org ,2.74035433413531E-6,8947
vcvcvcvc.dyndns.org ,2.74035433413531E-6,8948
146.185.213.35,3.6756200473918065E-6,12779
rwyngtbvunfpk.org\r\n,3.95857360541743E-6,13880
rwyngtbvunfpk.org\r\n,3.95857360541743E-6,13881
rwyngtbvunfpk.org\r\n,3.95857360541743E-6,13882
takeinfo.ru\r\n,3.95857360541743E-6,13883
dgyqimolcqm.cm\r\n,3.95857360541743E-6,13884
