Nov 10, 2016 7:05:15 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
telecrop.com,4.457740402794612E-6,11649
nginx,4.457740402794612E-6,11650
nginx,4.457740402794612E-6,11651
www.download.windowsupdate.com,4.457740402794612E-6,11652
www.download.windowsupdate.com,4.457740402794612E-6,11653
www.download.windowsupdate.com,4.457740402794612E-6,11654
www.download.windowsupdate.com,4.457740402794612E-6,11655
www.download.windowsupdate.com,4.457740402794612E-6,11656
61.178.77.169,4.718086154657945E-6,12465
61.178.77.169,4.718086154657945E-6,12466
61.178.77.170,4.718086154657945E-6,12467
trapbath.ru,6.801731815833548E-6,18820
trapbath.ru,6.801731816498956E-6,18821
vcvcvcvc.dyndns.org ,7.989834862041179E-6,22191
vcvcvcvc.dyndns.org ,7.989834862191041E-6,22192
www.dnswatch.info,8.430624790124628E-6,23634
146.185.213.35,8.45067932332434E-6,23700
rwyngtbvunfpk.org\r\n,8.72155069937958E-6,24434
rwyngtbvunfpk.org\r\n,8.72155069937958E-6,24435
64.235.43.131,8.72155069937958E-6,24436
64.235.43.131,8.72155069937958E-6,24437
64.235.43.131,8.72155069937958E-6,24438
takeinfo.ru\r\n,8.72155069937958E-6,24439
takeinfo.ru\r\n,8.72155069937958E-6,24440
takeinfo.ru\r\n,8.72155069937958E-6,24441
takeinfo.ru\r\n,8.72155069937958E-6,24442
nginx/0.7.67\r\n,8.72155069937958E-6,24443
nginx/0.7.67\r\n,8.72155069937958E-6,24444
trapbath.ru,8.915480805054789E-6,24971
trapbath.ru,8.915480805054789E-6,24972
64.235.43.131,8.915480805054789E-6,24973
64.235.43.131,8.915480805054789E-6,24974
64.235.43.131,8.915480805054789E-6,24975
sgb-sy.com,8.915480805054789E-6,24976
sgb-sy.com,8.915480805054789E-6,24977
telecrop.com,8.915480805054789E-6,24978
telecrop.com,8.915480805054789E-6,24979
nginx,8.915480805054789E-6,24980
nginx,8.915480805054789E-6,24981
www.dnswatch.info,9.041690490403873E-6,25321
nginx/0.7.67\r\n,1.3082326050270787E-5,36186
64.235.43.131,1.3373221208810313E-5,37007
64.235.43.131,1.3373221208810313E-5,37008
nginx,1.3373221208810313E-5,37009
nginx,1.3373221208810313E-5,37010
nginx,1.3373221208810313E-5,37011
nginx,1.3373221208810313E-5,37012
nginx,1.3373221208810313E-5,37013
nginx,1.3373221208810313E-5,37014
vcvcvcvc.dyndns.org ,1.5979669724722427E-5,43154
vcvcvcvc.dyndns.org ,1.5979669724722427E-5,43155
vcvcvcvc.dyndns.org ,1.5979669725022155E-5,43156
vcvcvcvc.dyndns.org ,1.5979669725022155E-5,43157
64.235.43.131,2.1803876749012473E-5,56852
64.235.43.131,2.1803876749012473E-5,56853
nginx/0.7.67\r\n,2.1803876749012473E-5,56854
nginx/0.7.67\r\n,2.1803876749012473E-5,56855
