Nov 10, 2016 9:44:54 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 9:44:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 9:44:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 9:44:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 22 ms. row count = 105
mugspade.ru,1.5073651360434252E-4,162345
omegaartworld.com,1.711398656522201E-4,179149
146.185.213.35,1.7127479353436977E-4,179224
www.redlinesys.net,1.841834269910456E-4,189288
mugspade.ru,4.7402234859948104E-5,62734
nginx,6.267877372692975E-5,79529
nginx,6.267877372692975E-5,79530
nginx,6.267877372692975E-5,79531
nginx,6.267877372692975E-5,79532
nginx,6.267877372692975E-5,79533
nginx,6.267877372692975E-5,79534
firewall.happytohell.com,7.218042817990886E-5,89176
146.185.213.35,9.211130169688384E-5,108978
www.redlinesys.net,1.2164915619521757E-4,136947
omegaartworld.com,1.3223604020693718E-4,146107
firewall.happytohell.com,7.357963833209529E-4,543768
61.178.77.169,6.069759371107871E-6,6429
61.178.77.170,6.069759371107871E-6,6430
61.178.77.169,6.3797163386375455E-6,6991
vcvcvcvc.dyndns.org ,7.077388511427647E-6,8234
vcvcvcvc.dyndns.org ,7.350946448924206E-6,8664
vcvcvcvc.dyndns.org ,7.350946492452093E-6,8665
rwyngtbvunfpk.org\r\n,7.654050843065203E-6,9145
rwyngtbvunfpk.org\r\n,7.654050843065203E-6,9146
rwyngtbvunfpk.org\r\n,7.654050843065203E-6,9147
takeinfo.ru\r\n,7.654050843065203E-6,9148
dgyqimolcqm.cm\r\n,7.654050843065203E-6,9149
dgyqimolcqm.cm\r\n,7.654050843065203E-6,9150
dgyqimolcqm.cm\r\n,7.654050843065203E-6,9151
dgyqimolcqm.cm\r\n,7.654050843065203E-6,9152
nginx/0.7.67\r\n,7.704734466484757E-6,9237
nginx/0.7.67\r\n,7.755418083060259E-6,9324
trapbath.ru,8.03680304008354E-6,9884
trapbath.ru,8.04356803422591E-6,9897
vcvcvcvc.dyndns.org ,1.093041189718305E-5,14618
vcvcvcvc.dyndns.org ,1.093041189718305E-5,14619
vcvcvcvc.dyndns.org ,1.093041189718305E-5,14620
www.dnswatch.info,1.1050975329695377E-5,14819
trapbath.ru,1.1278111809254586E-5,15166
trapbath.ru,1.1278111809254586E-5,15167
vcvcvcvc.dyndns.org ,1.3076567620129876E-5,17925
vcvcvcvc.dyndns.org ,1.3224626236055404E-5,18128
vcvcvcvc.dyndns.org ,1.3224626281533548E-5,18129
rwyngtbvunfpk.org\r\n,1.5308101686743573E-5,21178
rwyngtbvunfpk.org\r\n,1.5308101686743573E-5,21179
64.235.43.131,1.5308101686743573E-5,21180
64.235.43.131,1.5308101686743573E-5,21181
64.235.43.131,1.5308101686743573E-5,21182
takeinfo.ru\r\n,1.5308101686743573E-5,21183
takeinfo.ru\r\n,1.5308101686743573E-5,21184
takeinfo.ru\r\n,1.5308101686743573E-5,21185
takeinfo.ru\r\n,1.5308101686743573E-5,21186
nginx/0.7.67\r\n,1.5308101686743573E-5,21187
trapbath.ru,1.607360607920375E-5,22362
trapbath.ru,1.6087136104217124E-5,22374
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.0892924574976963E-5,29457
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.0892924574976963E-5,29458
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.0892924574976963E-5,29459
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.0892924574976963E-5,29460
trapbath.ru,2.0892924574976963E-5,29461
trapbath.ru,2.0892924574976963E-5,29462
trapbath.ru,2.0892924574976963E-5,29463
sgb-sy.com,2.0892924574976963E-5,29464
sgb-sy.com,2.0892924574976963E-5,29465
sgb-sy.com,2.0892924574976963E-5,29466
sgb-sy.com,2.0892924574976963E-5,29467
telecrop.com,2.0892924574976963E-5,29468
telecrop.com,2.0892924574976963E-5,29469
telecrop.com,2.0892924574976963E-5,29470
telecrop.com,2.0892924574976963E-5,29471
nginx,2.0892924574976963E-5,29472
nginx,2.0892924574976963E-5,29473
www.download.windowsupdate.com,2.0892924574976963E-5,29474
www.download.windowsupdate.com,2.0892924574976963E-5,29475
www.download.windowsupdate.com,2.0892924574976963E-5,29476
www.download.windowsupdate.com,2.0892924574976963E-5,29477
www.download.windowsupdate.com,2.0892924574976963E-5,29478
64.235.43.131,2.0905732319692938E-5,29492
64.235.43.131,2.094415485226797E-5,29558
146.185.213.35,2.2175963815608287E-5,31228
www.dnswatch.info,2.49666162224481E-5,34757
64.235.43.131,3.06668870178815E-5,42182
64.235.43.131,3.06668870178815E-5,42183
nginx/0.7.67\r\n,3.06668870178815E-5,42184
nginx/0.7.67\r\n,3.06668870178815E-5,42185
www.dnswatch.info,3.396260208654349E-5,46378
mugspade.ru,3.893072700421604E-5,52682
trapbath.ru,4.178584915162767E-5,56054
trapbath.ru,4.178584915162767E-5,56055
64.235.43.131,4.178584915162767E-5,56056
64.235.43.131,4.178584915162767E-5,56057
sgb-sy.com,4.178584915162767E-5,56058
sgb-sy.com,4.178584915162767E-5,56059
telecrop.com,4.178584915162767E-5,56060
telecrop.com,4.178584915162767E-5,56061
nginx,4.178584915162767E-5,56062
nginx,4.178584915162767E-5,56063
64.235.43.131,4.179865712602363E-5,56086
64.235.43.131,4.179865712602363E-5,56087
firewall.happytohell.com,4.471755894319889E-4,372636
omegaartworld.com,4.4969794031763624E-4,374311
firewall.happytohell.com,4.8056126435170064E-4,394089
firewall.happytohell.com,2.0613508962264785E-4,206176
firewall.happytohell.com,2.3896113061915806E-4,231046
www.redlinesys.net,2.4050187210186314E-4,232264
