Nov 10, 2016 3:37:53 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 3:37:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 3:37:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 3:37:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 16 ms. row count = 105
trapbath.ru,7.13766518160126E-7,1633
trapbath.ru,7.176851506187758E-7,1655
61.178.77.169,7.293638436206639E-7,1711
trapbath.ru,8.363330578112986E-7,2426
trapbath.ru,8.363330578112986E-7,2427
61.178.77.169,9.076647335270757E-7,2985
61.178.77.170,9.076647335270757E-7,2986
vcvcvcvc.dyndns.org ,9.272528604442302E-7,3122
vcvcvcvc.dyndns.org ,9.272528605293691E-7,3123
rwyngtbvunfpk.org\r\n,1.2525783749837203E-6,5110
rwyngtbvunfpk.org\r\n,1.2525783749837203E-6,5111
rwyngtbvunfpk.org\r\n,1.2525783749837203E-6,5112
takeinfo.ru\r\n,1.2525783749837203E-6,5113
dgyqimolcqm.cm\r\n,1.2525783749837203E-6,5114
dgyqimolcqm.cm\r\n,1.2525783749837203E-6,5115
dgyqimolcqm.cm\r\n,1.2525783749837203E-6,5116
dgyqimolcqm.cm\r\n,1.2525783749837203E-6,5117
nginx/0.7.67\r\n,1.2556428033021405E-6,5132
nginx/0.7.67\r\n,1.2587072316208063E-6,5150
146.185.213.35,1.4271870256518352E-6,6011
trapbath.ru,1.4275330352829407E-6,6013
trapbath.ru,1.4353703012267389E-6,6055
vcvcvcvc.dyndns.org ,1.4684712749336245E-6,6220
vcvcvcvc.dyndns.org ,1.4684712749336245E-6,6221
vcvcvcvc.dyndns.org ,1.4684712749336245E-6,6222
www.dnswatch.info,1.4756193306388023E-6,6258
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.5784235214082827E-6,6783
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.5784235214082827E-6,6784
