Nov 10, 2016 6:52:38 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 6:52:38 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 6:52:38 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 6:52:38 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
firewall.happytohell.com,2.3755084482254138E-4,365935
firewall.happytohell.com,4.3408134787752275E-4,568531
www.redlinesys.net,3.669991769770606E-4,503222
omegaartworld.com,3.778819444950554E-4,514158
www.redlinesys.net,3.8034523694494465E-4,517250
firewall.happytohell.com,3.966507197549791E-4,532845
firewall.happytohell.com,1.609403608133782E-4,273194
www.redlinesys.net,1.7855693128460682E-4,294881
omegaartworld.com,1.838354924572581E-4,301691
firewall.happytohell.com,5.927071745788318E-4,708696
www.dnswatch.info,3.570248105150269E-7,156
trapbath.ru,5.253484199763673E-7,242
trapbath.ru,1.3805742822884067E-6,1858
61.178.77.169,1.77732397312386E-6,2876
vcvcvcvc.dyndns.org ,2.226849298911336E-6,4248
vcvcvcvc.dyndns.org ,2.226852538476805E-6,4249
vcvcvcvc.dyndns.org ,2.226852862316517E-6,4250
61.178.77.170,2.323801672054986E-6,4607
vcvcvcvc.dyndns.org ,2.3633919102893987E-6,4728
trapbath.ru,2.404993831209151E-6,4843
trapbath.ru,2.404993832010083E-6,4844
trapbath.ru,2.7541547770358786E-6,5971
vcvcvcvc.dyndns.org ,3.1397699742490503E-6,7297
trapbath.ru,3.3639830454204524E-6,8023
rwyngtbvunfpk.org\r\n,3.7556876855291267E-6,9413
rwyngtbvunfpk.org\r\n,3.7556876855291267E-6,9414
rwyngtbvunfpk.org\r\n,3.7556876855291267E-6,9415
takeinfo.ru\r\n,3.7556876855291267E-6,9416
dgyqimolcqm.cm\r\n,3.7556876855291267E-6,9417
dgyqimolcqm.cm\r\n,3.7556876855291267E-6,9418
dgyqimolcqm.cm\r\n,3.7556876855291267E-6,9419
dgyqimolcqm.cm\r\n,3.7556876855291267E-6,9420
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.8387338967220595E-6,9697
