Nov 10, 2016 9:06:13 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 9:06:13 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 9:06:13 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 9:06:13 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 19 ms. row count = 105
firewall.happytohell.com,6.571598069465652E-4,497880
61.178.77.169,4.70934803497451E-6,3762
61.178.77.170,5.431234119312748E-6,4902
mugspade.ru,6.357965958739421E-6,6437
trapbath.ru,6.86415351876411E-6,7255
trapbath.ru,6.864157024172022E-6,7256
vcvcvcvc.dyndns.org ,9.658721799362345E-6,11795
trapbath.ru,1.0164258014585879E-5,12545
trapbath.ru,1.0835134319275278E-5,13639
vcvcvcvc.dyndns.org ,1.2810370866687164E-5,16829
www.dnswatch.info,1.4086934673879445E-5,18711
61.178.77.169,1.7088595069302752E-5,23214
rwyngtbvunfpk.org\r\n,1.7097244067490277E-5,23236
rwyngtbvunfpk.org\r\n,1.7097244067490277E-5,23237
rwyngtbvunfpk.org\r\n,1.7097244067490277E-5,23238
takeinfo.ru\r\n,1.7097244067490277E-5,23239
dgyqimolcqm.cm\r\n,1.7097244067490277E-5,23240
dgyqimolcqm.cm\r\n,1.7097244067490277E-5,23241
dgyqimolcqm.cm\r\n,1.7097244067490277E-5,23242
dgyqimolcqm.cm\r\n,1.7097244067490277E-5,23243
nginx/0.7.67\r\n,1.7177326057155517E-5,23384
nginx/0.7.67\r\n,1.7257408023003115E-5,23489
vcvcvcvc.dyndns.org ,1.9317443599498417E-5,26418
vcvcvcvc.dyndns.org ,1.9317443599498417E-5,26419
trapbath.ru,2.154479495061602E-5,29580
trapbath.ru,2.1758020282024355E-5,29902
mugspade.ru,2.189743696059E-5,30094
www.dnswatch.info,2.2112238718325517E-5,30404
vcvcvcvc.dyndns.org ,2.5620741734400526E-5,35158
vcvcvcvc.dyndns.org ,2.5620741734400526E-5,35159
146.185.213.35,2.9288152276275283E-5,40126
vcvcvcvc.dyndns.org ,3.177145759599718E-5,43329
vcvcvcvc.dyndns.org ,3.177145759599718E-5,43330
vcvcvcvc.dyndns.org ,3.177145759599718E-5,43331
www.dnswatch.info,3.1883408590624665E-5,43475
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.292601488676268E-5,44860
