Nov 10, 2016 6:15:15 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 6:15:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 6:15:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 6:15:15 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 12 ms. row count = 105
firewall.happytohell.com,6.224859506703296E-4,746417
www.redlinesys.net,2.9667340321103526E-4,434655
firewall.happytohell.com,8.849942670075641E-4,956786
64.235.43.131,2.621838539014494E-5,63367
64.235.43.131,2.621838539014494E-5,63368
nginx/0.7.67\r\n,2.621838539014494E-5,63369
nginx/0.7.67\r\n,2.621838539014494E-5,63370
64.235.43.131,2.6798472678835132E-5,64612
firewall.happytohell.com,3.2424406643828744E-5,75713
146.185.213.35,3.415816839889551E-5,79132
mugspade.ru,4.1079039486341854E-5,92609
firewall.happytohell.com,1.7933583926814026E-4,296814
omegaartworld.com,2.3123008123662983E-4,360388
www.redlinesys.net,5.185357590234707E-5,111697
www.dnswatch.info,5.985293605822E-5,125628
mugspade.ru,6.22421169791802E-5,129677
firewall.happytohell.com,7.951942490709381E-5,158015
www.dnswatch.info,8.40793662044939E-5,165597
omegaartworld.com,9.626162578502145E-5,184567
mugspade.ru,1.1548066502347429E-4,211700
trapbath.ru,1.787396653348951E-6,2536
trapbath.ru,1.787396679315867E-6,2537
trapbath.ru,1.9919910052931158E-6,3147
trapbath.ru,1.991991005411589E-6,3148
61.178.77.169,2.480769098252842E-6,4605
61.178.77.170,2.480769098252842E-6,4606
61.178.77.169,3.83063075816734E-6,9090
vcvcvcvc.dyndns.org ,3.9513585265746726E-6,9555
vcvcvcvc.dyndns.org ,3.9513585265746726E-6,9556
vcvcvcvc.dyndns.org ,3.9513585265746726E-6,9557
trapbath.ru,3.983982010347412E-6,9680
trapbath.ru,3.983982010584359E-6,9681
146.185.213.35,4.876300585181468E-6,12435
rwyngtbvunfpk.org\r\n,5.243677077683437E-6,13546
rwyngtbvunfpk.org\r\n,5.243677077683437E-6,13547
rwyngtbvunfpk.org\r\n,5.243677077683437E-6,13548
takeinfo.ru\r\n,5.243677077683437E-6,13549
dgyqimolcqm.cm\r\n,5.243677077683437E-6,13550
