Nov 10, 2016 3:33:27 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
www.redlinesys.net,1.0511798305324309E-4,388717
firewall.happytohell.com,1.0671863562704048E-4,393102
omegaartworld.com,1.0785484874231795E-4,395860
www.redlinesys.net,1.135066698586293E-4,411133
mugspade.ru,1.9310271768242137E-5,104061
mugspade.ru,2.297272783177293E-5,122383
mugspade.ru,2.731696981629917E-5,141972
omegaartworld.com,1.163326128519881E-4,417862
www.redlinesys.net,1.1633261285658197E-4,417863
firewall.happytohell.com,1.7281789405989914E-4,561047
firewall.happytohell.com,2.2733689159550656E-4,689257
