Nov 10, 2016 9:19:25 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 9:19:25 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 9:19:25 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 9:19:25 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 17 ms. row count = 105
64.235.43.131,8.766509016479345E-5,105440
64.235.43.131,8.766509016479345E-5,105441
nginx,8.766509016479345E-5,105442
nginx,8.766509016479345E-5,105443
nginx,8.766509016479345E-5,105444
nginx,8.766509016479345E-5,105445
nginx,8.766509016479345E-5,105446
nginx,8.766509016479345E-5,105447
www.dnswatch.info,9.031179504193525E-5,108023
omegaartworld.com,1.0701275679933122E-4,124639
omegaartworld.com,2.7314422263451576E-4,256642
www.redlinesys.net,4.1540065040975417E-4,349237
www.redlinesys.net,4.245413329291007E-4,354978
firewall.happytohell.com,6.833239017042678E-4,513002
firewall.happytohell.com,9.798477964009693E-4,671753
firewall.happytohell.com,0.001261468516843778,802312
vcvcvcvc.dyndns.org ,7.066844132871481E-6,8110
vcvcvcvc.dyndns.org ,7.066844169038126E-6,8111
61.178.77.169,7.667400959740781E-6,9146
mugspade.ru,8.085575771426857E-6,9816
61.178.77.170,8.173193064923031E-6,9974
61.178.77.169,8.395257815322176E-6,10370
trapbath.ru,9.12261580879282E-6,11584
trapbath.ru,9.12262251100968E-6,11585
trapbath.ru,1.015896832929663E-5,13260
trapbath.ru,1.015896832929663E-5,13261
vcvcvcvc.dyndns.org ,1.1122963221646127E-5,14982
vcvcvcvc.dyndns.org ,1.1122963221691227E-5,14983
vcvcvcvc.dyndns.org ,1.1122963221823437E-5,14984
www.dnswatch.info,1.1203312878551417E-5,15123
vcvcvcvc.dyndns.org ,1.413368826630909E-5,19677
vcvcvcvc.dyndns.org ,1.413368826630909E-5,19678
vcvcvcvc.dyndns.org ,1.413368833864238E-5,19679
vcvcvcvc.dyndns.org ,1.413368833864238E-5,19680
trapbath.ru,1.8245231806467686E-5,25706
trapbath.ru,1.8245245022755438E-5,25707
mugspade.ru,1.9986858166923135E-5,28036
146.185.213.35,2.449717283447703E-5,34250
rwyngtbvunfpk.org\r\n,2.660740914933633E-5,37094
rwyngtbvunfpk.org\r\n,2.660740914933633E-5,37095
rwyngtbvunfpk.org\r\n,2.660740914933633E-5,37096
takeinfo.ru\r\n,2.660740914933633E-5,37097
dgyqimolcqm.cm\r\n,2.660740914933633E-5,37098
dgyqimolcqm.cm\r\n,2.660740914933633E-5,37099
dgyqimolcqm.cm\r\n,2.660740914933633E-5,37100
dgyqimolcqm.cm\r\n,2.660740914933633E-5,37101
omegaartworld.com,2.7584006872798218E-5,38467
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9221696720665922E-5,40697
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9221696720665922E-5,40698
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9221696720665922E-5,40699
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9221696720665922E-5,40700
trapbath.ru,2.9221696720665922E-5,40701
trapbath.ru,2.9221696720665922E-5,40702
trapbath.ru,2.9221696720665922E-5,40703
sgb-sy.com,2.9221696720665922E-5,40704
sgb-sy.com,2.9221696720665922E-5,40705
sgb-sy.com,2.9221696720665922E-5,40706
sgb-sy.com,2.9221696720665922E-5,40707
telecrop.com,2.9221696720665922E-5,40708
telecrop.com,2.9221696720665922E-5,40709
telecrop.com,2.9221696720665922E-5,40710
telecrop.com,2.9221696720665922E-5,40711
nginx,2.9221696720665922E-5,40712
nginx,2.9221696720665922E-5,40713
www.download.windowsupdate.com,2.9221696720665922E-5,40714
www.download.windowsupdate.com,2.9221696720665922E-5,40715
www.download.windowsupdate.com,2.9221696720665922E-5,40716
www.download.windowsupdate.com,2.9221696720665922E-5,40717
www.download.windowsupdate.com,2.9221696720665922E-5,40718
www.redlinesys.net,4.221963404165794E-5,56773
mugspade.ru,4.458798646974096E-5,59350
146.185.213.35,1.8342006080374035E-4,190773
firewall.happytohell.com,0.003226927424480899,1508450
rwyngtbvunfpk.org\r\n,5.3214818300804175E-5,69185
rwyngtbvunfpk.org\r\n,5.3214818300804175E-5,69186
64.235.43.131,5.3214818300804175E-5,69187
64.235.43.131,5.3214818300804175E-5,69188
64.235.43.131,5.3214818300804175E-5,69189
takeinfo.ru\r\n,5.3214818300804175E-5,69190
takeinfo.ru\r\n,5.3214818300804175E-5,69191
takeinfo.ru\r\n,5.3214818300804175E-5,69192
takeinfo.ru\r\n,5.3214818300804175E-5,69193
nginx/0.7.67\r\n,5.3214818300804175E-5,69194
nginx/0.7.67\r\n,5.3214818300804175E-5,69195
146.185.213.35,5.538450373907655E-5,71811
trapbath.ru,5.844339344367279E-5,75170
trapbath.ru,5.844339344367279E-5,75171
64.235.43.131,5.844339344367279E-5,75172
64.235.43.131,5.844339344367279E-5,75173
64.235.43.131,5.844339344367279E-5,75174
sgb-sy.com,5.844339344367279E-5,75175
sgb-sy.com,5.844339344367279E-5,75176
telecrop.com,5.844339344367279E-5,75177
telecrop.com,5.844339344367279E-5,75178
nginx,5.844339344367279E-5,75179
nginx,5.844339344367279E-5,75180
www.dnswatch.info,6.402573945155681E-5,81050
nginx/0.7.67\r\n,7.982222745055455E-5,97177
firewall.happytohell.com,9.145921719887828E-4,638701
64.235.43.131,1.3303704575544882E-4,148800
64.235.43.131,1.3303704575544882E-4,148801
nginx/0.7.67\r\n,1.3303704575544882E-4,148802
nginx/0.7.67\r\n,1.3303704575544882E-4,148803
64.235.43.131,1.461084836129582E-4,159736
firewall.happytohell.com,4.380449882635899E-4,365013
