Nov 10, 2016 8:10:21 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 8:10:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 8:10:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 8:10:21 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 15 ms. row count = 105
firewall.happytohell.com,2.2012763223405683E-4,289180
www.redlinesys.net,4.139308114852972E-4,468124
firewall.happytohell.com,4.7150259538661956E-4,513715
firewall.happytohell.com,5.037750276240548E-4,537130
mugspade.ru,3.593553170191706E-5,68063
146.185.213.35,4.247441664883408E-5,78571
64.235.43.131,4.304097118194072E-5,79536
64.235.43.131,4.304097118194072E-5,79537
nginx/0.7.67\r\n,4.304097118194072E-5,79538
nginx/0.7.67\r\n,4.304097118194072E-5,79539
64.235.43.131,4.483053159395943E-5,82272
www.redlinesys.net,1.867452992331011E-4,254306
146.185.213.35,7.958997115122379E-4,748070
omegaartworld.com,1.1679234048701234E-4,177215
firewall.happytohell.com,0.001155824612078981,985692
mugspade.ru,7.104384033021682E-5,119266
omegaartworld.com,3.2289902135595745E-4,388834
www.redlinesys.net,3.3991459034029615E-4,404403
trapbath.ru,2.587231650251661E-6,2844
trapbath.ru,2.5874687486078816E-6,2845
trapbath.ru,2.5874689449880904E-6,2846
61.178.77.169,2.8299756882060737E-6,3375
trapbath.ru,3.4348187441091795E-6,4868
vcvcvcvc.dyndns.org ,4.4389866683541535E-6,7577
trapbath.ru,5.174463788090316E-6,9567
61.178.77.169,5.496169204387953E-6,10348
61.178.77.170,5.496169204387953E-6,10349
vcvcvcvc.dyndns.org ,5.8941552950272156E-6,11376
trapbath.ru,6.8696374855480775E-6,13685
vcvcvcvc.dyndns.org ,7.40532575051226E-6,14978
vcvcvcvc.dyndns.org ,7.40532575051226E-6,14979
vcvcvcvc.dyndns.org ,7.40532575051226E-6,14980
www.dnswatch.info,7.450562460721627E-6,15067
rwyngtbvunfpk.org\r\n,8.608194236681682E-6,17807
rwyngtbvunfpk.org\r\n,8.608194236681682E-6,17808
rwyngtbvunfpk.org\r\n,8.608194236681682E-6,17809
takeinfo.ru\r\n,8.608194236681682E-6,17810
dgyqimolcqm.cm\r\n,8.608194236681682E-6,17811
dgyqimolcqm.cm\r\n,8.608194236681682E-6,17812
dgyqimolcqm.cm\r\n,8.608194236681682E-6,17813
dgyqimolcqm.cm\r\n,8.608194236681682E-6,17814
vcvcvcvc.dyndns.org ,8.877973336176082E-6,18443
