Nov 10, 2016 5:47:12 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 5:47:12 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 5:47:12 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 5:47:12 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 16 ms. row count = 105
firewall.happytohell.com,6.61161075455542E-4,887923
mugspade.ru,4.3547563176162485E-5,114863
mugspade.ru,4.401470228094891E-5,115822
www.redlinesys.net,1.1575253378326711E-4,245632
firewall.happytohell.com,1.3406668254010632E-4,273685
omegaartworld.com,1.7112598151200546E-4,333244
trapbath.ru,7.315399223509764E-7,944
trapbath.ru,1.042607859491187E-6,1849
trapbath.ru,1.0426079462631911E-6,1850
146.185.213.35,1.24612985330214E-6,2640
trapbath.ru,1.463079844756298E-6,3534
trapbath.ru,1.5179978190695867E-6,3764
61.178.77.169,1.6742799034083915E-6,4413
61.178.77.170,1.6742799034083915E-6,4414
vcvcvcvc.dyndns.org ,1.8720991742046474E-6,5241
vcvcvcvc.dyndns.org ,2.4872670168817046E-6,7675
vcvcvcvc.dyndns.org ,2.523145749524408E-6,7819
vcvcvcvc.dyndns.org ,2.523145749524408E-6,7820
vcvcvcvc.dyndns.org ,2.523145749524408E-6,7821
www.dnswatch.info,2.639778633207334E-6,8293
rwyngtbvunfpk.org\r\n,2.893718844048101E-6,9334
rwyngtbvunfpk.org\r\n,2.893718844048101E-6,9335
rwyngtbvunfpk.org\r\n,2.893718844048101E-6,9336
takeinfo.ru\r\n,2.893718844048101E-6,9337
dgyqimolcqm.cm\r\n,2.893718844048101E-6,9338
dgyqimolcqm.cm\r\n,2.893718844048101E-6,9339
dgyqimolcqm.cm\r\n,2.893718844048101E-6,9340
dgyqimolcqm.cm\r\n,2.893718844048101E-6,9341
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9352337953058426E-6,9562
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9352337953058426E-6,9563
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9352337953058426E-6,9564
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.9352337953058426E-6,9565
trapbath.ru,2.9352337953058426E-6,9566
trapbath.ru,2.9352337953058426E-6,9567
trapbath.ru,2.9352337953058426E-6,9568
sgb-sy.com,2.9352337953058426E-6,9569
sgb-sy.com,2.9352337953058426E-6,9570
sgb-sy.com,2.9352337953058426E-6,9571
sgb-sy.com,2.9352337953058426E-6,9572
telecrop.com,2.9352337953058426E-6,9573
telecrop.com,2.9352337953058426E-6,9574
telecrop.com,2.9352337953058426E-6,9575
telecrop.com,2.9352337953058426E-6,9576
nginx,2.9352337953058426E-6,9577
nginx,2.9352337953058426E-6,9578
www.download.windowsupdate.com,2.9352337953058426E-6,9579
www.download.windowsupdate.com,2.9352337953058426E-6,9580
www.download.windowsupdate.com,2.9352337953058426E-6,9581
www.download.windowsupdate.com,2.9352337953058426E-6,9582
www.download.windowsupdate.com,2.9352337953058426E-6,9583
trapbath.ru,3.035995638260775E-6,9980
61.178.77.169,3.0649282336164125E-6,10113
vcvcvcvc.dyndns.org ,3.744198351517108E-6,12653
vcvcvcvc.dyndns.org ,3.7441983515171087E-6,12654
vcvcvcvc.dyndns.org ,4.9745340339626645E-6,17140
vcvcvcvc.dyndns.org ,4.9745340339626645E-6,17141
rwyngtbvunfpk.org\r\n,5.787437688328019E-6,19973
rwyngtbvunfpk.org\r\n,5.787437688328019E-6,19974
64.235.43.131,5.787437688328019E-6,19975
64.235.43.131,5.787437688328019E-6,19976
64.235.43.131,5.787437688328019E-6,19977
takeinfo.ru\r\n,5.787437688328019E-6,19978
takeinfo.ru\r\n,5.787437688328019E-6,19979
takeinfo.ru\r\n,5.787437688328019E-6,19980
takeinfo.ru\r\n,5.787437688328019E-6,19981
nginx/0.7.67\r\n,5.787437688328019E-6,19982
nginx/0.7.67\r\n,5.787437688328019E-6,19983
trapbath.ru,5.8704675908468275E-6,20318
trapbath.ru,5.8704675908468275E-6,20319
64.235.43.131,5.8704675908468275E-6,20320
64.235.43.131,5.8704675908468275E-6,20321
64.235.43.131,5.8704675908468275E-6,20322
sgb-sy.com,5.8704675908468275E-6,20323
sgb-sy.com,5.8704675908468275E-6,20324
telecrop.com,5.8704675908468275E-6,20325
telecrop.com,5.8704675908468275E-6,20326
nginx,5.8704675908468275E-6,20327
nginx,5.8704675908468275E-6,20328
nginx/0.7.67\r\n,8.681156532421148E-6,29263
64.235.43.131,8.805701386198345E-6,29617
64.235.43.131,8.805701386198345E-6,29618
nginx,8.805701386198345E-6,29619
nginx,8.805701386198345E-6,29620
nginx,8.805701386198345E-6,29621
nginx,8.805701386198345E-6,29622
nginx,8.805701386198345E-6,29623
nginx,8.805701386198345E-6,29624
www.dnswatch.info,8.810436617367243E-6,29633
omegaartworld.com,1.0298984668646322E-5,34131
64.235.43.131,1.446859422119399E-5,45723
64.235.43.131,1.446859422119399E-5,45724
nginx/0.7.67\r\n,1.446859422119399E-5,45725
nginx/0.7.67\r\n,1.446859422119399E-5,45726
64.235.43.131,1.4676168977496376E-5,46327
146.185.213.35,1.4780510590041075E-5,46639
www.dnswatch.info,1.5645676260639145E-5,49149
146.185.213.35,1.714126932681528E-5,53012
mugspade.ru,3.0826624179385864E-5,86727
www.redlinesys.net,1.7310309742156992E-4,336253
omegaartworld.com,1.767896444487125E-4,341114
firewall.happytohell.com,1.8417783265890233E-4,351854
firewall.happytohell.com,2.0567969719416097E-4,383049
www.redlinesys.net,2.1203447957347303E-4,392102
firewall.happytohell.com,2.1695195760740174E-4,398954
firewall.happytohell.com,2.1947053295949946E-4,402665
