Nov 10, 2016 4:39:05 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:39:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:39:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:39:05 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
www.redlinesys.net,1.263643797324892E-4,294585
omegaartworld.com,1.270380056826195E-4,295600
www.redlinesys.net,1.325257451465802E-4,304602
firewall.happytohell.com,1.3485810085296055E-4,308590
omegaartworld.com,1.364373955946782E-4,311224
firewall.happytohell.com,1.6238545081242566E-4,352872
firewall.happytohell.com,1.6992484039884053E-4,364272
firewall.happytohell.com,1.7762314503950427E-4,375926
omegaartworld.com,1.8641430976125742E-4,388427
trapbath.ru,5.767946187336737E-7,494
trapbath.ru,5.837795177501775E-7,513
trapbath.ru,9.228434218965529E-7,1609
trapbath.ru,9.228434218965529E-7,1610
trapbath.ru,1.1535892386611873E-6,2780
61.178.77.169,1.1537817262344512E-6,2782
61.178.77.170,1.1537817262344512E-6,2783
trapbath.ru,1.1675590354824067E-6,2849
vcvcvcvc.dyndns.org ,1.1977583942427603E-6,2971
vcvcvcvc.dyndns.org ,1.1977603571935736E-6,2972
vcvcvcvc.dyndns.org ,1.2021537989042092E-6,2997
vcvcvcvc.dyndns.org ,1.2021537989043352E-6,2998
vcvcvcvc.dyndns.org ,1.2021537989043644E-6,2999
www.dnswatch.info,1.2145931486511184E-6,3047
rwyngtbvunfpk.org\r\n,1.787414645884912E-6,5691
rwyngtbvunfpk.org\r\n,1.787414645884912E-6,5692
rwyngtbvunfpk.org\r\n,1.787414645884912E-6,5693
takeinfo.ru\r\n,1.787414645884912E-6,5694
dgyqimolcqm.cm\r\n,1.787414645884912E-6,5695
dgyqimolcqm.cm\r\n,1.787414645884912E-6,5696
dgyqimolcqm.cm\r\n,1.787414645884912E-6,5697
dgyqimolcqm.cm\r\n,1.787414645884912E-6,5698
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.806694341807018E-6,5809
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.806694341807018E-6,5810
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.806694341807018E-6,5811
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.806694341807018E-6,5812
trapbath.ru,1.806694341807018E-6,5813
trapbath.ru,1.806694341807018E-6,5814
trapbath.ru,1.806694341807018E-6,5815
sgb-sy.com,1.806694341807018E-6,5816
sgb-sy.com,1.806694341807018E-6,5817
sgb-sy.com,1.806694341807018E-6,5818
sgb-sy.com,1.806694341807018E-6,5819
telecrop.com,1.806694341807018E-6,5820
telecrop.com,1.806694341807018E-6,5821
telecrop.com,1.806694341807018E-6,5822
telecrop.com,1.806694341807018E-6,5823
nginx,1.806694341807018E-6,5824
nginx,1.806694341807018E-6,5825
www.download.windowsupdate.com,1.806694341807018E-6,5826
www.download.windowsupdate.com,1.806694341807018E-6,5827
www.download.windowsupdate.com,1.806694341807018E-6,5828
www.download.windowsupdate.com,1.806694341807018E-6,5829
www.download.windowsupdate.com,1.806694341807018E-6,5830
61.178.77.169,2.0902144365165963E-6,7431
146.185.213.35,2.0909919437497775E-6,7437
vcvcvcvc.dyndns.org ,2.395516788668234E-6,8843
vcvcvcvc.dyndns.org ,2.395516792646239E-6,8844
vcvcvcvc.dyndns.org ,2.395520712854494E-6,8845
vcvcvcvc.dyndns.org ,2.395520716832541E-6,8846
rwyngtbvunfpk.org\r\n,3.574829291913008E-6,13812
rwyngtbvunfpk.org\r\n,3.574829291913008E-6,13813
64.235.43.131,3.574829291913008E-6,13814
64.235.43.131,3.574829291913008E-6,13815
64.235.43.131,3.574829291913008E-6,13816
takeinfo.ru\r\n,3.574829291913008E-6,13817
takeinfo.ru\r\n,3.574829291913008E-6,13818
takeinfo.ru\r\n,3.574829291913008E-6,13819
takeinfo.ru\r\n,3.574829291913008E-6,13820
nginx/0.7.67\r\n,3.574829291913008E-6,13821
nginx/0.7.67\r\n,3.574829291913008E-6,13822
trapbath.ru,3.6133886837587646E-6,13991
trapbath.ru,3.6133886837587646E-6,13992
64.235.43.131,3.6133886837587646E-6,13993
64.235.43.131,3.6133886837587646E-6,13994
64.235.43.131,3.6133886837587646E-6,13995
sgb-sy.com,3.6133886837587646E-6,13996
sgb-sy.com,3.6133886837587646E-6,13997
telecrop.com,3.6133886837587646E-6,13998
telecrop.com,3.6133886837587646E-6,13999
nginx,3.6133886837587646E-6,14000
nginx,3.6133886837587646E-6,14001
nginx/0.7.67\r\n,5.362243937825739E-6,20739
64.235.43.131,5.420083025593902E-6,20906
64.235.43.131,5.420083025593902E-6,20907
nginx,5.420083025593902E-6,20908
nginx,5.420083025593902E-6,20909
nginx,5.420083025593902E-6,20910
nginx,5.420083025593902E-6,20911
nginx,5.420083025593902E-6,20912
nginx,5.420083025593902E-6,20913
www.dnswatch.info,6.461091521555055E-6,24806
www.dnswatch.info,8.029057746419907E-6,30189
64.235.43.131,8.937073230013498E-6,33238
64.235.43.131,8.937073230013498E-6,33239
nginx/0.7.67\r\n,8.937073230013498E-6,33240
nginx/0.7.67\r\n,8.937073230013498E-6,33241
64.235.43.131,9.033471709630381E-6,33529
146.185.213.35,1.4483638158767502E-5,50600
mugspade.ru,2.6538880291568076E-5,84381
mugspade.ru,3.225116638163545E-5,99065
mugspade.ru,3.7836579304670825E-5,112938
www.redlinesys.net,2.2794232499992768E-4,447640
firewall.happytohell.com,4.2896152553636654E-4,702262
146.185.213.35,2.0613309205402505E-4,416014
firewall.happytohell.com,2.758762293617397E-4,515747
