Nov 10, 2016 4:12:03 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:12:03 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:12:03 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:12:03 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
mugspade.ru,1.7302395356616113E-5,75143
146.185.213.35,1.8651268467808424E-5,80175
mugspade.ru,1.9598266681630078E-5,83785
firewall.happytohell.com,6.808818195907525E-5,234147
firewall.happytohell.com,1.0125764080358828E-4,320102
www.redlinesys.net,1.0246633958230241E-4,322723
omegaartworld.com,1.0950347167988537E-4,339967
firewall.happytohell.com,1.1809139071720978E-4,359924
firewall.happytohell.com,3.21898772815384E-4,741848
mugspade.ru,2.959619727634739E-5,117907
www.redlinesys.net,7.229815761321816E-5,246284
www.redlinesys.net,7.435432632451752E-5,251481
omegaartworld.com,7.440041113045999E-5,251566
omegaartworld.com,8.379674312244652E-5,275827
trapbath.ru,5.003591756509223E-7,759
trapbath.ru,5.003703690247105E-7,760
trapbath.ru,6.399960999297646E-7,1424
trapbath.ru,6.905036197681584E-7,1753
rwyngtbvunfpk.org\r\n,7.53998710687895E-7,2136
rwyngtbvunfpk.org\r\n,7.53998710687895E-7,2137
rwyngtbvunfpk.org\r\n,7.53998710687895E-7,2138
takeinfo.ru\r\n,7.53998710687895E-7,2139
dgyqimolcqm.cm\r\n,7.53998710687895E-7,2140
dgyqimolcqm.cm\r\n,7.53998710687895E-7,2141
dgyqimolcqm.cm\r\n,7.53998710687895E-7,2142
dgyqimolcqm.cm\r\n,7.53998710687895E-7,2143
nginx/0.7.67\r\n,7.565031912973717E-7,2154
nginx/0.7.67\r\n,7.590076719065481E-7,2169
vcvcvcvc.dyndns.org ,8.617351015935841E-7,2798
61.178.77.169,8.977629379659621E-7,2980
vcvcvcvc.dyndns.org ,1.1433096488755172E-6,4627
vcvcvcvc.dyndns.org ,1.1433096488755172E-6,4628
vcvcvcvc.dyndns.org ,1.1433096488755172E-6,4629
vcvcvcvc.dyndns.org ,1.1444798669414035E-6,4637
www.dnswatch.info,1.1531369586520125E-6,4712
