Nov 10, 2016 7:45:51 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 7:45:51 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 7:45:51 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 7:45:51 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 17 ms. row count = 105
146.185.213.35,3.179990496913179E-5,59612
64.235.43.131,3.211451614624541E-5,60105
64.235.43.131,3.211451614624541E-5,60106
nginx/0.7.67\r\n,3.211451614624541E-5,60107
nginx/0.7.67\r\n,3.211451614624541E-5,60108
mugspade.ru,5.3112334947222914E-5,91499
mugspade.ru,2.1310437256947054E-4,269214
firewall.happytohell.com,4.3448058245144195E-4,462285
firewall.happytohell.com,0.003009527892045186,1773420
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.683277244341327E-6,5553
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.683277244341327E-6,5554
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.683277244341327E-6,5555
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.683277244341327E-6,5556
trapbath.ru,3.683277244341327E-6,5557
trapbath.ru,3.683277244341327E-6,5558
trapbath.ru,3.683277244341327E-6,5559
sgb-sy.com,3.683277244341327E-6,5560
sgb-sy.com,3.683277244341327E-6,5561
sgb-sy.com,3.683277244341327E-6,5562
sgb-sy.com,3.683277244341327E-6,5563
telecrop.com,3.683277244341327E-6,5564
telecrop.com,3.683277244341327E-6,5565
telecrop.com,3.683277244341327E-6,5566
telecrop.com,3.683277244341327E-6,5567
nginx,3.683277244341327E-6,5568
nginx,3.683277244341327E-6,5569
www.download.windowsupdate.com,3.683277244341327E-6,5570
www.download.windowsupdate.com,3.683277244341327E-6,5571
www.download.windowsupdate.com,3.683277244341327E-6,5572
www.download.windowsupdate.com,3.683277244341327E-6,5573
www.download.windowsupdate.com,3.683277244341327E-6,5574
64.235.43.131,3.6930580252507806E-6,5603
64.235.43.131,3.7224003672417062E-6,5672
trapbath.ru,4.764075607320179E-6,8300
trapbath.ru,4.90054206166526E-6,8638
trapbath.ru,5.13071702980689E-6,9258
trapbath.ru,5.130717029806914E-6,9259
61.178.77.169,6.268114641469976E-6,11945
61.178.77.169,6.268114641469976E-6,11946
61.178.77.170,6.268114641469976E-6,11947
vcvcvcvc.dyndns.org ,6.62760208092751E-6,12734
vcvcvcvc.dyndns.org ,6.62760208092751E-6,12735
vcvcvcvc.dyndns.org ,6.62760208092751E-6,12736
www.dnswatch.info,6.7044644406732266E-6,12976
trapbath.ru,7.366554488977711E-6,14539
trapbath.ru,7.366554488977711E-6,14540
64.235.43.131,7.366554488977711E-6,14541
64.235.43.131,7.366554488977711E-6,14542
sgb-sy.com,7.366554488977711E-6,14543
sgb-sy.com,7.366554488977711E-6,14544
telecrop.com,7.366554488977711E-6,14545
telecrop.com,7.366554488977711E-6,14546
nginx,7.366554488977711E-6,14547
nginx,7.366554488977711E-6,14548
64.235.43.131,7.3763352691505075E-6,14574
64.235.43.131,7.3763352691505075E-6,14575
rwyngtbvunfpk.org\r\n,8.026817355082135E-6,16201
rwyngtbvunfpk.org\r\n,8.026817355082135E-6,16202
rwyngtbvunfpk.org\r\n,8.026817355082135E-6,16203
takeinfo.ru\r\n,8.026817355082135E-6,16204
dgyqimolcqm.cm\r\n,8.026817355082135E-6,16205
dgyqimolcqm.cm\r\n,8.026817355082135E-6,16206
