Nov 10, 2016 3:06:49 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 3:06:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 3:06:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 3:06:49 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
mugspade.ru,3.071554644371384E-5,146417
mugspade.ru,3.635802821457903E-5,170749
mugspade.ru,2.570136477345718E-5,124037
146.185.213.35,1.377630144991885E-4,446541
www.redlinesys.net,1.422977788010868E-4,455206
omegaartworld.com,1.4355152093188585E-4,457856
firewall.happytohell.com,1.4355274010332546E-4,457864
www.redlinesys.net,1.5107387586555507E-4,473461
omegaartworld.com,1.5483505119252833E-4,480556
www.redlinesys.net,1.5483505119252833E-4,480557
firewall.happytohell.com,3.032527479201504E-4,807811
146.185.213.35,9.801229127526653E-6,54844
firewall.happytohell.com,1.1398211874551853E-4,394205
firewall.happytohell.com,1.1960741211843342E-4,407383
omegaartworld.com,1.2662623620134496E-4,422961
firewall.happytohell.com,1.2950396832512253E-4,428973
firewall.happytohell.com,2.32057449985442E-4,648559
vcvcvcvc.dyndns.org ,3.2544575616359706E-7,541
vcvcvcvc.dyndns.org ,3.254664829211565E-7,543
vcvcvcvc.dyndns.org ,3.2552267257562726E-7,545
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.6768873125974766E-7,925
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.6768873125974766E-7,926
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.6768873125974766E-7,927
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.6768873125974766E-7,928
trapbath.ru,3.6768873125974766E-7,929
trapbath.ru,3.6768873125974766E-7,930
trapbath.ru,3.6768873125974766E-7,931
sgb-sy.com,3.6768873125974766E-7,932
sgb-sy.com,3.6768873125974766E-7,933
sgb-sy.com,3.6768873125974766E-7,934
sgb-sy.com,3.6768873125974766E-7,935
telecrop.com,3.6768873125974766E-7,936
telecrop.com,3.6768873125974766E-7,937
telecrop.com,3.6768873125974766E-7,938
telecrop.com,3.6768873125974766E-7,939
nginx,3.6768873125974766E-7,940
nginx,3.6768873125974766E-7,941
www.download.windowsupdate.com,3.6768873125974766E-7,942
www.download.windowsupdate.com,3.6768873125974766E-7,943
www.download.windowsupdate.com,3.6768873125974766E-7,944
www.download.windowsupdate.com,3.6768873125974766E-7,945
www.download.windowsupdate.com,3.6768873125974766E-7,946
64.235.43.131,3.6863104840493774E-7,981
64.235.43.131,3.714579990705483E-7,1158
www.dnswatch.info,3.9038443772851115E-7,1296
61.178.77.170,5.357999600789446E-7,2269
61.178.77.169,5.455596876930244E-7,2319
trapbath.ru,6.268625554528747E-7,2837
trapbath.ru,6.268625554528747E-7,2838
trapbath.ru,6.268625554528747E-7,2839
trapbath.ru,6.268625554528747E-7,2840
vcvcvcvc.dyndns.org ,6.312798531863579E-7,2884
vcvcvcvc.dyndns.org ,6.312798552217034E-7,2885
rwyngtbvunfpk.org\r\n,6.618115835643832E-7,3384
rwyngtbvunfpk.org\r\n,6.618115835643832E-7,3385
rwyngtbvunfpk.org\r\n,6.618115835643832E-7,3386
