Nov 10, 2016 4:20:25 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
nginx,3.242860150591414E-6,12266
nginx,3.242860150591414E-6,12267
www.download.windowsupdate.com,3.242860150591414E-6,12268
www.download.windowsupdate.com,3.242860150591414E-6,12269
www.download.windowsupdate.com,3.242860150591414E-6,12270
www.download.windowsupdate.com,3.242860150591414E-6,12271
www.download.windowsupdate.com,3.242860150591414E-6,12272
64.235.43.131,3.2447503999493406E-6,12274
64.235.43.131,3.2504211480229693E-6,12299
vcvcvcvc.dyndns.org ,3.347834566612391E-6,12702
vcvcvcvc.dyndns.org ,3.347834566612391E-6,12703
trapbath.ru,3.4272405644638257E-6,13075
rwyngtbvunfpk.org\r\n,3.547656373788819E-6,13524
rwyngtbvunfpk.org\r\n,3.547656373788819E-6,13525
64.235.43.131,3.547656373788819E-6,13526
64.235.43.131,3.547656373788819E-6,13527
64.235.43.131,3.547656373788819E-6,13528
takeinfo.ru\r\n,3.547656373788819E-6,13529
takeinfo.ru\r\n,3.547656373788819E-6,13530
takeinfo.ru\r\n,3.547656373788819E-6,13531
takeinfo.ru\r\n,3.547656373788819E-6,13532
nginx/0.7.67\r\n,3.547656373788819E-6,13533
trapbath.ru,6.4857203007940425E-6,24701
trapbath.ru,6.4857203007940425E-6,24702
64.235.43.131,6.4857203007940425E-6,24703
64.235.43.131,6.4857203007940425E-6,24704
sgb-sy.com,6.4857203007940425E-6,24705
sgb-sy.com,6.4857203007940425E-6,24706
telecrop.com,6.4857203007940425E-6,24707
telecrop.com,6.4857203007940425E-6,24708
nginx,6.4857203007940425E-6,24709
nginx,6.4857203007940425E-6,24710
64.235.43.131,6.48761055015178E-6,24716
64.235.43.131,6.48761055015178E-6,24717
vcvcvcvc.dyndns.org ,6.695669133492979E-6,25411
vcvcvcvc.dyndns.org ,6.695669133492979E-6,25412
vcvcvcvc.dyndns.org ,6.695669133492979E-6,25413
vcvcvcvc.dyndns.org ,6.695669133492979E-6,25414
64.235.43.131,7.10122597955213E-6,26864
64.235.43.131,7.10122597955213E-6,26865
nginx/0.7.67\r\n,7.10122597955213E-6,26866
nginx/0.7.67\r\n,7.10122597955213E-6,26867
nginx,9.728580451111632E-6,35955
nginx,9.728580451111632E-6,35956
nginx,9.728580451111632E-6,35957
nginx,9.728580451111632E-6,35958
nginx,9.728580451111632E-6,35959
nginx,9.728580451111632E-6,35960
146.185.213.35,1.4111561353635953E-5,50120
