"host","score","rank","label","y","TP","FP"
"rwyngtbvunfpk.org\r\n","1.53081016867436e-05",21179,"bad",29,0.276190476190476,0.00233234505340031
"64.235.43.131","1.53081016867436e-05",21180,"bad",30,0.285714285714286,0.00233234505340031
"64.235.43.131","1.53081016867436e-05",21181,"bad",31,0.295238095238095,0.00233234505340031
"64.235.43.131","1.53081016867436e-05",21182,"bad",32,0.304761904761905,0.00233234505340031
"takeinfo.ru\r\n","1.53081016867436e-05",21183,"bad",33,0.314285714285714,0.00233234505340031
"takeinfo.ru\r\n","1.53081016867436e-05",21184,"bad",34,0.323809523809524,0.00233234505340031
"takeinfo.ru\r\n","1.53081016867436e-05",21185,"bad",35,0.333333333333333,0.00233234505340031
"takeinfo.ru\r\n","1.53081016867436e-05",21186,"bad",36,0.342857142857143,0.00233234505340031
"nginx/0.7.67\r\n","1.53081016867436e-05",21187,"bad",37,0.352380952380952,0.00233234505340031
"trapbath.ru","1.60736060792038e-05",22362,"bad",38,0.361904761904762,0.00246182174588622
"trapbath.ru","1.60871361042171e-05",22374,"bad",39,0.371428571428571,0.00246303490058583
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","2.0892924574977e-05",29457,"bad",40,0.380952380952381,0.00324408595355448
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","2.0892924574977e-05",29458,"bad",41,0.39047619047619,0.00324408595355448
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","2.0892924574977e-05",29459,"bad",42,0.4,0.00324408595355448
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","2.0892924574977e-05",29460,"bad",43,0.40952380952381,0.00324408595355448
"trapbath.ru","2.0892924574977e-05",29461,"bad",44,0.419047619047619,0.00324408595355448
"trapbath.ru","2.0892924574977e-05",29462,"bad",45,0.428571428571429,0.00324408595355448
"trapbath.ru","2.0892924574977e-05",29463,"bad",46,0.438095238095238,0.00324408595355448
"sgb-sy.com","2.0892924574977e-05",29464,"bad",47,0.447619047619048,0.00324408595355448
"sgb-sy.com","2.0892924574977e-05",29465,"bad",48,0.457142857142857,0.00324408595355448
"sgb-sy.com","2.0892924574977e-05",29466,"bad",49,0.466666666666667,0.00324408595355448
"sgb-sy.com","2.0892924574977e-05",29467,"bad",50,0.476190476190476,0.00324408595355448
"telecrop.com","2.0892924574977e-05",29468,"bad",51,0.485714285714286,0.00324408595355448
"telecrop.com","2.0892924574977e-05",29469,"bad",52,0.495238095238095,0.00324408595355448
"telecrop.com","2.0892924574977e-05",29470,"bad",53,0.504761904761905,0.00324408595355448
"telecrop.com","2.0892924574977e-05",29471,"bad",54,0.514285714285714,0.00324408595355448
"nginx","2.0892924574977e-05",29472,"bad",55,0.523809523809524,0.00324408595355448
"nginx","2.0892924574977e-05",29473,"bad",56,0.533333333333333,0.00324408595355448
"www.download.windowsupdate.com","2.0892924574977e-05",29474,"bad",57,0.542857142857143,0.00324408595355448
"www.download.windowsupdate.com","2.0892924574977e-05",29475,"bad",58,0.552380952380952,0.00324408595355448
"www.download.windowsupdate.com","2.0892924574977e-05",29476,"bad",59,0.561904761904762,0.00324408595355448
"www.download.windowsupdate.com","2.0892924574977e-05",29477,"bad",60,0.571428571428571,0.00324408595355448
"www.download.windowsupdate.com","2.0892924574977e-05",29478,"bad",61,0.580952380952381,0.00324408595355448
"64.235.43.131","2.09057323196929e-05",29492,"bad",62,0.59047619047619,0.00324551968183584
"64.235.43.131","2.0944154852268e-05",29558,"bad",63,0.6,0.00325268832324264
"146.185.213.35","2.21759638156083e-05",31228,"bad",64,0.60952380952381,0.00343675697721111
"www.dnswatch.info","2.49666162224481e-05",34757,"bad",65,0.619047619047619,0.00382584877541407
"64.235.43.131","3.06668870178815e-05",42182,"bad",66,0.628571428571429,0.00464461791086158
"64.235.43.131","3.06668870178815e-05",42183,"bad",67,0.638095238095238,0.00464461791086158
"nginx/0.7.67\r\n","3.06668870178815e-05",42184,"bad",68,0.647619047619048,0.00464461791086158
"nginx/0.7.67\r\n","3.06668870178815e-05",42185,"bad",69,0.657142857142857,0.00464461791086158
"www.dnswatch.info","3.39626020865435e-05",46378,"bad",70,0.666666666666667,0.00510694013820479
"mugspade.ru","3.8930727004216e-05",52682,"bad",71,0.676190476190476,0.00580207778108271
"trapbath.ru","4.17858491516277e-05",56054,"bad",72,0.685714285714286,0.00617385455311847
"trapbath.ru","4.17858491516277e-05",56055,"bad",73,0.695238095238095,0.00617385455311847
"64.235.43.131","4.17858491516277e-05",56056,"bad",74,0.704761904761905,0.00617385455311847
"64.235.43.131","4.17858491516277e-05",56057,"bad",75,0.714285714285714,0.00617385455311847
"sgb-sy.com","4.17858491516277e-05",56058,"bad",76,0.723809523809524,0.00617385455311847
"sgb-sy.com","4.17858491516277e-05",56059,"bad",77,0.733333333333333,0.00617385455311847
"telecrop.com","4.17858491516277e-05",56060,"bad",78,0.742857142857143,0.00617385455311847
"telecrop.com","4.17858491516277e-05",56061,"bad",79,0.752380952380952,0.00617385455311847
"nginx","4.17858491516277e-05",56062,"bad",80,0.761904761904762,0.00617385455311847
"nginx","4.17858491516277e-05",56063,"bad",81,0.771428571428571,0.00617385455311847
"64.235.43.131","4.17986571260236e-05",56086,"bad",82,0.780952380952381,0.0061762808625177
"64.235.43.131","4.17986571260236e-05",56087,"bad",83,0.79047619047619,0.0061762808625177
"mugspade.ru","4.74022348599481e-05",62734,"bad",84,0.8,0.00690924687466535
"nginx","6.26787737269297e-05",79529,"bad",85,0.80952380952381,0.00876140324060089
"nginx","6.26787737269297e-05",79530,"bad",86,0.819047619047619,0.00876140324060089
"nginx","6.26787737269297e-05",79531,"bad",87,0.828571428571429,0.00876140324060089
"nginx","6.26787737269297e-05",79532,"bad",88,0.838095238095238,0.00876140324060089
"nginx","6.26787737269297e-05",79533,"bad",89,0.847619047619048,0.00876140324060089
"nginx","6.26787737269297e-05",79534,"bad",90,0.857142857142857,0.00876140324060089
"firewall.happytohell.com","7.21804281799089e-05",89176,"bad",91,0.866666666666667,0.00982467819141574
"146.185.213.35","9.21113016968838e-05",108978,"bad",92,0.876190476190476,0.012008466937509
"www.redlinesys.net","0.000121649156195218",136947,"bad",93,0.885714285714286,0.015092967904669
"omegaartworld.com","0.000132236040206937",146107,"bad",94,0.895238095238095,0.0161030846222826
"mugspade.ru","0.000150736513604343",162345,"bad",95,0.904761904761905,0.0178938112457014
"omegaartworld.com","0.00017113986565222",179149,"bad",96,0.914285714285714,0.0197469601927548
"146.185.213.35","0.00017127479353437",179224,"bad",97,0.923809523809524,0.0197551214152795
"www.redlinesys.net","0.000184183426991046",189288,"bad",98,0.933333333333333,0.0208649373918431
"firewall.happytohell.com","0.000206135089622648",206176,"bad",99,0.942857142857143,0.0227273504293299
"firewall.happytohell.com","0.000238961130619158",231046,"bad",100,0.952380952380952,0.0254700726315719
"www.redlinesys.net","0.000240501872101863",232264,"bad",101,0.961904761904762,0.0256042916560653
"firewall.happytohell.com","0.000447175589431989",372636,"bad",102,0.971428571428571,0.0410853587778194
"omegaartworld.com","0.000449697940317636",374311,"bad",103,0.980952380952381,0.0412699788657423
"firewall.happytohell.com","0.000480561264351701",394089,"bad",104,0.990476190476191,0.0434511207288545
"firewall.happytohell.com","0.000735796383320953",543768,"bad",105,1,0.0599586270132716
"1","1",0,"null",106,1,1
