Nov 10, 2016 7:29:55 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 7:29:55 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 7:29:55 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 7:29:55 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 13 ms. row count = 105
trapbath.ru,1.981300559115432E-6,1599
trapbath.ru,2.0650359023251024E-6,1744
61.178.77.169,2.26424253123344E-6,2144
61.178.77.170,2.26424253123344E-6,2145
61.178.77.169,2.5942101500493035E-6,2886
trapbath.ru,3.0292898657186193E-6,3924
vcvcvcvc.dyndns.org ,3.4364375375129775E-6,4937
vcvcvcvc.dyndns.org ,3.436464749375027E-6,4938
vcvcvcvc.dyndns.org ,3.4364650764362554E-6,4939
www.dnswatch.info,3.4874883760964726E-6,5066
trapbath.ru,3.7034833130280115E-6,5592
vcvcvcvc.dyndns.org ,4.050970325774977E-6,6533
vcvcvcvc.dyndns.org ,4.050970331715141E-6,6534
146.185.213.35,5.827667295380052E-6,11140
trapbath.ru,6.058579876045704E-6,11699
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.108063845906132E-6,14185
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.108063845906132E-6,14186
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.108063845906132E-6,14187
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,7.108063845906132E-6,14188
trapbath.ru,7.108063845906132E-6,14189
trapbath.ru,7.108063845906132E-6,14190
trapbath.ru,7.108063845906132E-6,14191
sgb-sy.com,7.108063845906132E-6,14192
sgb-sy.com,7.108063845906132E-6,14193
sgb-sy.com,7.108063845906132E-6,14194
sgb-sy.com,7.108063845906132E-6,14195
telecrop.com,7.108063845906132E-6,14196
telecrop.com,7.108063845906132E-6,14197
telecrop.com,7.108063845906132E-6,14198
telecrop.com,7.108063845906132E-6,14199
nginx,7.108063845906132E-6,14200
nginx,7.108063845906132E-6,14201
www.download.windowsupdate.com,7.108063845906132E-6,14202
www.download.windowsupdate.com,7.108063845906132E-6,14203
www.download.windowsupdate.com,7.108063845906132E-6,14204
www.download.windowsupdate.com,7.108063845906132E-6,14205
www.download.windowsupdate.com,7.108063845906132E-6,14206
64.235.43.131,7.123045127679255E-6,14257
64.235.43.131,7.167988971575819E-6,14357
trapbath.ru,7.406966625619194E-6,14914
vcvcvcvc.dyndns.org ,8.101940649465378E-6,16575
vcvcvcvc.dyndns.org ,8.101940653935541E-6,16576
vcvcvcvc.dyndns.org ,8.10194065915409E-6,16577
vcvcvcvc.dyndns.org ,8.101940663624255E-6,16578
rwyngtbvunfpk.org\r\n,1.2169591730949426E-5,25742
rwyngtbvunfpk.org\r\n,1.2169591730949426E-5,25743
rwyngtbvunfpk.org\r\n,1.2169591730949426E-5,25744
takeinfo.ru\r\n,1.2169591730949426E-5,25745
dgyqimolcqm.cm\r\n,1.2169591730949426E-5,25746
dgyqimolcqm.cm\r\n,1.2169591730949426E-5,25747
dgyqimolcqm.cm\r\n,1.2169591730949426E-5,25748
dgyqimolcqm.cm\r\n,1.2169591730949426E-5,25749
nginx/0.7.67\r\n,1.218370998195913E-5,25784
nginx/0.7.67\r\n,1.2197828232969966E-5,25834
www.dnswatch.info,1.40935976764058E-5,29725
