Nov 10, 2016 6:40:37 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 6:40:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 6:40:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 6:40:37 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
mugspade.ru,8.232542748547525E-5,169373
www.redlinesys.net,1.0995569421181709E-4,213295
firewall.happytohell.com,2.886698118886733E-4,448080
omegaartworld.com,4.792369862527989E-4,642563
146.185.213.35,2.8022038762150753E-5,70162
www.dnswatch.info,3.120087736338004E-5,76492
mugspade.ru,3.508704233886687E-5,84341
www.dnswatch.info,5.0356925433514065E-5,114236
omegaartworld.com,5.156604064017764E-5,116297
trapbath.ru,1.4309730793629663E-6,1599
trapbath.ru,1.4913492616691826E-6,1775
61.178.77.169,1.716806724904586E-6,2605
61.178.77.170,1.716806724904586E-6,2606
trapbath.ru,2.1134585523356573E-6,3815
trapbath.ru,2.1134589963201315E-6,3816
vcvcvcvc.dyndns.org ,2.399982947496228E-6,4712
vcvcvcvc.dyndns.org ,2.3999829474962304E-6,4713
vcvcvcvc.dyndns.org ,2.3999829474964866E-6,4714
www.dnswatch.info,2.475057770334593E-6,4959
trapbath.ru,2.8620861123487524E-6,6346
trapbath.ru,2.9710159924148623E-6,6726
vcvcvcvc.dyndns.org ,3.4211871077305785E-6,8425
vcvcvcvc.dyndns.org ,3.4211871077305785E-6,8426
61.178.77.169,3.486571297324458E-6,8687
rwyngtbvunfpk.org\r\n,3.6212279519003956E-6,9114
rwyngtbvunfpk.org\r\n,3.6212279519003956E-6,9115
rwyngtbvunfpk.org\r\n,3.6212279519003956E-6,9116
takeinfo.ru\r\n,3.6212279519003956E-6,9117
dgyqimolcqm.cm\r\n,3.6212279519003956E-6,9118
dgyqimolcqm.cm\r\n,3.6212279519003956E-6,9119
dgyqimolcqm.cm\r\n,3.6212279519003956E-6,9120
dgyqimolcqm.cm\r\n,3.6212279519003956E-6,9121
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.7010064181309945E-6,9367
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.7010064181309945E-6,9368
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.7010064181309945E-6,9369
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,3.7010064181309945E-6,9370
trapbath.ru,3.7010064181309945E-6,9371
trapbath.ru,3.7010064181309945E-6,9372
trapbath.ru,3.7010064181309945E-6,9373
sgb-sy.com,3.7010064181309945E-6,9374
sgb-sy.com,3.7010064181309945E-6,9375
sgb-sy.com,3.7010064181309945E-6,9376
sgb-sy.com,3.7010064181309945E-6,9377
telecrop.com,3.7010064181309945E-6,9378
telecrop.com,3.7010064181309945E-6,9379
telecrop.com,3.7010064181309945E-6,9380
telecrop.com,3.7010064181309945E-6,9381
nginx,3.7010064181309945E-6,9382
nginx,3.7010064181309945E-6,9383
www.download.windowsupdate.com,3.7010064181309945E-6,9384
www.download.windowsupdate.com,3.7010064181309945E-6,9385
www.download.windowsupdate.com,3.7010064181309945E-6,9386
www.download.windowsupdate.com,3.7010064181309945E-6,9387
www.download.windowsupdate.com,3.7010064181309945E-6,9388
146.185.213.35,4.104614694545814E-6,10783
vcvcvcvc.dyndns.org ,6.842374215735229E-6,19330
vcvcvcvc.dyndns.org ,6.842374215735229E-6,19331
vcvcvcvc.dyndns.org ,6.842374215735229E-6,19332
vcvcvcvc.dyndns.org ,6.842374215735229E-6,19333
rwyngtbvunfpk.org\r\n,7.24245590409089E-6,20479
rwyngtbvunfpk.org\r\n,7.24245590409089E-6,20480
64.235.43.131,7.24245590409089E-6,20481
64.235.43.131,7.24245590409089E-6,20482
64.235.43.131,7.24245590409089E-6,20483
takeinfo.ru\r\n,7.24245590409089E-6,20484
takeinfo.ru\r\n,7.24245590409089E-6,20485
takeinfo.ru\r\n,7.24245590409089E-6,20486
takeinfo.ru\r\n,7.24245590409089E-6,20487
nginx/0.7.67\r\n,7.24245590409089E-6,20488
nginx/0.7.67\r\n,7.24245590409089E-6,20489
trapbath.ru,7.4020128365584785E-6,20857
trapbath.ru,7.4020128365584785E-6,20858
64.235.43.131,7.4020128365584785E-6,20859
64.235.43.131,7.4020128365584785E-6,20860
64.235.43.131,7.4020128365584785E-6,20861
sgb-sy.com,7.4020128365584785E-6,20862
sgb-sy.com,7.4020128365584785E-6,20863
telecrop.com,7.4020128365584785E-6,20864
telecrop.com,7.4020128365584785E-6,20865
nginx,7.4020128365584785E-6,20866
nginx,7.4020128365584785E-6,20867
nginx/0.7.67\r\n,1.0863683856047633E-5,30456
64.235.43.131,1.1103019254747062E-5,31042
64.235.43.131,1.1103019254747062E-5,31043
nginx,1.1103019254747062E-5,31044
nginx,1.1103019254747062E-5,31045
nginx,1.1103019254747062E-5,31046
nginx,1.1103019254747062E-5,31047
nginx,1.1103019254747062E-5,31048
nginx,1.1103019254747062E-5,31049
146.185.213.35,1.4001019903646836E-5,38405
64.235.43.131,1.8106139758884566E-5,48192
64.235.43.131,1.8106139758884566E-5,48193
nginx/0.7.67\r\n,1.8106139758884566E-5,48194
nginx/0.7.67\r\n,1.8106139758884566E-5,48195
64.235.43.131,1.8505032090023957E-5,49075
mugspade.ru,2.0914052229817934E-5,54501
firewall.happytohell.com,1.3431175607022772E-4,247550
firewall.happytohell.com,1.434872172265423E-4,259496
omegaartworld.com,1.4384839262818492E-4,260041
firewall.happytohell.com,2.2190654529418127E-4,367176
www.redlinesys.net,2.2826752298845836E-4,375279
firewall.happytohell.com,2.4693176049893253E-4,397432
www.redlinesys.net,3.3231699790396224E-4,495218
firewall.happytohell.com,3.4007795093544507E-4,503783
