Nov 10, 2016 4:07:54 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:07:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:07:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:07:54 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 17 ms. row count = 105
trapbath.ru,4.086775097671348E-7,678
trapbath.ru,4.089734647188181E-7,680
rwyngtbvunfpk.org\r\n,4.6450473796457083E-7,902
rwyngtbvunfpk.org\r\n,4.6450473796457083E-7,903
rwyngtbvunfpk.org\r\n,4.6450473796457083E-7,904
takeinfo.ru\r\n,4.6450473796457083E-7,905
dgyqimolcqm.cm\r\n,4.6450473796457083E-7,906
dgyqimolcqm.cm\r\n,4.6450473796457083E-7,907
dgyqimolcqm.cm\r\n,4.6450473796457083E-7,908
dgyqimolcqm.cm\r\n,4.6450473796457083E-7,909
nginx/0.7.67\r\n,4.6749618317236527E-7,944
nginx/0.7.67\r\n,4.7048762838039927E-7,1002
vcvcvcvc.dyndns.org ,8.147644263493815E-7,2533
vcvcvcvc.dyndns.org ,8.147644263493815E-7,2534
vcvcvcvc.dyndns.org ,8.147644263493815E-7,2535
trapbath.ru,8.17350578165639E-7,2547
trapbath.ru,8.179491152096861E-7,2551
trapbath.ru,8.228002632069022E-7,2593
trapbath.ru,8.228002632069022E-7,2594
www.dnswatch.info,8.28316533766747E-7,2621
rwyngtbvunfpk.org\r\n,9.290094758734507E-7,3448
rwyngtbvunfpk.org\r\n,9.290094758734507E-7,3449
64.235.43.131,9.290094758734507E-7,3450
64.235.43.131,9.290094758734507E-7,3451
64.235.43.131,9.290094758734507E-7,3452
takeinfo.ru\r\n,9.290094758734507E-7,3453
takeinfo.ru\r\n,9.290094758734507E-7,3454
takeinfo.ru\r\n,9.290094758734507E-7,3455
takeinfo.ru\r\n,9.290094758734507E-7,3456
nginx/0.7.67\r\n,9.290094758734507E-7,3457
vcvcvcvc.dyndns.org ,1.3538689775902654E-6,6025
vcvcvcvc.dyndns.org ,1.3538689775935385E-6,6026
61.178.77.169,1.3557122446344355E-6,6044
61.178.77.169,1.3735398027731482E-6,6152
61.178.77.170,1.3735398027731482E-6,6153
146.185.213.35,1.4616744098557107E-6,6784
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.485249494332498E-6,6907
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.485249494332498E-6,6908
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.485249494332498E-6,6909
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.485249494332498E-6,6910
trapbath.ru,1.485249494332498E-6,6911
trapbath.ru,1.485249494332498E-6,6912
trapbath.ru,1.485249494332498E-6,6913
sgb-sy.com,1.485249494332498E-6,6914
sgb-sy.com,1.485249494332498E-6,6915
sgb-sy.com,1.485249494332498E-6,6916
sgb-sy.com,1.485249494332498E-6,6917
telecrop.com,1.485249494332498E-6,6918
telecrop.com,1.485249494332498E-6,6919
telecrop.com,1.485249494332498E-6,6920
telecrop.com,1.485249494332498E-6,6921
