Nov 10, 2016 6:21:39 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 6:21:39 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 6:21:39 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 6:21:39 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 14 ms. row count = 105
firewall.happytohell.com,1.5134443116054922E-4,264446
firewall.happytohell.com,1.5676744352836425E-4,271250
firewall.happytohell.com,2.7886602080696315E-4,414492
firewall.happytohell.com,6.554691249541772E-4,771654
mugspade.ru,6.63237411428067E-5,138891
omegaartworld.com,7.360799075532553E-5,150961
146.185.213.35,4.408263166262619E-5,100008
trapbath.ru,9.77978226962219E-7,633
61.178.77.169,1.112240725740598E-6,918
trapbath.ru,1.9551070982612553E-6,3200
trapbath.ru,1.9814954436457344E-6,3269
trapbath.ru,1.9814954436457344E-6,3270
trapbath.ru,1.9814954438733944E-6,3272
61.178.77.170,2.1658485495273143E-6,3966
rwyngtbvunfpk.org\r\n,2.3625200238313685E-6,4592
rwyngtbvunfpk.org\r\n,2.3625200238313685E-6,4593
rwyngtbvunfpk.org\r\n,2.3625200238313685E-6,4594
takeinfo.ru\r\n,2.3625200238313685E-6,4595
dgyqimolcqm.cm\r\n,2.3625200238313685E-6,4596
dgyqimolcqm.cm\r\n,2.3625200238313685E-6,4597
dgyqimolcqm.cm\r\n,2.3625200238313685E-6,4598
dgyqimolcqm.cm\r\n,2.3625200238313685E-6,4599
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.4153121554218285E-6,4779
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.4153121554218285E-6,4780
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.4153121554218285E-6,4781
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,2.4153121554218285E-6,4782
trapbath.ru,2.4153121554218285E-6,4783
trapbath.ru,2.4153121554218285E-6,4784
trapbath.ru,2.4153121554218285E-6,4785
sgb-sy.com,2.4153121554218285E-6,4786
sgb-sy.com,2.4153121554218285E-6,4787
sgb-sy.com,2.4153121554218285E-6,4788
sgb-sy.com,2.4153121554218285E-6,4789
telecrop.com,2.4153121554218285E-6,4790
telecrop.com,2.4153121554218285E-6,4791
telecrop.com,2.4153121554218285E-6,4792
telecrop.com,2.4153121554218285E-6,4793
nginx,2.4153121554218285E-6,4794
nginx,2.4153121554218285E-6,4795
www.download.windowsupdate.com,2.4153121554218285E-6,4796
www.download.windowsupdate.com,2.4153121554218285E-6,4797
www.download.windowsupdate.com,2.4153121554218285E-6,4798
www.download.windowsupdate.com,2.4153121554218285E-6,4799
www.download.windowsupdate.com,2.4153121554218285E-6,4800
vcvcvcvc.dyndns.org ,2.6734854617273425E-6,5627
vcvcvcvc.dyndns.org ,2.6734854617273425E-6,5628
vcvcvcvc.dyndns.org ,2.6734854617273425E-6,5629
www.dnswatch.info,2.705681493048598E-6,5724
trapbath.ru,3.962990881234602E-6,9927
rwyngtbvunfpk.org\r\n,4.725040047379495E-6,12484
rwyngtbvunfpk.org\r\n,4.725040047379495E-6,12485
64.235.43.131,4.725040047379495E-6,12486
64.235.43.131,4.725040047379495E-6,12487
64.235.43.131,4.725040047379495E-6,12488
takeinfo.ru\r\n,4.725040047379495E-6,12489
takeinfo.ru\r\n,4.725040047379495E-6,12490
takeinfo.ru\r\n,4.725040047379495E-6,12491
takeinfo.ru\r\n,4.725040047379495E-6,12492
nginx/0.7.67\r\n,4.725040047379495E-6,12493
nginx/0.7.67\r\n,4.725040047379495E-6,12494
