Nov 10, 2016 4:53:25 PM WARNING: parquet.hadoop.ParquetRecordReader: Can not initialize counter due to context is not a instance of TaskInputOutputContext, but is org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl
Nov 10, 2016 4:53:26 PM INFO: parquet.hadoop.InternalParquetRecordReader: RecordReader initialized will read a total of 105 records.
Nov 10, 2016 4:53:26 PM INFO: parquet.hadoop.InternalParquetRecordReader: at row 0. reading next block
Nov 10, 2016 4:53:26 PM INFO: parquet.hadoop.InternalParquetRecordReader: block read in memory in 18 ms. row count = 105
www.dnswatch.info,1.528704484644629E-5,58020
www.dnswatch.info,1.9732897906012414E-5,71985
mugspade.ru,3.627488443227093E-5,117888
mugspade.ru,4.257077821623221E-5,134373
omegaartworld.com,1.1050415731321001E-4,287302
firewall.happytohell.com,1.1492483837770352E-4,296203
www.redlinesys.net,2.4100201239789899E-4,507944
firewall.happytohell.com,2.548747559585947E-4,528454
146.185.213.35,1.3129827570574053E-4,328122
www.redlinesys.net,1.422939810515124E-4,349481
firewall.happytohell.com,1.4233163264587597E-4,349527
omegaartworld.com,1.4305312474567297E-4,350688
firewall.happytohell.com,1.4646188044962382E-4,357721
www.redlinesys.net,9.418987412765278E-5,253886
firewall.happytohell.com,1.6626351944073198E-4,393387
trapbath.ru,8.259958949105265E-7,1341
trapbath.ru,1.0383116646314184E-6,2318
trapbath.ru,1.0383116646314184E-6,2319
61.178.77.169,1.2149846820414234E-6,3239
61.178.77.169,1.2600682033572209E-6,3478
61.178.77.170,1.2600682033572209E-6,3479
trapbath.ru,1.2863231413454383E-6,3642
rwyngtbvunfpk.org\r\n,1.29881155684867E-6,3706
rwyngtbvunfpk.org\r\n,1.29881155684867E-6,3707
rwyngtbvunfpk.org\r\n,1.29881155684867E-6,3708
takeinfo.ru\r\n,1.29881155684867E-6,3709
dgyqimolcqm.cm\r\n,1.29881155684867E-6,3710
dgyqimolcqm.cm\r\n,1.29881155684867E-6,3711
dgyqimolcqm.cm\r\n,1.29881155684867E-6,3712
dgyqimolcqm.cm\r\n,1.29881155684867E-6,3713
nginx/0.7.67\r\n,1.3024803080562605E-6,3745
nginx/0.7.67\r\n,1.3061490591335301E-6,3776
vcvcvcvc.dyndns.org ,1.4885972309082596E-6,4767
vcvcvcvc.dyndns.org ,1.4885972309082596E-6,4768
vcvcvcvc.dyndns.org ,1.4885972309082596E-6,4769
www.dnswatch.info,1.5022358598638389E-6,4823
trapbath.ru,1.6523351764456166E-6,5527
vcvcvcvc.dyndns.org ,1.6838838784642529E-6,5672
vcvcvcvc.dyndns.org ,1.6838838784698486E-6,5673
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.9878592738114267E-6,7236
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.9878592738114267E-6,7237
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.9878592738114267E-6,7238
http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1,1.9878592738114267E-6,7239
trapbath.ru,1.9878592738114267E-6,7240
trapbath.ru,1.9878592738114267E-6,7241
trapbath.ru,1.9878592738114267E-6,7242
