2016-11-11 02:36:17,122.52.56.138,25.0.4.29,2535,25,0.00114715133350385,114273493,TCP 122.52.56.138:2535->25.0.4.29:25,TCP
2016-11-11 02:36:17,122.52.56.138,25.0.4.29,2535,25,0.00114715133350385,114273493,TCP 122.52.56.138:2535->25.0.4.29:25,TCP
2016-11-11 22:40:26,12.166.8.37,25.0.19.13,5924,2049,0.0011499785958481432,114291274,TCP 12.166.8.37:5924->25.0.19.13:2049,TCP
2016-11-11 22:40:26,12.166.8.37,25.0.19.13,5924,2049,0.0011499785958481432,114291274,TCP 12.166.8.37:5924->25.0.19.13:2049,TCP
2016-11-11 22:52:09,213.184.23.70,25.0.19.96,42990,61616,0.001150415414908948,114295126,TCP 213.184.23.70:42990->25.0.19.96:61616,TCP
2016-11-11 22:52:09,213.184.23.70,25.0.19.96,42990,61616,0.001150415414908948,114295126,TCP 213.184.23.70:42990->25.0.19.96:61616,TCP
2016-11-11 22:55:30,80.66.19.31,25.0.18.30,11289,10349,0.0011623483603668552,115185836,TCP 80.66.19.31:11289->25.0.18.30:10349,TCP
2016-11-11 22:55:30,80.66.19.31,25.0.18.30,11289,10349,0.0011623483603668552,115185836,TCP 80.66.19.31:11289->25.0.18.30:10349,TCP
2016-11-11 22:50:51,213.184.21.93,25.0.18.174,30131,4420,0.0011625772108056652,115217857,TCP 213.184.21.93:30131->25.0.18.174:4420,TCP
2016-11-11 22:50:51,213.184.21.93,25.0.18.174,30131,4420,0.0011625772108056652,115217857,TCP 213.184.21.93:30131->25.0.18.174:4420,TCP
2016-11-11 02:52:54,12.166.0.236,25.0.2.220,57558,25,0.0011820658550883536,116346254,TCP 12.166.0.236:57558->25.0.2.220:25,TCP
2016-11-11 02:52:54,12.166.0.236,25.0.2.220,57558,25,0.0011820658550883536,116346254,TCP 12.166.0.236:57558->25.0.2.220:25,TCP
2016-11-11 02:50:12,12.166.0.152,25.0.3.12,43870,25,0.0011820658550883536,116346255,TCP 12.166.0.152:43870->25.0.3.12:25,TCP
2016-11-11 02:50:12,12.166.0.152,25.0.3.12,43870,25,0.0011820658550883536,116346255,TCP 12.166.0.152:43870->25.0.3.12:25,TCP
2016-11-11 02:51:31,213.184.3.201,25.0.4.5,1075,25,0.0011820658550883536,116346256,TCP 213.184.3.201:1075->25.0.4.5:25,TCP
2016-11-11 02:51:31,213.184.3.201,25.0.4.5,1075,25,0.0011820658550883536,116346256,TCP 213.184.3.201:1075->25.0.4.5:25,TCP
2016-11-11 02:48:51,12.166.0.133,25.0.3.255,58635,25,0.0011820658550883536,116346257,TCP 12.166.0.133:58635->25.0.3.255:25,TCP
2016-11-11 02:48:51,12.166.0.133,25.0.3.255,58635,25,0.0011820658550883536,116346257,TCP 12.166.0.133:58635->25.0.3.255:25,TCP
2016-11-11 02:47:01,12.166.0.250,25.0.3.166,33781,25,0.0011820658550883536,116346258,TCP 12.166.0.250:33781->25.0.3.166:25,TCP
2016-11-11 02:47:01,12.166.0.250,25.0.3.166,33781,25,0.0011820658550883536,116346258,TCP 12.166.0.250:33781->25.0.3.166:25,TCP
2016-11-11 02:50:27,12.166.1.90,25.0.3.112,1479,25,0.0011820658550883536,116346259,TCP 12.166.1.90:1479->25.0.3.112:25,TCP
2016-11-11 02:50:27,12.166.1.90,25.0.3.112,1479,25,0.0011820658550883536,116346259,TCP 12.166.1.90:1479->25.0.3.112:25,TCP
2016-11-11 02:42:00,12.166.0.202,25.0.2.182,9331,25,0.0011820658550883536,116346260,TCP 12.166.0.202:9331->25.0.2.182:25,TCP
2016-11-11 02:42:00,12.166.0.202,25.0.2.182,9331,25,0.0011820658550883536,116346260,TCP 12.166.0.202:9331->25.0.2.182:25,TCP
2016-11-11 02:43:08,80.66.3.201,25.0.3.157,57093,25,0.001182065855134959,116346261,TCP 80.66.3.201:57093->25.0.3.157:25,TCP
2016-11-11 02:43:08,80.66.3.201,25.0.3.157,57093,25,0.001182065855134959,116346261,TCP 80.66.3.201:57093->25.0.3.157:25,TCP
2016-11-11 02:46:24,213.184.4.126,25.0.3.117,17478,25,0.001182065855134959,116346262,TCP 213.184.4.126:17478->25.0.3.117:25,TCP
2016-11-11 02:46:24,213.184.4.126,25.0.3.117,17478,25,0.001182065855134959,116346262,TCP 213.184.4.126:17478->25.0.3.117:25,TCP
2016-11-11 02:51:52,213.184.1.112,25.0.3.12,19834,25,0.001182065855134959,116346263,TCP 213.184.1.112:19834->25.0.3.12:25,TCP
