2016-11-11 13:39:13,213.184.9.23,25.0.12.146,5886,80,2.382254755861791E-4,23610803,TCP 213.184.9.23:5886->25.0.12.146:80,TCP
2016-11-11 13:39:13,213.184.9.23,25.0.12.146,5886,80,2.382254755861791E-4,23610803,TCP 213.184.9.23:5886->25.0.12.146:80,TCP
2016-11-11 13:39:13,213.184.9.23,25.0.12.146,5886,80,2.382254755861791E-4,23610803,TCP 213.184.9.23:5886->25.0.12.146:80,TCP
2016-11-11 13:39:13,213.184.9.23,25.0.12.146,5886,80,2.382254755861791E-4,23610803,TCP 213.184.9.23:5886->25.0.12.146:80,TCP
2016-11-11 13:38:24,12.166.3.69,25.0.11.192,35252,80,2.382254755861791E-4,23610804,TCP 12.166.3.69:35252->25.0.11.192:80,TCP
2016-11-11 13:38:24,12.166.3.69,25.0.11.192,35252,80,2.382254755861791E-4,23610804,TCP 12.166.3.69:35252->25.0.11.192:80,TCP
2016-11-11 13:38:24,12.166.3.69,25.0.11.192,35252,80,2.382254755861791E-4,23610804,TCP 12.166.3.69:35252->25.0.11.192:80,TCP
2016-11-11 13:38:24,12.166.3.69,25.0.11.192,35252,80,2.382254755861791E-4,23610804,TCP 12.166.3.69:35252->25.0.11.192:80,TCP
2016-11-11 13:40:59,213.184.6.129,25.0.11.220,42314,80,2.382254755861791E-4,23610805,TCP 213.184.6.129:42314->25.0.11.220:80,TCP
2016-11-11 13:40:59,213.184.6.129,25.0.11.220,42314,80,2.382254755861791E-4,23610805,TCP 213.184.6.129:42314->25.0.11.220:80,TCP
2016-11-11 13:40:59,213.184.6.129,25.0.11.220,42314,80,2.382254755861791E-4,23610805,TCP 213.184.6.129:42314->25.0.11.220:80,TCP
2016-11-11 13:40:59,213.184.6.129,25.0.11.220,42314,80,2.382254755861791E-4,23610805,TCP 213.184.6.129:42314->25.0.11.220:80,TCP
2016-11-11 13:38:57,12.166.3.9,25.0.12.31,5886,80,2.382254755861791E-4,23610806,TCP 12.166.3.9:5886->25.0.12.31:80,TCP
2016-11-11 13:38:57,12.166.3.9,25.0.12.31,5886,80,2.382254755861791E-4,23610806,TCP 12.166.3.9:5886->25.0.12.31:80,TCP
2016-11-11 13:38:57,12.166.3.9,25.0.12.31,5886,80,2.382254755861791E-4,23610806,TCP 12.166.3.9:5886->25.0.12.31:80,TCP
2016-11-11 13:38:57,12.166.3.9,25.0.12.31,5886,80,2.382254755861791E-4,23610806,TCP 12.166.3.9:5886->25.0.12.31:80,TCP
2016-11-11 13:34:32,12.166.3.97,25.0.11.70,61633,80,2.382254755861791E-4,23610807,TCP 12.166.3.97:61633->25.0.11.70:80,TCP
2016-11-11 13:34:32,12.166.3.97,25.0.11.70,61633,80,2.382254755861791E-4,23610807,TCP 12.166.3.97:61633->25.0.11.70:80,TCP
2016-11-11 13:34:32,12.166.3.97,25.0.11.70,61633,80,2.382254755861791E-4,23610807,TCP 12.166.3.97:61633->25.0.11.70:80,TCP
2016-11-11 13:34:32,12.166.3.97,25.0.11.70,61633,80,2.382254755861791E-4,23610807,TCP 12.166.3.97:61633->25.0.11.70:80,TCP
2016-11-11 13:39:48,213.184.6.188,25.0.12.49,6334,80,2.382254755861791E-4,23610808,TCP 213.184.6.188:6334->25.0.12.49:80,TCP
2016-11-11 13:39:48,213.184.6.188,25.0.12.49,6334,80,2.382254755861791E-4,23610808,TCP 213.184.6.188:6334->25.0.12.49:80,TCP
2016-11-11 13:39:48,213.184.6.188,25.0.12.49,6334,80,2.382254755861791E-4,23610808,TCP 213.184.6.188:6334->25.0.12.49:80,TCP
