"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 22:52:14","213.184.19.75","25.0.19.126",32893,111,9.2469509356866e-09,640,"UDP 213.184.19.75:32893->25.0.19.126:111","UDP","bad",32,0.00462628307069539,1.90251364664349e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,9.2469509356866e-09,641,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",33,0.00477085441665462,1.90251364664349e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,9.2469509356866e-09,641,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",34,0.00491542576261385,1.89937418518039e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,9.2469509356866e-09,642,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",35,0.00505999710857308,1.89937418518039e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,9.2469509356866e-09,642,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",36,0.00520456845453231,1.89623472371728e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.2469509356866e-09,643,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",37,0.00534913980049154,1.89623472371728e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.2469509356866e-09,643,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",38,0.00549371114645077,1.89309526225417e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.2469509356866e-09,643,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",39,0.00563828249241,1.88995580079106e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.2469509356866e-09,643,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",40,0.00578285383836924,1.88681633932795e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,9.2469509356866e-09,644,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",41,0.00592742518432847,1.88681633932795e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,9.2469509356866e-09,644,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",42,0.0060719965302877,1.88367687786485e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,9.2469509356866e-09,645,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",43,0.00621656787624693,1.88367687786485e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,9.2469509356866e-09,645,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",44,0.00636113922220616,1.88053741640174e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.2469509356866e-09,646,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",45,0.00650571056816539,1.88053741640174e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.2469509356866e-09,646,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",46,0.00665028191412462,1.87739795493863e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.2469509356866e-09,646,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",47,0.00679485326008385,1.87425849347552e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.2469509356866e-09,646,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",48,0.00693942460604308,1.87111903201241e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,9.2469509356866e-09,647,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",49,0.00708399595200231,1.87111903201241e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,9.2469509356866e-09,647,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",50,0.00722856729796154,1.86797957054931e-09
"2016-11-11 22:51:02","122.52.244.85","25.0.19.25",64590,80,1.59884281264678e-08,1242,"TCP 122.52.244.85:64590->25.0.19.25:80","TCP","bad",51,0.00737313864392077,3.7328196796355e-09
"2016-11-11 22:51:02","122.52.244.85","25.0.19.25",64590,80,1.59884281264678e-08,1242,"TCP 122.52.244.85:64590->25.0.19.25:80","TCP","bad",52,0.00751770998988001,3.7296802181724e-09
"2016-11-11 22:49:34","122.52.250.124","25.0.19.17",10094,80,1.59885751888843e-08,1243,"TCP 122.52.250.124:10094->25.0.19.17:80","TCP","bad",53,0.00766228133583924,3.7296802181724e-09
"2016-11-11 22:49:34","122.52.250.124","25.0.19.17",10094,80,1.59885751888843e-08,1243,"TCP 122.52.250.124:10094->25.0.19.17:80","TCP","bad",54,0.00780685268179847,3.72654075670929e-09
"2016-11-11 22:49:07","122.52.243.206","25.0.18.129",64542,80,1.59887923626769e-08,1244,"TCP 122.52.243.206:64542->25.0.18.129:80","TCP","bad",55,0.0079514240277577,3.72654075670929e-09
"2016-11-11 22:49:07","122.52.243.206","25.0.18.129",64542,80,1.59887923626769e-08,1244,"TCP 122.52.243.206:64542->25.0.18.129:80","TCP","bad",56,0.00809599537371693,3.72340129524618e-09
"2016-11-11 22:35:24","122.52.254.148","25.0.19.107",34035,80,1.59887923626769e-08,1245,"TCP 122.52.254.148:34035->25.0.19.107:80","TCP","bad",57,0.00824056671967616,3.72340129524618e-09
"2016-11-11 22:35:24","122.52.254.148","25.0.19.107",34035,80,1.59887923626769e-08,1245,"TCP 122.52.254.148:34035->25.0.19.107:80","TCP","bad",58,0.00838513806563539,3.72026183378307e-09
"2016-11-11 22:41:06","80.66.15.225","25.0.19.70",60982,69,1.5989092651898e-08,1246,"UDP 80.66.15.225:60982->25.0.19.70:69","UDP","bad",59,0.00852970941159462,3.72026183378307e-09
"2016-11-11 22:41:06","80.66.15.225","25.0.19.70",60982,69,1.5989092651898e-08,1246,"UDP 80.66.15.225:60982->25.0.19.70:69","UDP","bad",60,0.00867428075755385,3.71712237231996e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.59893004843964e-08,1248,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",61,0.00881885210351308,3.72026183378307e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.59893004843964e-08,1248,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",62,0.00896342344947232,3.71712237231996e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.59893004843964e-08,1248,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",63,0.00910799479543154,3.71398291085686e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.59893004843964e-08,1248,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",64,0.00925256614139078,3.71084344939375e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.59893004843964e-08,1250,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",65,0.00939713748735001,3.71398291085686e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.59893004843964e-08,1250,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",66,0.00954170883330924,3.71084344939375e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.59893004843964e-08,1250,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",67,0.00968628017926847,3.70770398793064e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.59893004843964e-08,1250,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",68,0.0098308515252277,3.70456452646753e-09
"2016-11-11 22:55:07","122.52.250.212","25.0.18.86",48459,27,7.67150170333456e-08,8070,"TCP 122.52.250.212:48459->25.0.18.86:27","TCP","bad",69,0.00997542287118693,2.51125522434015e-08
"2016-11-11 22:55:07","122.52.250.212","25.0.18.86",48459,27,7.67150170333456e-08,8070,"TCP 122.52.250.212:48459->25.0.18.86:27","TCP","bad",70,0.0101199942171462,2.51094127819384e-08
"2016-11-11 22:55:14","122.52.250.212","25.0.18.86",23812,27,7.67150170333456e-08,8071,"TCP 122.52.250.212:23812->25.0.18.86:27","TCP","bad",71,0.0102645655631054,2.51094127819384e-08
"2016-11-11 22:55:14","122.52.250.212","25.0.18.86",23812,27,7.67150170333456e-08,8071,"TCP 122.52.250.212:23812->25.0.18.86:27","TCP","bad",72,0.0104091369090646,2.51062733204753e-08
"2016-11-11 22:54:47","122.52.250.212","25.0.18.86",21419,27,7.67150170333456e-08,8072,"TCP 122.52.250.212:21419->25.0.18.86:27","TCP","bad",73,0.0105537082550239,2.51062733204753e-08
"2016-11-11 22:54:47","122.52.250.212","25.0.18.86",21419,27,7.67150170333456e-08,8072,"TCP 122.52.250.212:21419->25.0.18.86:27","TCP","bad",74,0.0106982796009831,2.51031338590122e-08
"2016-11-11 22:54:55","122.52.250.212","25.0.18.86",37114,27,7.67150170333456e-08,8073,"TCP 122.52.250.212:37114->25.0.18.86:27","TCP","bad",75,0.0108428509469423,2.51031338590122e-08
"2016-11-11 22:54:55","122.52.250.212","25.0.18.86",37114,27,7.67150170333456e-08,8073,"TCP 122.52.250.212:37114->25.0.18.86:27","TCP","bad",76,0.0109874222929015,2.50999943975491e-08
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.32873209797891e-05,922634,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",77,0.0111319936388608,2.89632587009767e-06
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.32873209797891e-05,922634,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",78,0.01127656498482,2.89632273063621e-06
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.32873209797891e-05,922634,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",79,0.0114211363307792,2.89631959117475e-06
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.32873209797891e-05,922634,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",80,0.0115657076767385,2.89631645171328e-06
"2016-11-11 22:52:15","122.52.235.65","25.0.19.29",13721,631,1.32904153395457e-05,922687,"TCP 122.52.235.65:13721->25.0.19.29:631","TCP","bad",81,0.0117102790226977,2.89647970370936e-06
"2016-11-11 22:52:15","122.52.235.65","25.0.19.29",13721,631,1.32904153395457e-05,922687,"TCP 122.52.235.65:13721->25.0.19.29:631","TCP","bad",82,0.0118548503686569,2.8964765642479e-06
"2016-11-11 22:50:48","122.52.240.108","25.0.18.128",27581,445,1.32904635924777e-05,922689,"TCP 122.52.240.108:27581->25.0.18.128:445","TCP","bad",83,0.0119994217146162,2.89647970370936e-06
"2016-11-11 22:50:48","122.52.240.108","25.0.18.128",27581,445,1.32904635924777e-05,922689,"TCP 122.52.240.108:27581->25.0.18.128:445","TCP","bad",84,0.0121439930605754,2.8964765642479e-06
"2016-11-11 22:38:16","122.52.241.47","25.0.19.75",5436,445,1.32904635924777e-05,922690,"TCP 122.52.241.47:5436->25.0.19.75:445","TCP","bad",85,0.0122885644065346,2.8964765642479e-06
"2016-11-11 22:38:16","122.52.241.47","25.0.19.75",5436,445,1.32904635924777e-05,922690,"TCP 122.52.241.47:5436->25.0.19.75:445","TCP","bad",86,0.0124331357524939,2.89647342478644e-06
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,1.45071217222524e-05,1060434,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",87,0.0125777070984531,3.32891226509933e-06
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,1.45071217222524e-05,1060434,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",88,0.0127222784444123,3.32890912563787e-06
"2016-11-11 22:53:43","213.184.18.216","25.0.17.122",15487,69,1.45071233315104e-05,1060435,"TCP 213.184.18.216:15487->25.0.17.122:69","TCP","bad",89,0.0128668497903715,3.32890912563787e-06
"2016-11-11 22:53:43","213.184.18.216","25.0.17.122",15487,69,1.45071233315104e-05,1060435,"TCP 213.184.18.216:15487->25.0.17.122:69","TCP","bad",90,0.0130114211363308,3.32890598617641e-06
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,1.5372314397897e-05,1099532,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",91,0.01315599248229,3.45164637153808e-06
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,1.5372314397897e-05,1099532,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",92,0.0133005638282492,3.45164323207662e-06
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,1.5372314397897e-05,1099533,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",93,0.0134451351742085,3.45164323207662e-06
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,1.5372314397897e-05,1099533,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",94,0.0135897065201677,3.45164009261516e-06
"2016-11-11 22:54:58","213.184.19.32","25.0.19.23",1919,754,1.5372314397897e-05,1099534,"TCP 213.184.19.32:1919->25.0.19.23:754","TCP","bad",95,0.0137342778661269,3.45164009261516e-06
"2016-11-11 22:54:58","213.184.19.32","25.0.19.23",1919,754,1.5372314397897e-05,1099534,"TCP 213.184.19.32:1919->25.0.19.23:754","TCP","bad",96,0.0138788492120862,3.45163695315369e-06
"2016-11-11 22:54:57","80.66.19.134","25.0.18.140",48468,548,1.90810389343028e-05,1345903,"TCP 80.66.19.134:48468->25.0.18.140:548","TCP","bad",97,0.0140234205580454,4.2250997948967e-06
"2016-11-11 22:54:57","80.66.19.134","25.0.18.140",48468,548,1.90810389343028e-05,1345903,"TCP 80.66.19.134:48468->25.0.18.140:548","TCP","bad",98,0.0141679919040046,4.22509665543524e-06
"2016-11-11 22:41:58","80.66.16.195","25.0.18.162",18853,514,1.90810389343028e-05,1345904,"UDP 80.66.16.195:18853->25.0.18.162:514","UDP","bad",99,0.0143125632499639,4.22509665543524e-06
"2016-11-11 22:41:58","80.66.16.195","25.0.18.162",18853,514,1.90810389343028e-05,1345904,"UDP 80.66.16.195:18853->25.0.18.162:514","UDP","bad",100,0.0144571345959231,4.22509351597378e-06
"2016-11-11 22:55:17","80.66.17.62","25.0.19.72",63618,514,1.90810389343028e-05,1345905,"UDP 80.66.17.62:63618->25.0.19.72:514","UDP","bad",101,0.0146017059418823,4.22509351597378e-06
"2016-11-11 22:55:17","80.66.17.62","25.0.19.72",63618,514,1.90810389343028e-05,1345905,"UDP 80.66.17.62:63618->25.0.19.72:514","UDP","bad",102,0.0147462772878415,4.22509037651231e-06
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,2.16145831225171e-05,1453601,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",103,0.0148908486338008,4.56319467878174e-06
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,2.16145831225171e-05,1453601,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",104,0.01503541997976,4.56319153932027e-06
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,2.16145831225171e-05,1453602,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",105,0.0151799913257192,4.56319153932027e-06
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,2.16145831225171e-05,1453602,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",106,0.0153245626716785,4.56318839985881e-06
"2016-11-11 22:52:25","213.184.21.177","25.0.17.120",29093,465,2.30584715966573e-05,1467206,"TCP 213.184.21.177:29093->25.0.17.120:465","TCP","bad",107,0.0154691340176377,4.60589449414147e-06
"2016-11-11 22:52:25","213.184.21.177","25.0.17.120",29093,465,2.30584715966573e-05,1467206,"TCP 213.184.21.177:29093->25.0.17.120:465","TCP","bad",108,0.0156137053635969,4.60589135468001e-06
"2016-11-11 22:38:44","80.66.16.163","25.0.18.39",56092,465,2.30584715966573e-05,1467207,"TCP 80.66.16.163:56092->25.0.18.39:465","TCP","bad",109,0.0157582767095562,4.60589135468001e-06
"2016-11-11 22:38:44","80.66.16.163","25.0.18.39",56092,465,2.30584715966573e-05,1467207,"TCP 80.66.16.163:56092->25.0.18.39:465","TCP","bad",110,0.0159028480555154,4.60588821521855e-06
"2016-11-11 22:41:38","12.166.7.155","25.0.18.93",42423,754,2.65809266458443e-05,1585794,"TCP 12.166.7.155:42423->25.0.18.93:754","TCP","bad",111,0.0160474194014746,4.97818439228268e-06
"2016-11-11 22:41:38","12.166.7.155","25.0.18.93",42423,754,2.65809266458443e-05,1585794,"TCP 12.166.7.155:42423->25.0.18.93:754","TCP","bad",112,0.0161919907474339,4.97818125282122e-06
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,2.65809271857449e-05,1585796,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",113,0.0163365620933931,4.97818439228268e-06
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,2.65809271857449e-05,1585796,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",114,0.0164811334393523,4.97818125282122e-06
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,2.65809271860202e-05,1585797,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",115,0.0166257047853115,4.97818125282122e-06
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,2.65809271860202e-05,1585797,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",116,0.0167702761312708,4.97817811335975e-06
"2016-11-11 22:34:19","122.52.242.191","25.0.19.134",61597,502,2.65809298392626e-05,1585798,"TCP 122.52.242.191:61597->25.0.19.134:502","TCP","bad",117,0.01691484747723,4.97817811335975e-06
"2016-11-11 22:34:19","122.52.242.191","25.0.19.134",61597,502,2.65809298392626e-05,1585798,"TCP 122.52.242.191:61597->25.0.19.134:502","TCP","bad",118,0.0170594188231892,4.97817497389829e-06
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,2.65809298392626e-05,1585799,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",119,0.0172039901691485,4.97817497389829e-06
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,2.65809298392626e-05,1585799,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",120,0.0173485615151077,4.97817183443683e-06
"2016-11-11 22:48:22","122.52.255.69","25.0.18.31",55587,67,2.65809298392626e-05,1585800,"UDP 122.52.255.69:55587->25.0.18.31:67","UDP","bad",121,0.0174931328610669,4.97817183443683e-06
"2016-11-11 22:48:22","122.52.255.69","25.0.18.31",55587,67,2.65809298392626e-05,1585800,"UDP 122.52.255.69:55587->25.0.18.31:67","UDP","bad",122,0.0176377042070262,4.97816869497536e-06
"2016-11-11 22:47:56","122.52.248.221","25.0.19.106",31996,502,2.65809298392626e-05,1585802,"TCP 122.52.248.221:31996->25.0.19.106:502","TCP","bad",123,0.0177822755529854,4.97817183443683e-06
"2016-11-11 22:47:56","122.52.248.221","25.0.19.106",31996,502,2.65809298392626e-05,1585802,"TCP 122.52.248.221:31996->25.0.19.106:502","TCP","bad",124,0.0179268468989446,4.97816869497536e-06
"2016-11-11 22:42:29","122.52.234.178","25.0.17.244",30399,500,3.0744628793951e-05,1849919,"UDP 122.52.234.178:30399->25.0.17.244:500","UDP","bad",125,0.0180714182449039,5.80735069876562e-06
"2016-11-11 22:42:29","122.52.234.178","25.0.17.244",30399,500,3.0744628793951e-05,1849919,"UDP 122.52.234.178:30399->25.0.17.244:500","UDP","bad",126,0.0182159895908631,5.80734755930415e-06
"2016-11-11 22:55:46","122.52.253.63","25.0.18.208",61240,500,3.0744628793951e-05,1849920,"UDP 122.52.253.63:61240->25.0.18.208:500","UDP","bad",127,0.0183605609368223,5.80734755930415e-06
"2016-11-11 22:55:46","122.52.253.63","25.0.18.208",61240,500,3.0744628793951e-05,1849920,"UDP 122.52.253.63:61240->25.0.18.208:500","UDP","bad",128,0.0185051322827816,5.80734441984269e-06
"2016-11-11 22:42:20","213.184.22.57","25.0.17.122",31756,500,3.0744628793951e-05,1849921,"UDP 213.184.22.57:31756->25.0.17.122:500","UDP","bad",129,0.0186497036287408,5.80734441984269e-06
"2016-11-11 22:42:20","213.184.22.57","25.0.17.122",31756,500,3.0744628793951e-05,1849921,"UDP 213.184.22.57:31756->25.0.17.122:500","UDP","bad",130,0.0187942749747,5.80734128038123e-06
"2016-11-11 22:55:38","213.184.22.202","25.0.19.71",51146,500,3.0744628793951e-05,1849922,"UDP 213.184.22.202:51146->25.0.19.71:500","UDP","bad",131,0.0189388463206592,5.80734128038123e-06
"2016-11-11 22:55:38","213.184.22.202","25.0.19.71",51146,500,3.0744628793951e-05,1849922,"UDP 213.184.22.202:51146->25.0.19.71:500","UDP","bad",132,0.0190834176666185,5.80733814091976e-06
"2016-11-11 22:35:46","122.52.252.246","25.0.18.166",38085,21,3.29938449113639e-05,1901601,"TCP 122.52.252.246:38085->25.0.18.166:21","TCP","bad",133,0.0192279890125777,5.96957923041026e-06
