"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 22:52:15","122.52.235.65","25.0.19.29",13721,631,7.26485708274583e-09,487,"TCP 122.52.235.65:13721->25.0.19.29:631","TCP","bad",16,0.00231314153534769,1.47240742619769e-09
"2016-11-11 22:51:52","80.66.18.133","25.0.17.232",50504,88,7.74642596247273e-09,524,"TCP 80.66.18.133:50504->25.0.17.232:88","TCP","bad",17,0.00245771288130692,1.58542803886958e-09
"2016-11-11 22:51:52","80.66.18.133","25.0.17.232",50504,88,7.74642596247273e-09,524,"TCP 80.66.18.133:50504->25.0.17.232:88","TCP","bad",18,0.00260228422726616,1.58228857740647e-09
"2016-11-11 22:38:19","12.166.6.183","25.0.18.212",21611,88,8.03215742938659e-09,546,"TCP 12.166.6.183:21611->25.0.18.212:88","TCP","bad",19,0.00274685557322539,1.64821726813174e-09
"2016-11-11 22:38:19","12.166.6.183","25.0.18.212",21611,88,8.03215742938659e-09,546,"TCP 12.166.6.183:21611->25.0.18.212:88","TCP","bad",20,0.00289142691918462,1.64507780666863e-09
"2016-11-11 22:35:46","122.52.252.246","25.0.18.166",38085,21,8.2122296476704e-09,574,"TCP 122.52.252.246:38085->25.0.18.166:21","TCP","bad",21,0.00303599826514385,1.72984326617255e-09
"2016-11-11 22:35:46","122.52.252.246","25.0.18.166",38085,21,8.2122296476704e-09,574,"TCP 122.52.252.246:38085->25.0.18.166:21","TCP","bad",22,0.00318056961110308,1.72670380470944e-09
"2016-11-11 22:51:49","122.52.236.28","25.0.18.211",21242,69,8.21246887275708e-09,576,"UDP 122.52.236.28:21242->25.0.18.211:69","UDP","bad",23,0.00332514095706231,1.72984326617255e-09
"2016-11-11 22:51:49","122.52.236.28","25.0.18.211",21242,69,8.21246887275708e-09,576,"UDP 122.52.236.28:21242->25.0.18.211:69","UDP","bad",24,0.00346971230302154,1.72670380470944e-09
"2016-11-11 22:54:25","122.52.233.168","25.0.18.43",25624,143,8.21246887275708e-09,577,"TCP 122.52.233.168:25624->25.0.18.43:143","TCP","bad",25,0.00361428364898077,1.72670380470944e-09
"2016-11-11 22:54:25","122.52.233.168","25.0.18.43",25624,143,8.21246887275708e-09,577,"TCP 122.52.233.168:25624->25.0.18.43:143","TCP","bad",26,0.00375885499494,1.72356434324633e-09
"2016-11-11 22:37:58","122.52.239.142","25.0.19.70",55320,443,8.21246887275708e-09,580,"TCP 122.52.239.142:55320->25.0.19.70:443","TCP","bad",27,0.00390342634089923,1.72984326617255e-09
"2016-11-11 22:37:58","122.52.239.142","25.0.19.70",55320,443,8.21246887275708e-09,580,"TCP 122.52.239.142:55320->25.0.19.70:443","TCP","bad",28,0.00404799768685846,1.72670380470944e-09
"2016-11-11 22:48:49","122.52.231.19","25.0.17.154",41595,808,8.21246887275708e-09,583,"TCP 122.52.231.19:41595->25.0.17.154:808","TCP","bad",29,0.0041925690328177,1.73298272763566e-09
"2016-11-11 22:48:49","122.52.231.19","25.0.17.154",41595,808,8.21246887275708e-09,583,"TCP 122.52.231.19:41595->25.0.17.154:808","TCP","bad",30,0.00433714037877693,1.72984326617255e-09
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,8.21996834367853e-09,584,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",31,0.00448171172473616,1.72984326617255e-09
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,8.21996834367853e-09,584,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",32,0.00462628307069539,1.72670380470944e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,8.52595335481764e-09,587,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",33,0.00477085441665462,1.73298272763566e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,8.52595335481764e-09,587,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",34,0.00491542576261385,1.72984326617255e-09
"2016-11-11 22:51:02","122.52.244.85","25.0.19.25",64590,80,8.52595335498921e-09,588,"TCP 122.52.244.85:64590->25.0.19.25:80","TCP","bad",35,0.00505999710857308,1.72984326617255e-09
"2016-11-11 22:51:02","122.52.244.85","25.0.19.25",64590,80,8.52595335498921e-09,588,"TCP 122.52.244.85:64590->25.0.19.25:80","TCP","bad",36,0.00520456845453231,1.72670380470944e-09
"2016-11-11 22:49:34","122.52.250.124","25.0.19.17",10094,80,8.5259533552466e-09,589,"TCP 122.52.250.124:10094->25.0.19.17:80","TCP","bad",37,0.00534913980049154,1.72670380470944e-09
"2016-11-11 22:49:34","122.52.250.124","25.0.19.17",10094,80,8.5259533552466e-09,589,"TCP 122.52.250.124:10094->25.0.19.17:80","TCP","bad",38,0.00549371114645077,1.72356434324633e-09
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,8.60558961833299e-09,591,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",39,0.00563828249241,1.72670380470944e-09
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,8.60558961833299e-09,591,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",40,0.00578285383836924,1.72356434324633e-09
"2016-11-11 22:48:22","122.52.255.69","25.0.18.31",55587,67,8.62431496969532e-09,592,"UDP 122.52.255.69:55587->25.0.18.31:67","UDP","bad",41,0.00592742518432847,1.72356434324633e-09
"2016-11-11 22:48:22","122.52.255.69","25.0.18.31",55587,67,8.62431496969532e-09,592,"UDP 122.52.255.69:55587->25.0.18.31:67","UDP","bad",42,0.0060719965302877,1.72042488178323e-09
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,9.19862545923331e-09,630,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",43,0.00621656787624693,1.83658495591823e-09
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,9.19862545923331e-09,630,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",44,0.00636113922220616,1.83344549445512e-09
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,9.47829215938634e-09,658,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",45,0.00650571056816539,1.91821095395904e-09
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,9.47829215938634e-09,658,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",46,0.00665028191412462,1.91507149249593e-09
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,9.4799236283946e-09,661,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",47,0.00679485326008385,1.92135041542214e-09
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,9.4799236283946e-09,661,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",48,0.00693942460604308,1.91821095395904e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,9.47992363645845e-09,663,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",49,0.00708399595200231,1.92135041542214e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,9.47992363645845e-09,663,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",50,0.00722856729796154,1.91821095395904e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.47992363645845e-09,664,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",51,0.00737313864392077,1.91821095395904e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.47992363645845e-09,664,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",52,0.00751770998988001,1.91507149249593e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.47992363645845e-09,664,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",53,0.00766228133583924,1.91193203103282e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,9.47992363645845e-09,664,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",54,0.00780685268179847,1.90879256956971e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,9.47992363645845e-09,665,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",55,0.0079514240277577,1.90879256956971e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,9.47992363645845e-09,665,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",56,0.00809599537371693,1.9056531081066e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,9.47992363645845e-09,665,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",57,0.00824056671967616,1.90251364664349e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,9.47992363645845e-09,665,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",58,0.00838513806563539,1.89937418518039e-09
"2016-11-11 22:35:17","80.66.17.152","25.0.17.175",35034,808,9.47992363645845e-09,666,"TCP 80.66.17.152:35034->25.0.17.175:808","TCP","bad",59,0.00852970941159462,1.89937418518039e-09
"2016-11-11 22:35:17","80.66.17.152","25.0.17.175",35034,808,9.47992363645845e-09,666,"TCP 80.66.17.152:35034->25.0.17.175:808","TCP","bad",60,0.00867428075755385,1.89623472371728e-09
"2016-11-11 22:52:14","213.184.19.75","25.0.19.126",32893,111,9.47992363645845e-09,667,"UDP 213.184.19.75:32893->25.0.19.126:111","UDP","bad",61,0.00881885210351308,1.89623472371728e-09
"2016-11-11 22:52:14","213.184.19.75","25.0.19.126",32893,111,9.47992363645845e-09,667,"UDP 213.184.19.75:32893->25.0.19.126:111","UDP","bad",62,0.00896342344947232,1.89309526225417e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,9.47992363645845e-09,668,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",63,0.00910799479543154,1.89309526225417e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,9.47992363645845e-09,668,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",64,0.00925256614139078,1.88995580079106e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,9.47992363645845e-09,668,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",65,0.00939713748735001,1.88681633932795e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,9.47992363645845e-09,668,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",66,0.00954170883330924,1.88367687786485e-09
"2016-11-11 22:54:08","122.52.232.223","25.0.17.251",58779,69,9.47992363645845e-09,669,"UDP 122.52.232.223:58779->25.0.17.251:69","UDP","bad",67,0.00968628017926847,1.88367687786485e-09
"2016-11-11 22:54:08","122.52.232.223","25.0.17.251",58779,69,9.47992363645845e-09,669,"UDP 122.52.232.223:58779->25.0.17.251:69","UDP","bad",68,0.0098308515252277,1.88053741640174e-09
"2016-11-11 22:40:57","80.66.15.228","25.0.18.197",38451,69,9.47992363645845e-09,670,"UDP 80.66.15.228:38451->25.0.18.197:69","UDP","bad",69,0.00997542287118693,1.88053741640174e-09
"2016-11-11 22:40:57","80.66.15.228","25.0.18.197",38451,69,9.47992363645845e-09,670,"UDP 80.66.15.228:38451->25.0.18.197:69","UDP","bad",70,0.0101199942171462,1.87739795493863e-09
"2016-11-11 22:54:00","122.52.232.51","25.0.19.33",58875,67,9.47992363645845e-09,671,"UDP 122.52.232.51:58875->25.0.19.33:67","UDP","bad",71,0.0102645655631054,1.87739795493863e-09
"2016-11-11 22:54:00","122.52.232.51","25.0.19.33",58875,67,9.47992363645845e-09,671,"UDP 122.52.232.51:58875->25.0.19.33:67","UDP","bad",72,0.0104091369090646,1.87425849347552e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,9.47992363645845e-09,673,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",73,0.0105537082550239,1.87739795493863e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,9.47992363645845e-09,673,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",74,0.0106982796009831,1.87425849347552e-09
"2016-11-11 22:54:04","213.184.22.197","25.0.18.78",4388,135,9.47992363645845e-09,674,"TCP 213.184.22.197:4388->25.0.18.78:135","TCP","bad",75,0.0108428509469423,1.87425849347552e-09
"2016-11-11 22:54:04","213.184.22.197","25.0.18.78",4388,135,9.47992363645845e-09,674,"TCP 213.184.22.197:4388->25.0.18.78:135","TCP","bad",76,0.0109874222929015,1.87111903201241e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,9.47992363645845e-09,675,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",77,0.0111319936388608,1.87111903201241e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,9.47992363645845e-09,675,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",78,0.01127656498482,1.86797957054931e-09
"2016-11-11 22:38:56","80.66.17.246","25.0.18.230",7464,161,9.47992363645845e-09,676,"UDP 80.66.17.246:7464->25.0.18.230:161","UDP","bad",79,0.0114211363307792,1.86797957054931e-09
"2016-11-11 22:38:56","80.66.17.246","25.0.18.230",7464,161,9.47992363645845e-09,676,"UDP 80.66.17.246:7464->25.0.18.230:161","UDP","bad",80,0.0115657076767385,1.8648401090862e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.47992363645845e-09,677,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",81,0.0117102790226977,1.8648401090862e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.47992363645845e-09,677,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",82,0.0118548503686569,1.86170064762309e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.47992363645845e-09,677,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",83,0.0119994217146162,1.85856118615998e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,9.47992363645845e-09,677,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",84,0.0121439930605754,1.85542172469687e-09
"2016-11-11 22:48:35","213.184.20.137","25.0.19.76",0,0,9.47992363645845e-09,678,"IP 213.184.20.137:0->25.0.19.76:0","IP","bad",85,0.0122885644065346,1.85542172469687e-09
"2016-11-11 22:48:35","213.184.20.137","25.0.19.76",0,0,9.47992363645845e-09,678,"IP 213.184.20.137:0->25.0.19.76:0","IP","bad",86,0.0124331357524939,1.85228226323377e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,9.47992363645845e-09,679,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",87,0.0125777070984531,1.85228226323377e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,9.47992363645845e-09,679,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",88,0.0127222784444123,1.84914280177066e-09
"2016-11-11 22:38:44","213.184.20.92","25.0.19.2",61246,111,9.47992363645845e-09,682,"UDP 213.184.20.92:61246->25.0.19.2:111","UDP","bad",89,0.0128668497903715,1.85542172469687e-09
"2016-11-11 22:38:44","213.184.20.92","25.0.19.2",61246,111,9.47992363645845e-09,682,"UDP 213.184.20.92:61246->25.0.19.2:111","UDP","bad",90,0.0130114211363308,1.85228226323377e-09
"2016-11-11 22:39:11","213.184.22.175","25.0.17.202",21954,515,9.47992363645845e-09,683,"TCP 213.184.22.175:21954->25.0.17.202:515","TCP","bad",91,0.01315599248229,1.85228226323377e-09
"2016-11-11 22:39:11","213.184.22.175","25.0.17.202",21954,515,9.47992363645845e-09,683,"TCP 213.184.22.175:21954->25.0.17.202:515","TCP","bad",92,0.0133005638282492,1.84914280177066e-09
"2016-11-11 22:38:19","12.166.7.106","25.0.17.112",9835,138,9.47992363645845e-09,685,"UDP 12.166.7.106:9835->25.0.17.112:138","UDP","bad",93,0.0134451351742085,1.85228226323377e-09
"2016-11-11 22:38:19","12.166.7.106","25.0.17.112",9835,138,9.47992363645845e-09,685,"UDP 12.166.7.106:9835->25.0.17.112:138","UDP","bad",94,0.0135897065201677,1.84914280177066e-09
"2016-11-11 22:37:55","213.184.20.59","25.0.19.62",58642,123,9.47992363645845e-09,686,"UDP 213.184.20.59:58642->25.0.19.62:123","UDP","bad",95,0.0137342778661269,1.84914280177066e-09
"2016-11-11 22:37:55","213.184.20.59","25.0.19.62",58642,123,9.47992363645845e-09,686,"UDP 213.184.20.59:58642->25.0.19.62:123","UDP","bad",96,0.0138788492120862,1.84600334030755e-09
"2016-11-11 22:52:20","213.184.22.109","25.0.18.92",63856,161,9.47992363645845e-09,688,"UDP 213.184.22.109:63856->25.0.18.92:161","UDP","bad",97,0.0140234205580454,1.84914280177066e-09
"2016-11-11 22:52:20","213.184.22.109","25.0.18.92",63856,161,9.47992363645845e-09,688,"UDP 213.184.22.109:63856->25.0.18.92:161","UDP","bad",98,0.0141679919040046,1.84600334030755e-09
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.34103307026916e-08,966,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",99,0.0143125632499639,2.71563416558849e-09
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.34103307026916e-08,966,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",100,0.0144571345959231,2.71249470412538e-09
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.34103307026916e-08,966,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",101,0.0146017059418823,2.70935524266227e-09
"2016-11-11 13:37:08","122.52.144.90","25.0.11.213",5458,80,1.34103307026916e-08,966,"TCP 122.52.144.90:5458->25.0.11.213:80","TCP","bad",102,0.0147462772878415,2.70621578119916e-09
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,1.34121152076055e-08,967,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",103,0.0148908486338008,2.70621578119916e-09
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,1.34121152076055e-08,967,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",104,0.01503541997976,2.70307631973605e-09
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,1.34121152076055e-08,968,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",105,0.0151799913257192,2.70307631973605e-09
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,1.34121152076055e-08,968,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",106,0.0153245626716785,2.69993685827295e-09
"2016-11-11 22:52:25","213.184.21.177","25.0.17.120",29093,465,1.42198854545716e-08,1060,"TCP 213.184.21.177:29093->25.0.17.120:465","TCP","bad",107,0.0154691340176377,2.98562785141578e-09
"2016-11-11 22:52:25","213.184.21.177","25.0.17.120",29093,465,1.42198854545716e-08,1060,"TCP 213.184.21.177:29093->25.0.17.120:465","TCP","bad",108,0.0156137053635969,2.98248838995267e-09
"2016-11-11 22:38:44","80.66.16.163","25.0.18.39",56092,465,1.42198854545716e-08,1061,"TCP 80.66.16.163:56092->25.0.18.39:465","TCP","bad",109,0.0157582767095562,2.98248838995267e-09
"2016-11-11 22:38:44","80.66.16.163","25.0.18.39",56092,465,1.42198854545716e-08,1061,"TCP 80.66.16.163:56092->25.0.18.39:465","TCP","bad",110,0.0159028480555154,2.97934892848957e-09
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,1.64145175605111e-08,1294,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",111,0.0160474194014746,3.70770398793064e-09
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,1.64145175605111e-08,1294,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",112,0.0161919907474339,3.70456452646753e-09
"2016-11-11 22:40:41","12.166.7.229","25.0.18.140",54099,67,1.64245236396676e-08,1297,"UDP 12.166.7.229:54099->25.0.18.140:67","UDP","bad",113,0.0163365620933931,3.71084344939375e-09
"2016-11-11 22:40:41","12.166.7.229","25.0.18.140",54099,67,1.64245236396676e-08,1297,"UDP 12.166.7.229:54099->25.0.18.140:67","UDP","bad",114,0.0164811334393523,3.70770398793064e-09
"2016-11-11 22:52:47","12.166.8.34","25.0.18.210",5700,515,1.64246613598192e-08,1298,"TCP 12.166.8.34:5700->25.0.18.210:515","TCP","bad",115,0.0166257047853115,3.70770398793064e-09
"2016-11-11 22:52:47","12.166.8.34","25.0.18.210",5700,515,1.64246613598192e-08,1298,"TCP 12.166.8.34:5700->25.0.18.210:515","TCP","bad",116,0.0167702761312708,3.70456452646753e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.64249377445295e-08,1299,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",117,0.01691484747723,3.70456452646753e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.64249377445295e-08,1299,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",118,0.0170594188231892,3.70142506500442e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.64249377445295e-08,1299,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",119,0.0172039901691485,3.69828560354132e-09
"2016-11-11 13:35:22","122.52.156.159","25.0.12.224",12879,443,1.64249377445295e-08,1299,"TCP 122.52.156.159:12879->25.0.12.224:443","TCP","bad",120,0.0173485615151077,3.69514614207821e-09
"2016-11-11 22:47:56","122.52.248.221","25.0.19.106",31996,502,1.64249377445295e-08,1303,"TCP 122.52.248.221:31996->25.0.19.106:502","TCP","bad",121,0.0174931328610669,3.70456452646753e-09
"2016-11-11 22:47:56","122.52.248.221","25.0.19.106",31996,502,1.64249377445295e-08,1303,"TCP 122.52.248.221:31996->25.0.19.106:502","TCP","bad",122,0.0176377042070262,3.70142506500442e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.64249377445295e-08,1305,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",123,0.0177822755529854,3.70456452646753e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.64249377445295e-08,1305,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",124,0.0179268468989446,3.70142506500442e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.64249377445295e-08,1305,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",125,0.0180714182449039,3.69828560354132e-09
"2016-11-11 13:39:14","122.52.157.97","25.0.11.140",46429,443,1.64249377445295e-08,1305,"TCP 122.52.157.97:46429->25.0.11.140:443","TCP","bad",126,0.0182159895908631,3.69514614207821e-09
"2016-11-11 22:34:19","122.52.242.191","25.0.19.134",61597,502,1.64249377445295e-08,1307,"TCP 122.52.242.191:61597->25.0.19.134:502","TCP","bad",127,0.0183605609368223,3.69828560354132e-09
"2016-11-11 22:34:19","122.52.242.191","25.0.19.134",61597,502,1.64249377445295e-08,1307,"TCP 122.52.242.191:61597->25.0.19.134:502","TCP","bad",128,0.0185051322827816,3.69514614207821e-09
"2016-11-11 22:42:20","213.184.22.57","25.0.17.122",31756,500,1.89598472736763e-08,1481,"UDP 213.184.22.57:31756->25.0.17.122:500","UDP","bad",129,0.0186497036287408,4.2382729751959e-09
"2016-11-11 22:42:20","213.184.22.57","25.0.17.122",31756,500,1.89598472736763e-08,1481,"UDP 213.184.22.57:31756->25.0.17.122:500","UDP","bad",130,0.0187942749747,4.2351335137328e-09
"2016-11-11 22:55:46","122.52.253.63","25.0.18.208",61240,500,1.89598472736763e-08,1482,"UDP 122.52.253.63:61240->25.0.18.208:500","UDP","bad",131,0.0189388463206592,4.2351335137328e-09
"2016-11-11 22:55:46","122.52.253.63","25.0.18.208",61240,500,1.89598472736763e-08,1482,"UDP 122.52.253.63:61240->25.0.18.208:500","UDP","bad",132,0.0190834176666185,4.23199405226969e-09
"2016-11-11 22:42:29","122.52.234.178","25.0.17.244",30399,500,1.89598472736763e-08,1483,"UDP 122.52.234.178:30399->25.0.17.244:500","UDP","bad",133,0.0192279890125777,4.23199405226969e-09
"2016-11-11 22:42:29","122.52.234.178","25.0.17.244",30399,500,1.89598472736763e-08,1483,"UDP 122.52.234.178:30399->25.0.17.244:500","UDP","bad",134,0.0193725603585369,4.22885459080658e-09
