"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 02:50:26","213.184.2.108","25.0.3.70",28176,25,0.00114324244043634,114268363,"TCP 213.184.2.108:28176->25.0.3.70:25","TCP","bad",1660,0.239988434292323,0.000358735904305993
"2016-11-11 02:52:55","80.66.2.53","25.0.3.70",10503,25,0.00114324244043634,114268364,"TCP 80.66.2.53:10503->25.0.3.70:25","TCP","bad",1661,0.240133005638282,0.000358735904305993
"2016-11-11 02:52:55","80.66.2.53","25.0.3.70",10503,25,0.00114324244043634,114268364,"TCP 80.66.2.53:10503->25.0.3.70:25","TCP","bad",1662,0.240277576984242,0.000358735901166532
"2016-11-11 02:47:39","213.184.2.199","25.0.4.79",47131,25,0.00114324244043634,114268365,"TCP 213.184.2.199:47131->25.0.4.79:25","TCP","bad",1663,0.240422148330201,0.000358735901166532
"2016-11-11 02:47:39","213.184.2.199","25.0.4.79",47131,25,0.00114324244043634,114268365,"TCP 213.184.2.199:47131->25.0.4.79:25","TCP","bad",1664,0.24056671967616,0.00035873589802707
"2016-11-11 02:47:01","213.184.2.100","25.0.4.79",15866,25,0.00114324244043634,114268366,"TCP 213.184.2.100:15866->25.0.4.79:25","TCP","bad",1665,0.240711291022119,0.00035873589802707
"2016-11-11 02:47:01","213.184.2.100","25.0.4.79",15866,25,0.00114324244043634,114268366,"TCP 213.184.2.100:15866->25.0.4.79:25","TCP","bad",1666,0.240855862368079,0.000358735894887609
"2016-11-11 02:42:47","12.166.0.231","25.0.2.110",37298,25,0.00114324244043634,114268367,"TCP 12.166.0.231:37298->25.0.2.110:25","TCP","bad",1667,0.241000433714038,0.000358735894887609
"2016-11-11 02:42:47","12.166.0.231","25.0.2.110",37298,25,0.00114324244043634,114268367,"TCP 12.166.0.231:37298->25.0.2.110:25","TCP","bad",1668,0.241145005059997,0.000358735891748147
"2016-11-11 02:49:02","12.166.1.11","25.0.2.110",45040,25,0.00114324244043634,114268368,"TCP 12.166.1.11:45040->25.0.2.110:25","TCP","bad",1669,0.241289576405956,0.000358735891748147
"2016-11-11 02:49:02","12.166.1.11","25.0.2.110",45040,25,0.00114324244043634,114268368,"TCP 12.166.1.11:45040->25.0.2.110:25","TCP","bad",1670,0.241434147751916,0.000358735888608686
"2016-11-11 02:51:02","12.166.1.61","25.0.4.82",51626,25,0.00114324244043634,114268369,"TCP 12.166.1.61:51626->25.0.4.82:25","TCP","bad",1671,0.241578719097875,0.000358735888608686
"2016-11-11 02:51:02","12.166.1.61","25.0.4.82",51626,25,0.00114324244043634,114268369,"TCP 12.166.1.61:51626->25.0.4.82:25","TCP","bad",1672,0.241723290443834,0.000358735885469224
"2016-11-11 02:40:36","213.184.2.66","25.0.4.82",16985,25,0.00114324244043634,114268370,"TCP 213.184.2.66:16985->25.0.4.82:25","TCP","bad",1673,0.241867861789793,0.000358735885469224
