"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 02:37:56","80.66.4.107","25.0.2.153",36074,25,0.00118362713165844,116475500,"TCP 80.66.4.107:36074->25.0.2.153:25","TCP","bad",5183,0.749313286106694,0.000365654065538559
"2016-11-11 02:38:40","80.66.2.96","25.0.2.186",34934,25,0.00118362713165844,116475501,"TCP 80.66.2.96:34934->25.0.2.186:25","TCP","bad",5184,0.749457857452653,0.000365654065538559
"2016-11-11 02:38:40","80.66.2.96","25.0.2.186",34934,25,0.00118362713165844,116475501,"TCP 80.66.2.96:34934->25.0.2.186:25","TCP","bad",5185,0.749602428798612,0.000365654062399097
"2016-11-11 02:36:04","80.66.1.173","25.0.2.99",57373,25,0.00118362713165844,116475502,"TCP 80.66.1.173:57373->25.0.2.99:25","TCP","bad",5186,0.749747000144571,0.000365654062399097
"2016-11-11 02:36:04","80.66.1.173","25.0.2.99",57373,25,0.00118362713165844,116475502,"TCP 80.66.1.173:57373->25.0.2.99:25","TCP","bad",5187,0.749891571490531,0.000365654059259636
"2016-11-11 02:35:45","80.66.1.31","25.0.3.34",58677,25,0.00118362713165844,116475503,"TCP 80.66.1.31:58677->25.0.3.34:25","TCP","bad",5188,0.75003614283649,0.000365654059259636
"2016-11-11 02:35:45","80.66.1.31","25.0.3.34",58677,25,0.00118362713165844,116475503,"TCP 80.66.1.31:58677->25.0.3.34:25","TCP","bad",5189,0.750180714182449,0.000365654056120174
"2016-11-11 02:38:03","12.166.1.152","25.0.4.79",34297,25,0.00118362713165844,116475504,"TCP 12.166.1.152:34297->25.0.4.79:25","TCP","bad",5190,0.750325285528408,0.000365654056120174
"2016-11-11 02:38:03","12.166.1.152","25.0.4.79",34297,25,0.00118362713165844,116475504,"TCP 12.166.1.152:34297->25.0.4.79:25","TCP","bad",5191,0.750469856874368,0.000365654052980713
"2016-11-11 02:35:12","80.66.1.246","25.0.4.82",52801,25,0.00118362713165844,116475505,"TCP 80.66.1.246:52801->25.0.4.82:25","TCP","bad",5192,0.750614428220327,0.000365654052980713
"2016-11-11 02:35:12","80.66.1.246","25.0.4.82",52801,25,0.00118362713165844,116475505,"TCP 80.66.1.246:52801->25.0.4.82:25","TCP","bad",5193,0.750758999566286,0.000365654049841251
"2016-11-11 02:37:53","80.66.3.83","25.0.2.93",42381,25,0.00118362713165844,116475506,"TCP 80.66.3.83:42381->25.0.2.93:25","TCP","bad",5194,0.750903570912245,0.000365654049841251
"2016-11-11 02:37:53","80.66.3.83","25.0.2.93",42381,25,0.00118362713165844,116475506,"TCP 80.66.3.83:42381->25.0.2.93:25","TCP","bad",5195,0.751048142258204,0.00036565404670179
"2016-11-11 02:38:38","12.166.1.220","25.0.4.40",54892,25,0.00118362713165844,116475507,"TCP 12.166.1.220:54892->25.0.4.40:25","TCP","bad",5196,0.751192713604164,0.00036565404670179
"2016-11-11 02:38:38","12.166.1.220","25.0.4.40",54892,25,0.00118362713165844,116475507,"TCP 12.166.1.220:54892->25.0.4.40:25","TCP","bad",5197,0.751337284950123,0.000365654043562328
"2016-11-11 02:35:52","213.184.3.152","25.0.4.40",10441,25,0.00118362713165844,116475508,"TCP 213.184.3.152:10441->25.0.4.40:25","TCP","bad",5198,0.751481856296082,0.000365654043562328
"2016-11-11 02:35:52","213.184.3.152","25.0.4.40",10441,25,0.00118362713165844,116475508,"TCP 213.184.3.152:10441->25.0.4.40:25","TCP","bad",5199,0.751626427642041,0.000365654040422867
"2016-11-11 02:37:47","12.166.0.191","25.0.3.232",45553,25,0.00118362713165844,116475509,"TCP 12.166.0.191:45553->25.0.3.232:25","TCP","bad",5200,0.751770998988001,0.000365654040422867
"2016-11-11 02:37:47","12.166.0.191","25.0.3.232",45553,25,0.00118362713165844,116475509,"TCP 12.166.0.191:45553->25.0.3.232:25","TCP","bad",5201,0.75191557033396,0.000365654037283406
"2016-11-11 02:37:15","213.184.2.98","25.0.2.181",63026,25,0.00118362713165844,116475510,"TCP 213.184.2.98:63026->25.0.2.181:25","TCP","bad",5202,0.752060141679919,0.000365654037283406
"2016-11-11 02:37:15","213.184.2.98","25.0.2.181",63026,25,0.00118362713165844,116475510,"TCP 213.184.2.98:63026->25.0.2.181:25","TCP","bad",5203,0.752204713025878,0.000365654034143944
"2016-11-11 02:37:38","80.66.1.46","25.0.2.71",10992,25,0.00118362713165844,116475511,"TCP 80.66.1.46:10992->25.0.2.71:25","TCP","bad",5204,0.752349284371837,0.000365654034143944
"2016-11-11 02:37:38","80.66.1.46","25.0.2.71",10992,25,0.00118362713165844,116475511,"TCP 80.66.1.46:10992->25.0.2.71:25","TCP","bad",5205,0.752493855717797,0.000365654031004483
"2016-11-11 02:35:18","213.184.1.77","25.0.3.254",42247,25,0.00118362713165844,116475512,"TCP 213.184.1.77:42247->25.0.3.254:25","TCP","bad",5206,0.752638427063756,0.000365654031004483
"2016-11-11 02:35:18","213.184.1.77","25.0.3.254",42247,25,0.00118362713165844,116475512,"TCP 213.184.1.77:42247->25.0.3.254:25","TCP","bad",5207,0.752782998409715,0.000365654027865021
"2016-11-11 02:36:39","12.166.1.88","25.0.4.32",33485,25,0.00118362713165844,116475513,"TCP 12.166.1.88:33485->25.0.4.32:25","TCP","bad",5208,0.752927569755674,0.000365654027865021
"2016-11-11 02:36:39","12.166.1.88","25.0.4.32",33485,25,0.00118362713165844,116475513,"TCP 12.166.1.88:33485->25.0.4.32:25","TCP","bad",5209,0.753072141101634,0.00036565402472556
"2016-11-11 02:37:56","12.166.0.128","25.0.3.53",52454,25,0.00118362713165844,116475514,"TCP 12.166.0.128:52454->25.0.3.53:25","TCP","bad",5210,0.753216712447593,0.00036565402472556
"2016-11-11 02:37:56","12.166.0.128","25.0.3.53",52454,25,0.00118362713165844,116475514,"TCP 12.166.0.128:52454->25.0.3.53:25","TCP","bad",5211,0.753361283793552,0.000365654021586098
"2016-11-11 02:36:55","213.184.2.190","25.0.2.214",64699,25,0.00118362713165844,116475515,"TCP 213.184.2.190:64699->25.0.2.214:25","TCP","bad",5212,0.753505855139511,0.000365654021586098
"2016-11-11 02:36:55","213.184.2.190","25.0.2.214",64699,25,0.00118362713165844,116475515,"TCP 213.184.2.190:64699->25.0.2.214:25","TCP","bad",5213,0.753650426485471,0.000365654018446637
"2016-11-11 02:36:26","213.184.1.141","25.0.2.173",57470,25,0.00118362713165844,116475516,"TCP 213.184.1.141:57470->25.0.2.173:25","TCP","bad",5214,0.75379499783143,0.000365654018446637
"2016-11-11 02:36:26","213.184.1.141","25.0.2.173",57470,25,0.00118362713165844,116475516,"TCP 213.184.1.141:57470->25.0.2.173:25","TCP","bad",5215,0.753939569177389,0.000365654015307175
"2016-11-11 02:35:36","80.66.2.66","25.0.4.3",61127,25,0.00118362713165844,116475517,"TCP 80.66.2.66:61127->25.0.4.3:25","TCP","bad",5216,0.754084140523348,0.000365654015307175
"2016-11-11 02:35:36","80.66.2.66","25.0.4.3",61127,25,0.00118362713165844,116475517,"TCP 80.66.2.66:61127->25.0.4.3:25","TCP","bad",5217,0.754228711869308,0.000365654012167714
"2016-11-11 02:36:18","213.184.2.246","25.0.4.19",16509,25,0.00118362713165844,116475518,"TCP 213.184.2.246:16509->25.0.4.19:25","TCP","bad",5218,0.754373283215267,0.000365654012167714
"2016-11-11 02:36:18","213.184.2.246","25.0.4.19",16509,25,0.00118362713165844,116475518,"TCP 213.184.2.246:16509->25.0.4.19:25","TCP","bad",5219,0.754517854561226,0.000365654009028252
"2016-11-11 02:36:32","80.66.2.233","25.0.4.4",19391,25,0.00118362713165844,116475519,"TCP 80.66.2.233:19391->25.0.4.4:25","TCP","bad",5220,0.754662425907185,0.000365654009028252
"2016-11-11 02:36:32","80.66.2.233","25.0.4.4",19391,25,0.00118362713165844,116475519,"TCP 80.66.2.233:19391->25.0.4.4:25","TCP","bad",5221,0.754806997253144,0.000365654005888791
"2016-11-11 02:37:40","213.184.2.31","25.0.4.4",29374,25,0.00118362713165844,116475520,"TCP 213.184.2.31:29374->25.0.4.4:25","TCP","bad",5222,0.754951568599104,0.000365654005888791
