2016-11-11 22:54:04,80.66.17.127,25.0.18.101,15873,53,0.006052841443603082,791153040,UDP 80.66.17.127:15873->25.0.18.101:53,UDP
2016-11-11 22:54:04,80.66.17.127,25.0.18.101,15873,53,0.006052841443603082,791153040,UDP 80.66.17.127:15873->25.0.18.101:53,UDP
2016-11-11 22:53:39,12.166.7.57,25.0.19.102,47871,2000,0.004187845195269751,629277491,TCP 12.166.7.57:47871->25.0.19.102:2000,TCP
2016-11-11 22:53:39,12.166.7.57,25.0.19.102,47871,2000,0.004187845195269751,629277491,TCP 12.166.7.57:47871->25.0.19.102:2000,TCP
2016-11-11 22:48:29,213.184.19.194,25.0.19.42,48513,53,2.8726639299159456E-4,29543336,TCP 213.184.19.194:48513->25.0.19.42:53,TCP
2016-11-11 22:48:29,213.184.19.194,25.0.19.42,48513,53,2.8726639299159456E-4,29543336,TCP 213.184.19.194:48513->25.0.19.42:53,TCP
2016-11-11 22:34:46,80.66.16.125,25.0.19.125,16622,53,2.8726639299159456E-4,29543337,TCP 80.66.16.125:16622->25.0.19.125:53,TCP
2016-11-11 22:34:46,80.66.16.125,25.0.19.125,16622,53,2.8726639299159456E-4,29543337,TCP 80.66.16.125:16622->25.0.19.125:53,TCP
2016-11-11 22:52:01,80.66.17.24,25.0.18.165,2055,554,2.872843218068849E-4,29544973,TCP 80.66.17.24:2055->25.0.18.165:554,TCP
2016-11-11 22:52:01,80.66.17.24,25.0.18.165,2055,554,2.872843218068849E-4,29544973,TCP 80.66.17.24:2055->25.0.18.165:554,TCP
2016-11-11 22:41:11,12.166.6.194,25.0.18.43,5321,554,2.872843218068849E-4,29544974,TCP 12.166.6.194:5321->25.0.18.43:554,TCP
2016-11-11 22:41:11,12.166.6.194,25.0.18.43,5321,554,2.872843218068849E-4,29544974,TCP 12.166.6.194:5321->25.0.18.43:554,TCP
2016-11-11 22:53:56,122.52.230.43,25.0.17.150,48346,53,2.9332519124016426E-4,30515718,TCP 122.52.230.43:48346->25.0.17.150:53,TCP
2016-11-11 22:53:56,122.52.230.43,25.0.17.150,48346,53,2.9332519124016426E-4,30515718,TCP 122.52.230.43:48346->25.0.17.150:53,TCP
