"time","sip","dip","sport","dport","score","rank","original","type","label","y","TP","FP"
"2016-11-11 22:38:16","122.52.241.47","25.0.19.75",5436,445,7.72117038867638e-09,535,"TCP 122.52.241.47:5436->25.0.19.75:445","TCP","bad",37,0.00534913980049154,1.55717288570161e-09
"2016-11-11 22:38:16","122.52.241.47","25.0.19.75",5436,445,7.72117038867638e-09,535,"TCP 122.52.241.47:5436->25.0.19.75:445","TCP","bad",38,0.00549371114645077,1.5540334242385e-09
"2016-11-11 22:38:19","12.166.6.183","25.0.18.212",21611,88,8.01213508294959e-09,560,"TCP 12.166.6.183:21611->25.0.18.212:88","TCP","bad",39,0.00563828249241,1.62938049935309e-09
"2016-11-11 22:38:19","12.166.6.183","25.0.18.212",21611,88,8.01213508294959e-09,560,"TCP 12.166.6.183:21611->25.0.18.212:88","TCP","bad",40,0.00578285383836924,1.62624103788998e-09
"2016-11-11 22:40:57","80.66.15.228","25.0.18.197",38451,69,8.01229224758936e-09,561,"UDP 80.66.15.228:38451->25.0.18.197:69","UDP","bad",41,0.00592742518432847,1.62624103788998e-09
"2016-11-11 22:40:57","80.66.15.228","25.0.18.197",38451,69,8.01229224758936e-09,561,"UDP 80.66.15.228:38451->25.0.18.197:69","UDP","bad",42,0.0060719965302877,1.62310157642688e-09
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,8.05561731378608e-09,566,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",43,0.00621656787624693,1.63565942227931e-09
"2016-11-11 22:36:16","213.184.20.172","25.0.19.65",500,500,8.05561731378608e-09,566,"UDP 213.184.20.172:500->25.0.19.65:500","UDP","bad",44,0.00636113922220616,1.6325199608162e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,8.91972654864422e-09,605,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",45,0.00650571056816539,1.75181949641431e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,8.91972654864422e-09,605,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",46,0.00665028191412462,1.7486800349512e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,8.91972654864422e-09,605,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",47,0.00679485326008385,1.74554057348809e-09
"2016-11-11 13:41:50","12.166.2.131","25.0.11.157",8233,22,8.91972654864422e-09,605,"TCP 12.166.2.131:8233->25.0.11.157:22","TCP","bad",48,0.00693942460604308,1.74240111202498e-09
"2016-11-11 22:35:17","80.66.17.152","25.0.17.175",35034,808,8.91972654864422e-09,606,"TCP 80.66.17.152:35034->25.0.17.175:808","TCP","bad",49,0.00708399595200231,1.74240111202498e-09
"2016-11-11 22:35:17","80.66.17.152","25.0.17.175",35034,808,8.91972654864422e-09,606,"TCP 80.66.17.152:35034->25.0.17.175:808","TCP","bad",50,0.00722856729796154,1.73926165056188e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,8.91972654864422e-09,607,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",51,0.00737313864392077,1.73926165056188e-09
"2016-11-11 22:51:51","213.184.19.65","25.0.18.152",52587,138,8.91972654864422e-09,607,"UDP 213.184.19.65:52587->25.0.18.152:138","UDP","bad",52,0.00751770998988001,1.73612218909877e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,8.91972654864422e-09,609,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",53,0.00766228133583924,1.73926165056188e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,8.91972654864422e-09,609,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",54,0.00780685268179847,1.73612218909877e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,8.91972654864422e-09,609,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",55,0.0079514240277577,1.73298272763566e-09
"2016-11-11 13:37:58","12.166.3.17","25.0.12.57",53518,22,8.91972654864422e-09,609,"TCP 12.166.3.17:53518->25.0.12.57:22","TCP","bad",56,0.00809599537371693,1.72984326617255e-09
"2016-11-11 22:52:14","213.184.19.75","25.0.19.126",32893,111,8.91972654864422e-09,611,"UDP 213.184.19.75:32893->25.0.19.126:111","UDP","bad",57,0.00824056671967616,1.73298272763566e-09
"2016-11-11 22:52:14","213.184.19.75","25.0.19.126",32893,111,8.91972654864422e-09,611,"UDP 213.184.19.75:32893->25.0.19.126:111","UDP","bad",58,0.00838513806563539,1.72984326617255e-09
"2016-11-11 22:54:58","213.184.19.32","25.0.19.23",1919,754,8.91972654864422e-09,612,"TCP 213.184.19.32:1919->25.0.19.23:754","TCP","bad",59,0.00852970941159462,1.72984326617255e-09
"2016-11-11 22:54:58","213.184.19.32","25.0.19.23",1919,754,8.91972654864422e-09,612,"TCP 213.184.19.32:1919->25.0.19.23:754","TCP","bad",60,0.00867428075755385,1.72670380470944e-09
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,8.91972654864422e-09,613,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",61,0.00881885210351308,1.72670380470944e-09
"2016-11-11 22:34:47","122.52.245.171","25.0.18.31",4090,67,8.91972654864422e-09,613,"UDP 122.52.245.171:4090->25.0.18.31:67","UDP","bad",62,0.00896342344947232,1.72356434324633e-09
"2016-11-11 22:51:52","80.66.18.133","25.0.17.232",50504,88,8.91972654864422e-09,614,"TCP 80.66.18.133:50504->25.0.17.232:88","TCP","bad",63,0.00910799479543154,1.72356434324633e-09
"2016-11-11 22:51:52","80.66.18.133","25.0.17.232",50504,88,8.91972654864422e-09,614,"TCP 80.66.18.133:50504->25.0.17.232:88","TCP","bad",64,0.00925256614139078,1.72042488178323e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,8.91972654864422e-09,615,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",65,0.00939713748735001,1.72042488178323e-09
"2016-11-11 22:51:27","122.52.233.102","25.0.18.68",59182,123,8.91972654864422e-09,615,"UDP 122.52.233.102:59182->25.0.18.68:123","UDP","bad",66,0.00954170883330924,1.71728542032012e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,8.91972654864422e-09,616,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",67,0.00968628017926847,1.71728542032012e-09
"2016-11-11 22:34:26","12.166.7.180","25.0.19.83",16119,123,8.91972654864422e-09,616,"UDP 12.166.7.180:16119->25.0.19.83:123","UDP","bad",68,0.0098308515252277,1.71414595885701e-09
"2016-11-11 22:54:08","122.52.232.223","25.0.17.251",58779,69,8.91972654864422e-09,618,"UDP 122.52.232.223:58779->25.0.17.251:69","UDP","bad",69,0.00997542287118693,1.71728542032012e-09
"2016-11-11 22:54:08","122.52.232.223","25.0.17.251",58779,69,8.91972654864422e-09,618,"UDP 122.52.232.223:58779->25.0.17.251:69","UDP","bad",70,0.0101199942171462,1.71414595885701e-09
"2016-11-11 22:54:00","122.52.232.51","25.0.19.33",58875,67,8.91972654864422e-09,619,"UDP 122.52.232.51:58875->25.0.19.33:67","UDP","bad",71,0.0102645655631054,1.71414595885701e-09
"2016-11-11 22:54:00","122.52.232.51","25.0.19.33",58875,67,8.91972654864422e-09,619,"UDP 122.52.232.51:58875->25.0.19.33:67","UDP","bad",72,0.0104091369090646,1.7110064973939e-09
"2016-11-11 22:38:56","80.66.17.246","25.0.18.230",7464,161,8.91972654864422e-09,621,"UDP 80.66.17.246:7464->25.0.18.230:161","UDP","bad",73,0.0105537082550239,1.71414595885701e-09
"2016-11-11 22:38:56","80.66.17.246","25.0.18.230",7464,161,8.91972654864422e-09,621,"UDP 80.66.17.246:7464->25.0.18.230:161","UDP","bad",74,0.0106982796009831,1.7110064973939e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,8.91972654864422e-09,622,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",75,0.0108428509469423,1.7110064973939e-09
"2016-11-11 22:48:08","80.66.18.90","25.0.17.211",50399,123,8.91972654864422e-09,622,"UDP 80.66.18.90:50399->25.0.17.211:123","UDP","bad",76,0.0109874222929015,1.70786703593079e-09
"2016-11-11 22:38:19","12.166.7.106","25.0.17.112",9835,138,8.91972654864422e-09,624,"UDP 12.166.7.106:9835->25.0.17.112:138","UDP","bad",77,0.0111319936388608,1.7110064973939e-09
"2016-11-11 22:38:19","12.166.7.106","25.0.17.112",9835,138,8.91972654864422e-09,624,"UDP 12.166.7.106:9835->25.0.17.112:138","UDP","bad",78,0.01127656498482,1.70786703593079e-09
"2016-11-11 22:37:55","213.184.20.59","25.0.19.62",58642,123,8.91972654864422e-09,625,"UDP 213.184.20.59:58642->25.0.19.62:123","UDP","bad",79,0.0114211363307792,1.70786703593079e-09
"2016-11-11 22:37:55","213.184.20.59","25.0.19.62",58642,123,8.91972654864422e-09,625,"UDP 213.184.20.59:58642->25.0.19.62:123","UDP","bad",80,0.0115657076767385,1.70472757446769e-09
"2016-11-11 22:38:44","213.184.20.92","25.0.19.2",61246,111,8.91972654864422e-09,628,"UDP 213.184.20.92:61246->25.0.19.2:111","UDP","bad",81,0.0117102790226977,1.7110064973939e-09
"2016-11-11 22:38:44","213.184.20.92","25.0.19.2",61246,111,8.91972654864422e-09,628,"UDP 213.184.20.92:61246->25.0.19.2:111","UDP","bad",82,0.0118548503686569,1.70786703593079e-09
"2016-11-11 22:39:11","213.184.22.175","25.0.17.202",21954,515,8.91972654864422e-09,629,"TCP 213.184.22.175:21954->25.0.17.202:515","TCP","bad",83,0.0119994217146162,1.70786703593079e-09
"2016-11-11 22:39:11","213.184.22.175","25.0.17.202",21954,515,8.91972654864422e-09,629,"TCP 213.184.22.175:21954->25.0.17.202:515","TCP","bad",84,0.0121439930605754,1.70472757446769e-09
"2016-11-11 22:52:20","213.184.22.109","25.0.18.92",63856,161,8.91972654864422e-09,630,"UDP 213.184.22.109:63856->25.0.18.92:161","UDP","bad",85,0.0122885644065346,1.70472757446769e-09
"2016-11-11 22:52:20","213.184.22.109","25.0.18.92",63856,161,8.91972654864422e-09,630,"UDP 213.184.22.109:63856->25.0.18.92:161","UDP","bad",86,0.0124331357524939,1.70158811300458e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,8.93190032175728e-09,631,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",87,0.0125777070984531,1.70158811300458e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,8.93190032175728e-09,631,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",88,0.0127222784444123,1.69844865154147e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,8.93190032175728e-09,631,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",89,0.0128668497903715,1.69530919007836e-09
"2016-11-11 13:39:30","12.166.2.118","25.0.11.56",46429,443,8.93190032175728e-09,631,"TCP 12.166.2.118:46429->25.0.11.56:443","TCP","bad",90,0.0130114211363308,1.69216972861525e-09
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,9.13272866830775e-09,646,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",91,0.01315599248229,1.73612218909877e-09
"2016-11-11 22:50:51","122.52.235.35","25.0.17.236",52228,445,9.13272866830775e-09,646,"TCP 122.52.235.35:52228->25.0.17.236:445","TCP","bad",92,0.0133005638282492,1.73298272763566e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,9.17265455348974e-09,654,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",93,0.0134451351742085,1.75495895787742e-09
"2016-11-11 22:40:44","80.66.16.147","25.0.18.73",51482,135,9.17265455348974e-09,654,"TCP 80.66.16.147:51482->25.0.18.73:135","TCP","bad",94,0.0135897065201677,1.75181949641431e-09
"2016-11-11 22:53:43","213.184.18.216","25.0.17.122",15487,69,9.17306327003578e-09,655,"TCP 213.184.18.216:15487->25.0.17.122:69","TCP","bad",95,0.0137342778661269,1.75181949641431e-09
"2016-11-11 22:53:43","213.184.18.216","25.0.17.122",15487,69,9.17306327003578e-09,655,"TCP 213.184.18.216:15487->25.0.17.122:69","TCP","bad",96,0.0138788492120862,1.7486800349512e-09
"2016-11-11 22:49:23","12.166.7.202","25.0.17.210",23215,5060,9.21678280287599e-09,669,"UDP 12.166.7.202:23215->25.0.17.210:5060","UDP","bad",97,0.0140234205580454,1.7894930339716e-09
"2016-11-11 22:49:23","12.166.7.202","25.0.17.210",23215,5060,9.21678280287599e-09,669,"UDP 12.166.7.202:23215->25.0.17.210:5060","UDP","bad",98,0.0141679919040046,1.7863535725085e-09
"2016-11-11 22:41:06","80.66.15.225","25.0.19.70",60982,69,9.21678280289807e-09,670,"UDP 80.66.15.225:60982->25.0.19.70:69","UDP","bad",99,0.0143125632499639,1.7863535725085e-09
"2016-11-11 22:41:06","80.66.15.225","25.0.19.70",60982,69,9.21678280289807e-09,670,"UDP 80.66.15.225:60982->25.0.19.70:69","UDP","bad",100,0.0144571345959231,1.78321411104539e-09
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,9.39256412174787e-09,683,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",101,0.0146017059418823,1.82088764860268e-09
"2016-11-11 22:37:21","122.52.250.1","25.0.18.244",47185,445,9.39256412174787e-09,683,"TCP 122.52.250.1:47185->25.0.18.244:445","TCP","bad",102,0.0147462772878415,1.81774818713958e-09
"2016-11-11 22:38:27","122.52.243.27","25.0.18.233",38978,67,1.00606281152421e-08,713,"UDP 122.52.243.27:38978->25.0.18.233:67","UDP","bad",103,0.0148908486338008,1.90879256956971e-09
"2016-11-11 22:38:27","122.52.243.27","25.0.18.233",38978,67,1.00606281152421e-08,713,"UDP 122.52.243.27:38978->25.0.18.233:67","UDP","bad",104,0.01503541997976,1.9056531081066e-09
"2016-11-11 22:38:58","80.66.19.42","25.0.18.112",35608,554,1.02611343436272e-08,729,"UDP 80.66.19.42:35608->25.0.18.112:554","UDP","bad",105,0.0151799913257192,1.95274503005322e-09
"2016-11-11 22:38:58","80.66.19.42","25.0.18.112",35608,554,1.02611343436272e-08,729,"UDP 80.66.19.42:35608->25.0.18.112:554","UDP","bad",106,0.0153245626716785,1.94960556859012e-09
"2016-11-11 22:54:49","213.184.21.46","25.0.17.245",29477,161,1.02611345108981e-08,732,"UDP 213.184.21.46:29477->25.0.17.245:161","UDP","bad",107,0.0154691340176377,1.95588449151633e-09
"2016-11-11 22:54:49","213.184.21.46","25.0.17.245",29477,161,1.02611345108981e-08,732,"UDP 213.184.21.46:29477->25.0.17.245:161","UDP","bad",108,0.0156137053635969,1.95274503005322e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,1.02611345108981e-08,733,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",109,0.0157582767095562,1.95274503005322e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,1.02611345108981e-08,733,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",110,0.0159028480555154,1.94960556859012e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,1.02611345108981e-08,733,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",111,0.0160474194014746,1.94646610712701e-09
"2016-11-11 13:35:38","12.166.3.15","25.0.11.206",12879,443,1.02611345108981e-08,733,"TCP 12.166.3.15:12879->25.0.11.206:443","TCP","bad",112,0.0161919907474339,1.9433266456639e-09
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,1.02611345108981e-08,736,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",113,0.0163365620933931,1.94960556859012e-09
"2016-11-11 22:50:42","213.184.19.116","25.0.18.74",24906,705,1.02611345108981e-08,736,"TCP 213.184.19.116:24906->25.0.18.74:705","TCP","bad",114,0.0164811334393523,1.94646610712701e-09
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,1.02611345108981e-08,737,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",115,0.0166257047853115,1.94646610712701e-09
"2016-11-11 22:37:08","80.66.18.32","25.0.17.136",11012,705,1.02611345108981e-08,737,"TCP 80.66.18.32:11012->25.0.17.136:705","TCP","bad",116,0.0167702761312708,1.9433266456639e-09
"2016-11-11 22:54:27","213.184.19.40","25.0.17.152",4351,69,1.02611345108981e-08,738,"UDP 213.184.19.40:4351->25.0.17.152:69","UDP","bad",117,0.01691484747723,1.9433266456639e-09
"2016-11-11 22:54:27","213.184.19.40","25.0.17.152",4351,69,1.02611345108981e-08,738,"UDP 213.184.19.40:4351->25.0.17.152:69","UDP","bad",118,0.0170594188231892,1.94018718420079e-09
"2016-11-11 22:41:31","213.184.22.219","25.0.19.110",42453,161,1.02611345108981e-08,739,"UDP 213.184.22.219:42453->25.0.19.110:161","UDP","bad",119,0.0172039901691485,1.94018718420079e-09
"2016-11-11 22:41:31","213.184.22.219","25.0.19.110",42453,161,1.02611345108981e-08,739,"UDP 213.184.22.219:42453->25.0.19.110:161","UDP","bad",120,0.0173485615151077,1.93704772273768e-09
"2016-11-11 22:48:35","213.184.20.137","25.0.19.76",0,0,1.02611345108981e-08,740,"IP 213.184.20.137:0->25.0.19.76:0","IP","bad",121,0.0174931328610669,1.93704772273768e-09
"2016-11-11 22:48:35","213.184.20.137","25.0.19.76",0,0,1.02611345108981e-08,740,"IP 213.184.20.137:0->25.0.19.76:0","IP","bad",122,0.0176377042070262,1.93390826127458e-09
"2016-11-11 22:52:12","80.66.16.33","25.0.17.132",1334,67,1.02611345108981e-08,741,"UDP 80.66.16.33:1334->25.0.17.132:67","UDP","bad",123,0.0177822755529854,1.93390826127458e-09
"2016-11-11 22:52:12","80.66.16.33","25.0.17.132",1334,67,1.02611345108981e-08,741,"UDP 80.66.16.33:1334->25.0.17.132:67","UDP","bad",124,0.0179268468989446,1.93076879981147e-09
"2016-11-11 22:52:25","122.52.240.53","25.0.18.238",31228,554,1.10343375833578e-08,782,"UDP 122.52.240.53:31228->25.0.18.238:554","UDP","bad",125,0.0180714182449039,2.05634725833579e-09
"2016-11-11 22:52:25","122.52.240.53","25.0.18.238",31228,554,1.10343375833578e-08,782,"UDP 122.52.240.53:31228->25.0.18.238:554","UDP","bad",126,0.0182159895908631,2.05320779687268e-09
"2016-11-11 22:48:18","122.52.246.50","25.0.18.198",2529,21,1.19000664762416e-08,886,"TCP 122.52.246.50:2529->25.0.18.198:21","TCP","bad",127,0.0183605609368223,2.37657232757281e-09
"2016-11-11 22:48:18","122.52.246.50","25.0.18.198",2529,21,1.19000664762416e-08,886,"TCP 122.52.246.50:2529->25.0.18.198:21","TCP","bad",128,0.0185051322827816,2.37343286610971e-09
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,1.2588879224224e-08,941,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",129,0.0186497036287408,2.54296378511754e-09
"2016-11-11 22:55:23","122.52.236.205","25.0.18.45",42679,110,1.2588879224224e-08,941,"TCP 122.52.236.205:42679->25.0.18.45:110","TCP","bad",130,0.0187942749747,2.53982432365443e-09
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,1.25890495493412e-08,942,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",131,0.0189388463206592,2.53982432365443e-09
"2016-11-11 22:40:18","122.52.236.205","25.0.18.98",60297,465,1.25890495493412e-08,942,"TCP 122.52.236.205:60297->25.0.18.98:465","TCP","bad",132,0.0190834176666185,2.53668486219133e-09
"2016-11-11 22:34:39","122.52.251.121","25.0.18.209",29511,21,1.3061678930015e-08,957,"TCP 122.52.251.121:29511->25.0.18.209:21","TCP","bad",133,0.0192279890125777,2.58063732267484e-09
"2016-11-11 22:34:39","122.52.251.121","25.0.18.209",29511,21,1.3061678930015e-08,957,"TCP 122.52.251.121:29511->25.0.18.209:21","TCP","bad",134,0.0193725603585369,2.57749786121173e-09
"2016-11-11 22:38:44","80.66.16.163","25.0.18.39",56092,465,1.33795898228571e-08,988,"TCP 80.66.16.163:56092->25.0.18.39:465","TCP","bad",135,0.0195171317044962,2.67168170510497e-09
