"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6019","2.1559595885051e-07",3070370,"bad",1,6.90846286701209e-05,0.0176091794486872
"6017","2.24882919762989e-06",10317586,"bad",2,0.000138169257340242,0.0591734049337079
"6017","2.24882919762989e-06",10317587,"bad",3,0.000207253886010363,0.0591734049337079
"6017","2.24882919762989e-06",10317588,"bad",4,0.000276338514680484,0.0591734049337079
"6017","2.24882919762989e-06",10317589,"bad",5,0.000345423143350604,0.0591734049337079
"6017","2.24882919762989e-06",10317590,"bad",6,0.000414507772020725,0.0591734049337079
"6017","2.24882919762989e-06",10317591,"bad",7,0.000483592400690846,0.0591734049337079
"6017","2.24882919762989e-06",10317592,"bad",8,0.000552677029360967,0.0591734049337079
"6017","2.26351171835097e-06",10320041,"bad",9,0.000621761658031088,0.059187444702638
"6017","2.26351171835097e-06",10320042,"bad",10,0.000690846286701209,0.059187444702638
"6017","2.26351171835097e-06",10320043,"bad",11,0.00075993091537133,0.059187444702638
"6017","2.26351171835097e-06",10320044,"bad",12,0.000829015544041451,0.059187444702638
"6017","2.26351171835097e-06",10320045,"bad",13,0.000898100172711572,0.059187444702638
"6017","2.26351171835097e-06",10320046,"bad",14,0.000967184801381693,0.059187444702638
"6017","2.26351171835097e-06",10320047,"bad",15,0.00103626943005181,0.059187444702638
"6017","2.26351171835097e-06",10320048,"bad",16,0.00110535405872193,0.059187444702638
"6017","2.26351171835097e-06",10320049,"bad",17,0.00117443868739206,0.059187444702638
"6017","2.26351171835097e-06",10320050,"bad",18,0.00124352331606218,0.059187444702638
"6017","2.26351171835097e-06",10320051,"bad",19,0.0013126079447323,0.059187444702638
"6006","2.59881391443188e-06",10364712,"bad",20,0.00138169257340242,0.0594435787224182
"6011","4.52697007619639e-06",10470678,"bad",21,0.00145077720207254,0.0600513091614241
"6021","5.37846862466062e-06",10493438,"bad",22,0.00151986183074266,0.0601818365719968
"6006","6.11862242463023e-06",10515346,"bad",23,0.00158894645941278,0.0603074775924026
"6011","1.0916987324736e-05",10947849,"bad",24,0.0016580310880829,0.0627879629444616
"6011","1.28198874476487e-05",11143929,"bad",25,0.00172711571675302,0.0639125151716106
"6011","1.28198874476487e-05",11143930,"bad",26,0.00179620034542314,0.0639125151716106
"6011","1.28198874476487e-05",11143931,"bad",27,0.00186528497409326,0.0639125151716106
"6011","1.28198874476487e-05",11143932,"bad",28,0.00193436960276339,0.0639125151716106
"6011","1.28198874476487e-05",11143933,"bad",29,0.00200345423143351,0.0639125151716106
"6011","1.28198874476487e-05",11143934,"bad",30,0.00207253886010363,0.0639125151716106
"6011","1.28198874476487e-05",11143935,"bad",31,0.00214162348877375,0.0639125151716106
"6011","1.28198874476487e-05",11143936,"bad",32,0.00221070811744387,0.0639125151716106
"6011","1.28198874476487e-05",11143937,"bad",33,0.00227979274611399,0.0639125151716106
"6011","1.28198874476487e-05",11143938,"bad",34,0.00234887737478411,0.0639125151716106
"6011","1.28198874476487e-05",11143939,"bad",35,0.00241796200345423,0.0639125151716106
