"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6017","4.64156347015284e-09",262889,"bad",1,6.90846286701209e-05,0.00150771518566872
"6017","4.64156347015284e-09",262890,"bad",2,0.000138169257340242,0.00150771518566872
"6017","4.64156347015284e-09",262891,"bad",3,0.000207253886010363,0.00150771518566872
"6017","4.64156347015284e-09",262892,"bad",4,0.000276338514680484,0.00150771518566872
"6017","4.64156347015284e-09",262893,"bad",5,0.000345423143350604,0.00150771518566872
"6017","4.64156347015284e-09",262894,"bad",6,0.000414507772020725,0.00150771518566872
"6017","4.64156347015284e-09",262895,"bad",7,0.000483592400690846,0.00150771518566872
"6005","4.34557068075501e-07",2971434,"bad",8,0.000552677029360967,0.0170417215821599
"6005","4.34557068075501e-07",2971435,"bad",9,0.000621761658031088,0.0170417215821599
"6005","4.34557068075501e-07",2971436,"bad",10,0.000690846286701209,0.0170417215821599
"6005","4.34557068075501e-07",2971437,"bad",11,0.00075993091537133,0.0170417215821599
"6005","4.34557068075501e-07",2971438,"bad",12,0.000829015544041451,0.0170417215821599
"6005","4.34557068075501e-07",2971439,"bad",13,0.000898100172711572,0.0170417215821599
"6005","4.34557068075501e-07",2971440,"bad",14,0.000967184801381693,0.0170417215821599
"6005","4.34557068075501e-07",2971441,"bad",15,0.00103626943005181,0.0170417215821599
"6005","4.34557068075501e-07",2971442,"bad",16,0.00110535405872193,0.0170417215821599
"6005","4.34557068075501e-07",2971443,"bad",17,0.00117443868739206,0.0170417215821599
"6005","4.34557068075501e-07",2971444,"bad",18,0.00124352331606218,0.0170417215821599
"6005","4.34557068075501e-07",2971445,"bad",19,0.0013126079447323,0.0170417215821599
"6005","4.34557068075501e-07",2971446,"bad",20,0.00138169257340242,0.0170417215821599
"6005","4.34557068075501e-07",2971447,"bad",21,0.00145077720207254,0.0170417215821599
"6005","4.34557068075501e-07",2971448,"bad",22,0.00151986183074266,0.0170417215821599
"6005","4.34557068075501e-07",2971449,"bad",23,0.00158894645941278,0.0170417215821599
"6005","4.34557068075501e-07",2971450,"bad",24,0.0016580310880829,0.0170417215821599
"6005","4.34557068075501e-07",2971451,"bad",25,0.00172711571675302,0.0170417215821599
"6005","4.34557068075501e-07",2971452,"bad",26,0.00179620034542314,0.0170417215821599
"6005","4.34557068075501e-07",2971453,"bad",27,0.00186528497409326,0.0170417215821599
"6005","4.34557068075501e-07",2971454,"bad",28,0.00193436960276339,0.0170417215821599
"6017","2.25880483618906e-06",9987314,"bad",29,0.00200345423143351,0.0572790741992841
"6017","2.25880483618906e-06",9987315,"bad",30,0.00207253886010363,0.0572790741992841
"6017","2.25880483618906e-06",9987316,"bad",31,0.00214162348877375,0.0572790741992841
"6017","2.25880483618906e-06",9987317,"bad",32,0.00221070811744387,0.0572790741992841
"6017","2.25880483618906e-06",9987318,"bad",33,0.00227979274611399,0.0572790741992841
"6017","2.25880483618906e-06",9987319,"bad",34,0.00234887737478411,0.0572790741992841
