"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6021","1.36680077027349e-06",6225977,"bad",1,6.90846286701209e-05,0.0357072158516516
"6019","1.41205940542977e-06",6484197,"bad",2,0.000138169257340242,0.0371881533897978
"6023","1.86146609535617e-06",8516129,"bad",3,0.000207253886010363,0.0488416835050219
"6006","1.94599416687718e-06",8791821,"bad",4,0.000276338514680484,0.0504228264527875
"6017","2.17635408999168e-06",9402147,"bad",5,0.000345423143350604,0.0539231622257906
"6017","2.17635408999168e-06",9402148,"bad",6,0.000414507772020725,0.0539231622257906
"6017","2.17635408999168e-06",9402149,"bad",7,0.000483592400690846,0.0539231622257906
"6017","2.17635408999168e-06",9402150,"bad",8,0.000552677029360967,0.0539231622257906
"6017","2.17635408999168e-06",9402151,"bad",9,0.000621761658031088,0.0539231622257906
"6017","2.17635408999168e-06",9402152,"bad",10,0.000690846286701209,0.0539231622257906
"6017","2.17635408999168e-06",9402153,"bad",11,0.00075993091537133,0.0539231622257906
"6017","2.17635408999168e-06",9402154,"bad",12,0.000829015544041451,0.0539231622257906
"6017","2.17635408999168e-06",9402155,"bad",13,0.000898100172711572,0.0539231622257906
"6017","2.17635408999168e-06",9402156,"bad",14,0.000967184801381693,0.0539231622257906
"6017","2.17635408999168e-06",9402157,"bad",15,0.00103626943005181,0.0539231622257906
"6017","2.18042332067271e-06",9410543,"bad",16,0.00110535405872193,0.0539712518754963
"6017","2.18042332067271e-06",9410544,"bad",17,0.00117443868739206,0.0539712518754963
"6017","2.18042332067271e-06",9410545,"bad",18,0.00124352331606218,0.0539712518754963
"6017","2.18042332067271e-06",9410546,"bad",19,0.0013126079447323,0.0539712518754963
"6017","2.18042332067271e-06",9410547,"bad",20,0.00138169257340242,0.0539712518754963
"6017","2.18042332067271e-06",9410548,"bad",21,0.00145077720207254,0.0539712518754963
"6017","2.18042332067271e-06",9410549,"bad",22,0.00151986183074266,0.0539712518754963
"6006","2.6877910911785e-06",10162373,"bad",23,0.00158894645941278,0.0582831069393829
"6020","3.3124917557271e-06",10499329,"bad",24,0.0016580310880829,0.0602156111631855
"6020","3.3124917557271e-06",10499331,"bad",25,0.00172711571675302,0.0602156168983852
"6011","5.5167231964758e-06",10729836,"bad",26,0.00179620034542314,0.0615376033761148
"6021","5.6177463886802e-06",10732731,"bad",27,0.00186528497409326,0.0615542010441229
"6020","6.64836955195452e-06",10767586,"bad",28,0.00193436960276339,0.0617540956953862
"6022","7.12236818920786e-06",10779947,"bad",29,0.00200345423143351,0.0618249827640043
"6012","7.95460385618977e-06",10829472,"bad",30,0.00207253886010363,0.0621090127952535
"6015","9.37024814666701e-06",11027004,"bad",31,0.00214162348877375,0.0632418925324052
"6015","9.37024814666701e-06",11027006,"bad",32,0.00221070811744387,0.0632418982676049
"6017","9.56205110721252e-06",11054273,"bad",33,0.00227979274611399,0.0633982742233444
"6022","1.09454724339088e-05",11220531,"bad",34,0.00234887737478411,0.0643517913242533
"6016","1.19643606142257e-05",11320753,"bad",35,0.00241796200345423,0.0649265787760308
"6016","1.19643606142257e-05",11320754,"bad",36,0.00248704663212435,0.0649265787760308
"6021","1.22445861494652e-05",11353481,"bad",37,0.00255613126079447,0.0651142689222764
"6007","1.23648062928882e-05",11365379,"bad",38,0.00262521588946459,0.0651825005934211
"6005","1.26114600558411e-05",11387772,"bad",39,0.00269430051813471,0.0653109231856942
"6014","1.30080445765435e-05",11426031,"bad",40,0.00276338514680484,0.0655303404568261
"6011","1.42099745545154e-05",11548328,"bad",41,0.00283246977547496,0.0662317324425635
"6010","1.44219631061414e-05",11557804,"bad",42,0.00290155440414508,0.066286073459971
"6010","1.6982558066105e-05",11719385,"bad",43,0.0029706390328152,0.0672127670317595
"6014","1.75726817731423e-05",11755090,"bad",44,0.00303972366148532,0.0674175366027902
"6022","1.81483888779054e-05",11769743,"bad",45,0.00310880829015544,0.0675015687491812
"6016","1.84576841432725e-05",11778001,"bad",46,0.00317789291882556,0.0675489242933219
"6011","1.85445898311654e-05",11780186,"bad",47,0.00324697754749568,0.0675614499695243
"6011","1.85445898311654e-05",11780201,"bad",48,0.0033160621761658,0.0675615302623205
"6008","2.05004534027971e-05",11939046,"bad",49,0.00338514680483592,0.0684725323276577
"6023","2.13824842657477e-05",11988902,"bad",50,0.00345423143350604,0.0687584607100163
"6020","2.18391232274743e-05",12007157,"bad",51,0.00352331606217617,0.0688631510458217
"6021","2.21351452299737e-05",12016971,"bad",52,0.00359240069084629,0.0689194305607367
"6017","2.26263207072351e-05",12029339,"bad",53,0.00366148531951641,0.0689903577757528
"6015","2.42715649649401e-05",12101837,"bad",54,0.00373056994818653,0.0694061425503162
"6005","2.46547254930618e-05",12105557,"bad",55,0.00379965457685665,0.0694274717580986
"6009","2.75246570058652e-05",12265273,"bad",56,0.00386873920552677,0.0703434691823975
"6015","2.96774640620363e-05",12279572,"bad",57,0.00393782383419689,0.0704254710680853
"6005","3.48855243087216e-05",12506103,"bad",58,0.00400690846286701,0.0717246658621023
"6011","4.0255188312543e-05",12917082,"bad",59,0.00407599309153713,0.0740817067752507
"6011","4.0255188312543e-05",12917083,"bad",60,0.00414507772020725,0.0740817067752507
"6011","4.0255188312543e-05",12917084,"bad",61,0.00421416234887737,0.0740817067752507
"6011","4.0255188312543e-05",12917085,"bad",62,0.0042832469775475,0.0740817067752507
"6011","4.0255188312543e-05",12917086,"bad",63,0.00435233160621762,0.0740817067752507
"6011","4.0255188312543e-05",12917087,"bad",64,0.00442141623488774,0.0740817067752507
"6011","4.0255188312543e-05",12917088,"bad",65,0.00449050086355786,0.0740817067752507
"6011","4.0255188312543e-05",12917089,"bad",66,0.00455958549222798,0.0740817067752507
"6011","4.0255188312543e-05",12917090,"bad",67,0.0046286701208981,0.0740817067752507
"6011","4.0255188312543e-05",12917091,"bad",68,0.00469775474956822,0.0740817067752507
"6011","4.0255188312543e-05",12917092,"bad",69,0.00476683937823834,0.0740817067752507
"6011","4.0255188312543e-05",12917093,"bad",70,0.00483592400690846,0.0740817067752507
"6011","4.0255188312543e-05",12917094,"bad",71,0.00490500863557858,0.0740817067752507
"6011","4.0255188312543e-05",12917095,"bad",72,0.0049740932642487,0.0740817067752507
"6011","4.0255188312543e-05",12917096,"bad",73,0.00504317789291883,0.0740817067752507
"6011","4.0255188312543e-05",12917097,"bad",74,0.00511226252158895,0.0740817067752507
"6011","4.0255188312543e-05",12917098,"bad",75,0.00518134715025907,0.0740817067752507
