"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6014","3.42469364122897e-07",2598637,"bad",1,6.90846286701209e-05,0.0149036964761625
"6006","4.31435051364951e-07",2767874,"bad",2,0.000138169257340242,0.0158742987370563
"6015","5.00893499662965e-07",2864040,"bad",3,0.000207253886010363,0.0164258242187436
"6011","7.86048018932505e-07",3056495,"bad",4,0.000276338514680484,0.0175295863468845
"6019","1.21976115385487e-06",3182352,"bad",5,0.000345423143350604,0.0182513956436478
"6018","1.51570661477606e-06",3463576,"bad",6,0.000414507772020725,0.0198642657162997
"6017","1.66537622244983e-06",3726674,"bad",7,0.000483592400690846,0.0213731795587112
"6017","1.66537622244983e-06",3726675,"bad",8,0.000552677029360967,0.0213731795587112
"6017","1.66537622244983e-06",3726676,"bad",9,0.000621761658031088,0.0213731795587112
"6017","1.66537622244983e-06",3726677,"bad",10,0.000690846286701209,0.0213731795587112
"6017","1.66537622244983e-06",3726678,"bad",11,0.00075993091537133,0.0213731795587112
"6017","1.66537622244983e-06",3726679,"bad",12,0.000829015544041451,0.0213731795587112
"6017","1.66537622244983e-06",3726680,"bad",13,0.000898100172711572,0.0213731795587112
"6017","2.02519021507977e-06",4620628,"bad",14,0.000967184801381693,0.0265001441485099
"6017","2.02519021507977e-06",4620629,"bad",15,0.00103626943005181,0.0265001441485099
"6017","2.02519021507977e-06",4620630,"bad",16,0.00110535405872193,0.0265001441485099
"6017","2.02519021507977e-06",4620631,"bad",17,0.00117443868739206,0.0265001441485099
"6017","2.02519021507977e-06",4620632,"bad",18,0.00124352331606218,0.0265001441485099
"6017","2.02519021507977e-06",4620633,"bad",19,0.0013126079447323,0.0265001441485099
"6017","2.02519021507977e-06",4620634,"bad",20,0.00138169257340242,0.0265001441485099
"6017","2.02519021507977e-06",4620635,"bad",21,0.00145077720207254,0.0265001441485099
"6017","2.02519021507977e-06",4620636,"bad",22,0.00151986183074266,0.0265001441485099
"6017","2.02519021507977e-06",4620637,"bad",23,0.00158894645941278,0.0265001441485099
"6017","2.02519021507977e-06",4620638,"bad",24,0.0016580310880829,0.0265001441485099
"6011","2.22070225619361e-06",5195149,"bad",25,0.00172711571675302,0.0297950737433128
"6005","2.57940598581869e-06",6253383,"bad",26,0.00179620034542314,0.0358642513553596
"6014","2.89570760540954e-06",7150934,"bad",27,0.00186528497409326,0.0410118798697724
"6015","3.16958743840747e-06",7848077,"bad",28,0.00193436960276339,0.0450101284774208
"6015","3.16958743840747e-06",7848079,"bad",29,0.00200345423143351,0.0450101342126205
"6012","3.20204695032165e-06",7930424,"bad",30,0.00207253886010363,0.0454823934988896
"6023","3.42882982531044e-06",8446805,"bad",31,0.00214162348877375,0.0484439359335979
"6020","3.71296431486509e-06",8993581,"bad",32,0.00221070811744387,0.0515797997639897
