"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6006","5.74391038791097e-07",586193,"bad",1,6.90846286701209e-05,0.00336192819800644
"6008","9.79444382067061e-07",886708,"bad",2,0.000138169257340242,0.00508543600857995
"6020","9.91318664509772e-07",894213,"bad",3,0.000207253886010363,0.00512847294732671
"6015","1.04073512600549e-06",923765,"bad",4,0.000276338514680484,0.00529795383444098
"6016","1.06028912949061e-06",934628,"bad",5,0.000345423143350604,0.00536024957386893
"6016","1.06028912949061e-06",934629,"bad",6,0.000414507772020725,0.00536024957386893
"6006","1.0742164345865e-06",942364,"bad",7,0.000483592400690846,0.00540460560855275
"6021","1.1465463415237e-06",983897,"bad",8,0.000552677029360967,0.00564279992358879
"6009","1.14776722377792e-06",984610,"bad",9,0.000621761658031088,0.00564688338579397
"6010","1.19734238791348e-06",1012960,"bad",10,0.000690846286701209,0.00580947056283713
"6008","1.25084345785259e-06",1039289,"bad",11,0.00075993091537133,0.00596046690123328
"6017","1.34575552700485e-06",1081386,"bad",12,0.000829015544041451,0.00620189586891499
"6017","1.34575552700485e-06",1081387,"bad",13,0.000898100172711572,0.00620189586891499
"6017","1.34575552700485e-06",1081388,"bad",14,0.000967184801381693,0.00620189586891499
"6017","1.34575552700485e-06",1081389,"bad",15,0.00103626943005181,0.00620189586891499
"6017","1.34575552700485e-06",1081390,"bad",16,0.00110535405872193,0.00620189586891499
"6017","1.34575552700485e-06",1081391,"bad",17,0.00117443868739206,0.00620189586891499
"6017","1.34575552700485e-06",1081392,"bad",18,0.00124352331606218,0.00620189586891499
"6019","1.40786608038495e-06",1107892,"bad",19,0.0013126079447323,0.00635387292646435
"6014","1.42886012214623e-06",1117209,"bad",20,0.00138169257340242,0.00640730204711531
"6012","1.49514881778705e-06",1143119,"bad",21,0.00145077720207254,0.0065558953368261
"6012","1.49514881778705e-06",1143121,"bad",22,0.00151986183074266,0.00655590107202583
"6005","1.49953904256137e-06",1144632,"bad",23,0.00158894645941278,0.00656456122361266
"6017","1.64083538294564e-06",1199877,"bad",24,0.0016580310880829,0.00688139659729683
"6017","1.64083538294564e-06",1199878,"bad",25,0.00172711571675302,0.00688139659729683
"6017","1.64083538294564e-06",1199879,"bad",26,0.00179620034542314,0.00688139659729683
"6017","1.64083538294564e-06",1199880,"bad",27,0.00186528497409326,0.00688139659729683
"6017","1.64083538294564e-06",1199881,"bad",28,0.00193436960276339,0.00688139659729683
"6017","1.64083538294564e-06",1199882,"bad",29,0.00200345423143351,0.00688139659729683
"6017","1.64083538294564e-06",1199883,"bad",30,0.00207253886010363,0.00688139659729683
"6017","1.64083538294564e-06",1199884,"bad",31,0.00214162348877375,0.00688139659729683
"6017","1.64083538294564e-06",1199885,"bad",32,0.00221070811744387,0.00688139659729683
"6017","1.64083538294564e-06",1199886,"bad",33,0.00227979274611399,0.00688139659729683
"6017","1.64083538294564e-06",1199887,"bad",34,0.00234887737478411,0.00688139659729683
"6008","1.66364857665815e-06",1208124,"bad",35,0.00241796200345423,0.0069286317022433
"6023","1.72548731567098e-06",1229398,"bad",36,0.00248704663212435,0.00705063660602259
"6019","1.75870827314552e-06",1240530,"bad",37,0.00255613126079447,0.00711447511417693
"6023","1.79902775966584e-06",1252588,"bad",38,0.00262521588946459,0.0071836244172779
"6018","1.85795075758306e-06",1271119,"bad",39,0.00269430051813471,0.00728989766820773
"6014","1.91633253031719e-06",1288863,"bad",40,0.00276338514680484,0.0073916573169529
"6014","1.91633253031719e-06",1288866,"bad",41,0.00283246977547496,0.00739166878735235
"6014","1.95625709897236e-06",1300489,"bad",42,0.00290155440414508,0.00745832327857235
"6014","1.95625709897236e-06",1300493,"bad",43,0.0029706390328152,0.00745834048417153
"6014","1.95625709897236e-06",1300498,"bad",44,0.00303972366148532,0.00745836342497043
"6014","1.95625709897236e-06",1300499,"bad",45,0.00310880829015544,0.00745836342497043
"6007","2.03280771459503e-06",1322417,"bad",46,0.00317789291882556,0.00758406179737351
"6009","2.13183249488878e-06",1351734,"bad",47,0.00324697754749568,0.00775219491255208
"6014","2.20194873866924e-06",1371517,"bad",48,0.0033160621761658,0.00786564863353934
"6006","2.56069526440844e-06",1483166,"bad",49,0.00338514680483592,0.00850597221259027
"6021","2.72200942765694e-06",1544834,"bad",50,0.00345423143350604,0.00885964477411698
"6006","2.75170105727391e-06",1556141,"bad",51,0.00352331606217617,0.00892448694222344
"6006","2.75170105727391e-06",1556146,"bad",52,0.00359240069084629,0.00892450988302234
