"dnsRecordID","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"6011","1.59441645484843e-09",3588,"bad",1,6.90846286701209e-05,2.05721614185269e-05
"6011","1.59441645484843e-09",3589,"bad",2,0.000138169257340242,2.05721614185269e-05
"6011","1.59441645484843e-09",3590,"bad",3,0.000207253886010363,2.05721614185269e-05
"6011","1.59441645484843e-09",3591,"bad",4,0.000276338514680484,2.05721614185269e-05
"6011","1.59441645484843e-09",3592,"bad",5,0.000345423143350604,2.05721614185269e-05
"6011","1.59441645484843e-09",3593,"bad",6,0.000414507772020725,2.05721614185269e-05
"6011","1.59441645484843e-09",3594,"bad",7,0.000483592400690846,2.05721614185269e-05
"6011","1.59441645484843e-09",3595,"bad",8,0.000552677029360967,2.05721614185269e-05
"6011","1.59441645484843e-09",3596,"bad",9,0.000621761658031088,2.05721614185269e-05
"6011","1.59441645484843e-09",3597,"bad",10,0.000690846286701209,2.05721614185269e-05
"6011","1.59441645484843e-09",3598,"bad",11,0.00075993091537133,2.05721614185269e-05
"6011","1.59441645484843e-09",3599,"bad",12,0.000829015544041451,2.05721614185269e-05
"6011","1.59441645484843e-09",3600,"bad",13,0.000898100172711572,2.05721614185269e-05
"6011","1.59441645484843e-09",3601,"bad",14,0.000967184801381693,2.05721614185269e-05
"6011","1.59441645484843e-09",3602,"bad",15,0.00103626943005181,2.05721614185269e-05
"6011","1.59441645484843e-09",3603,"bad",16,0.00110535405872193,2.05721614185269e-05
"6011","1.59441645484843e-09",3604,"bad",17,0.00117443868739206,2.05721614185269e-05
"6011","1.59441645484843e-09",3605,"bad",18,0.00124352331606218,2.05721614185269e-05
"6011","1.59441645484843e-09",3606,"bad",19,0.0013126079447323,2.05721614185269e-05
"6011","1.59441645484843e-09",3607,"bad",20,0.00138169257340242,2.05721614185269e-05
"6011","1.59441645484843e-09",3608,"bad",21,0.00145077720207254,2.05721614185269e-05
"6011","1.59441645484843e-09",3609,"bad",22,0.00151986183074266,2.05721614185269e-05
"6011","1.59441645484843e-09",3610,"bad",23,0.00158894645941278,2.05721614185269e-05
"6011","1.59441645484843e-09",3611,"bad",24,0.0016580310880829,2.05721614185269e-05
"6011","1.59441645484843e-09",3612,"bad",25,0.00172711571675302,2.05721614185269e-05
"6011","1.59441645484843e-09",3613,"bad",26,0.00179620034542314,2.05721614185269e-05
"6011","1.59441645484843e-09",3614,"bad",27,0.00186528497409326,2.05721614185269e-05
"6011","1.59441645484843e-09",3615,"bad",28,0.00193436960276339,2.05721614185269e-05
"6011","1.59441645484843e-09",3616,"bad",29,0.00200345423143351,2.05721614185269e-05
"6011","1.59441645484843e-09",3617,"bad",30,0.00207253886010363,2.05721614185269e-05
"6011","1.59441645484843e-09",3618,"bad",31,0.00214162348877375,2.05721614185269e-05
"6011","1.59441645484843e-09",3619,"bad",32,0.00221070811744387,2.05721614185269e-05
"6011","1.59441645484843e-09",3620,"bad",33,0.00227979274611399,2.05721614185269e-05
"6011","1.59441645484843e-09",3621,"bad",34,0.00234887737478411,2.05721614185269e-05
"6011","1.59441645484843e-09",3622,"bad",35,0.00241796200345423,2.05721614185269e-05
"6011","1.59441645484843e-09",3623,"bad",36,0.00248704663212435,2.05721614185269e-05
"6011","1.59441645484843e-09",3624,"bad",37,0.00255613126079447,2.05721614185269e-05
"6011","1.59441645484843e-09",3625,"bad",38,0.00262521588946459,2.05721614185269e-05
"6011","1.59441645484843e-09",3626,"bad",39,0.00269430051813471,2.05721614185269e-05
"6011","1.59441645484843e-09",3627,"bad",40,0.00276338514680484,2.05721614185269e-05
"6011","1.59441645484843e-09",3628,"bad",41,0.00283246977547496,2.05721614185269e-05
"6011","1.59441645484843e-09",3629,"bad",42,0.00290155440414508,2.05721614185269e-05
"6011","1.59441645484843e-09",3630,"bad",43,0.0029706390328152,2.05721614185269e-05
"6011","1.59441645484843e-09",3631,"bad",44,0.00303972366148532,2.05721614185269e-05
"6011","1.59441645484843e-09",3632,"bad",45,0.00310880829015544,2.05721614185269e-05
"6011","1.59441645484843e-09",3633,"bad",46,0.00317789291882556,2.05721614185269e-05
"6011","1.59441645484843e-09",3634,"bad",47,0.00324697754749568,2.05721614185269e-05
"6011","1.59441645484843e-09",3635,"bad",48,0.0033160621761658,2.05721614185269e-05
"6011","1.59441645484843e-09",3636,"bad",49,0.00338514680483592,2.05721614185269e-05
"6011","1.59441645484843e-09",3637,"bad",50,0.00345423143350604,2.05721614185269e-05
"6011","1.59441645484843e-09",3638,"bad",51,0.00352331606217617,2.05721614185269e-05
"6011","1.59441645484843e-09",3639,"bad",52,0.00359240069084629,2.05721614185269e-05
"6011","1.59441645484843e-09",3640,"bad",53,0.00366148531951641,2.05721614185269e-05
"6011","1.59441645484843e-09",3641,"bad",54,0.00373056994818653,2.05721614185269e-05
"6011","1.59441645484843e-09",3642,"bad",55,0.00379965457685665,2.05721614185269e-05
"6011","1.59441645484843e-09",3643,"bad",56,0.00386873920552677,2.05721614185269e-05
"6011","1.59441645484843e-09",3644,"bad",57,0.00393782383419689,2.05721614185269e-05
"6011","1.59441645484843e-09",3645,"bad",58,0.00400690846286701,2.05721614185269e-05
"6011","1.59441645484843e-09",3646,"bad",59,0.00407599309153713,2.05721614185269e-05
"6011","1.59441645484843e-09",3647,"bad",60,0.00414507772020725,2.05721614185269e-05
"6011","1.59441645484843e-09",3648,"bad",61,0.00421416234887737,2.05721614185269e-05
"6011","1.59441645484843e-09",3649,"bad",62,0.0042832469775475,2.05721614185269e-05
"6011","1.59441645484843e-09",3650,"bad",63,0.00435233160621762,2.05721614185269e-05
"6011","1.59441645484843e-09",3651,"bad",64,0.00442141623488774,2.05721614185269e-05
"6011","1.59441645484843e-09",3652,"bad",65,0.00449050086355786,2.05721614185269e-05
"6011","1.59441645484843e-09",3653,"bad",66,0.00455958549222798,2.05721614185269e-05
"6011","1.59441645484843e-09",3654,"bad",67,0.0046286701208981,2.05721614185269e-05
"6011","1.59441645484843e-09",3655,"bad",68,0.00469775474956822,2.05721614185269e-05
"6011","1.59441645484843e-09",3656,"bad",69,0.00476683937823834,2.05721614185269e-05
"6011","1.59441645484843e-09",3657,"bad",70,0.00483592400690846,2.05721614185269e-05
"6011","1.59441645484843e-09",3658,"bad",71,0.00490500863557858,2.05721614185269e-05
"6011","1.59441645484843e-09",3659,"bad",72,0.0049740932642487,2.05721614185269e-05
"6011","1.59441645484843e-09",3660,"bad",73,0.00504317789291883,2.05721614185269e-05
"6011","1.59441645484843e-09",3661,"bad",74,0.00511226252158895,2.05721614185269e-05
"6011","1.59441645484843e-09",3662,"bad",75,0.00518134715025907,2.05721614185269e-05
"6011","1.59441645484843e-09",3663,"bad",76,0.00525043177892919,2.05721614185269e-05
"6011","1.59441645484843e-09",3664,"bad",77,0.00531951640759931,2.05721614185269e-05
"6011","1.59441645484843e-09",3665,"bad",78,0.00538860103626943,2.05721614185269e-05
"6011","1.59441645484843e-09",3666,"bad",79,0.00545768566493955,2.05721614185269e-05
"6011","1.59441645484843e-09",3667,"bad",80,0.00552677029360967,2.05721614185269e-05
"6011","1.59441645484843e-09",3668,"bad",81,0.00559585492227979,2.05721614185269e-05
"6011","1.59441645484843e-09",3669,"bad",82,0.00566493955094991,2.05721614185269e-05
"6011","1.59441645484843e-09",3670,"bad",83,0.00573402417962003,2.05721614185269e-05
"6011","1.59441645484843e-09",3671,"bad",84,0.00580310880829016,2.05721614185269e-05
"6011","1.59441645484843e-09",3672,"bad",85,0.00587219343696028,2.05721614185269e-05
"6011","1.59441645484843e-09",3673,"bad",86,0.0059412780656304,2.05721614185269e-05
"6011","1.59441645484843e-09",3674,"bad",87,0.00601036269430052,2.05721614185269e-05
"6011","1.59441645484843e-09",3675,"bad",88,0.00607944732297064,2.05721614185269e-05
"6011","1.59441645484843e-09",3676,"bad",89,0.00614853195164076,2.05721614185269e-05
"6011","1.59441645484843e-09",3677,"bad",90,0.00621761658031088,2.05721614185269e-05
"6011","1.59441645484843e-09",3678,"bad",91,0.006286701208981,2.05721614185269e-05
"6011","1.59441645484843e-09",3679,"bad",92,0.00635578583765112,2.05721614185269e-05
"6011","1.59441645484843e-09",3680,"bad",93,0.00642487046632124,2.05721614185269e-05
"6011","1.59441645484843e-09",3681,"bad",94,0.00649395509499136,2.05721614185269e-05
"6011","1.59441645484843e-09",3682,"bad",95,0.00656303972366149,2.05721614185269e-05
"6011","1.59441645484843e-09",3683,"bad",96,0.00663212435233161,2.05721614185269e-05
"6011","1.59441645484843e-09",3684,"bad",97,0.00670120898100173,2.05721614185269e-05
"6011","1.59441645484843e-09",3685,"bad",98,0.00677029360967185,2.05721614185269e-05
"6011","1.59441645484843e-09",3686,"bad",99,0.00683937823834197,2.05721614185269e-05
"6011","1.59441645484843e-09",3687,"bad",100,0.00690846286701209,2.05721614185269e-05
"6011","1.59441645484843e-09",3688,"bad",101,0.00697754749568221,2.05721614185269e-05
"6011","1.59441645484843e-09",3689,"bad",102,0.00704663212435233,2.05721614185269e-05
"6011","1.59441645484843e-09",3690,"bad",103,0.00711571675302245,2.05721614185269e-05
"6011","1.59441645484843e-09",3691,"bad",104,0.00718480138169257,2.05721614185269e-05
"6011","1.59441645484843e-09",3692,"bad",105,0.00725388601036269,2.05721614185269e-05
"6011","1.59441645484843e-09",3693,"bad",106,0.00732297063903282,2.05721614185269e-05
"6011","1.59441645484843e-09",3694,"bad",107,0.00739205526770294,2.05721614185269e-05
"6011","1.59441645484843e-09",3695,"bad",108,0.00746113989637306,2.05721614185269e-05
"6011","1.59441645484843e-09",3696,"bad",109,0.00753022452504318,2.05721614185269e-05
"6011","1.59441645484843e-09",3697,"bad",110,0.0075993091537133,2.05721614185269e-05
"6011","1.59441645484843e-09",3698,"bad",111,0.00766839378238342,2.05721614185269e-05
"6011","1.59441645484843e-09",3699,"bad",112,0.00773747841105354,2.05721614185269e-05
"6011","1.59441645484843e-09",3700,"bad",113,0.00780656303972366,2.05721614185269e-05
"6011","1.59441645484843e-09",3701,"bad",114,0.00787564766839378,2.05721614185269e-05
"6011","1.59441645484843e-09",3702,"bad",115,0.0079447322970639,2.05721614185269e-05
"6011","1.59441645484843e-09",3703,"bad",116,0.00801381692573402,2.05721614185269e-05
"6011","1.59441645484843e-09",3704,"bad",117,0.00808290155440415,2.05721614185269e-05
"6011","1.59441645484843e-09",3705,"bad",118,0.00815198618307427,2.05721614185269e-05
"6011","1.59441645484843e-09",3706,"bad",119,0.00822107081174439,2.05721614185269e-05
"6011","1.59441645484843e-09",3707,"bad",120,0.00829015544041451,2.05721614185269e-05
"6011","1.59441645484843e-09",3708,"bad",121,0.00835924006908463,2.05721614185269e-05
"6011","1.59441645484843e-09",3709,"bad",122,0.00842832469775475,2.05721614185269e-05
"6011","1.59441645484843e-09",3710,"bad",123,0.00849740932642487,2.05721614185269e-05
"6011","1.59441645484843e-09",3711,"bad",124,0.00856649395509499,2.05721614185269e-05
"6011","1.59441645484843e-09",3712,"bad",125,0.00863557858376511,2.05721614185269e-05
"6011","1.59441645484843e-09",3713,"bad",126,0.00870466321243523,2.05721614185269e-05
"6011","1.59441645484843e-09",3714,"bad",127,0.00877374784110535,2.05721614185269e-05
"6011","1.59441645484843e-09",3715,"bad",128,0.00884283246977548,2.05721614185269e-05
"6011","1.59441645484843e-09",3716,"bad",129,0.0089119170984456,2.05721614185269e-05
"6011","1.59441645484843e-09",3717,"bad",130,0.00898100172711572,2.05721614185269e-05
"6011","1.59441645484843e-09",3718,"bad",131,0.00905008635578584,2.05721614185269e-05
"6011","1.59441645484843e-09",3719,"bad",132,0.00911917098445596,2.05721614185269e-05
"6011","1.59441645484843e-09",3720,"bad",133,0.00918825561312608,2.05721614185269e-05
"6011","1.59441645484843e-09",3721,"bad",134,0.0092573402417962,2.05721614185269e-05
"6011","1.59441645484843e-09",3722,"bad",135,0.00932642487046632,2.05721614185269e-05
"6011","1.59441645484843e-09",3723,"bad",136,0.00939550949913644,2.05721614185269e-05
"6011","1.59441645484843e-09",3724,"bad",137,0.00946459412780656,2.05721614185269e-05
"6011","1.59441645484843e-09",3725,"bad",138,0.00953367875647668,2.05721614185269e-05
"6011","1.59441645484843e-09",3726,"bad",139,0.00960276338514681,2.05721614185269e-05
"6011","1.59441645484843e-09",3727,"bad",140,0.00967184801381693,2.05721614185269e-05
"6011","1.59441645484843e-09",3728,"bad",141,0.00974093264248705,2.05721614185269e-05
"6011","1.59441645484843e-09",3729,"bad",142,0.00981001727115717,2.05721614185269e-05
"6011","1.59441645484843e-09",3730,"bad",143,0.00987910189982729,2.05721614185269e-05
"6011","1.59441645484843e-09",3731,"bad",144,0.00994818652849741,2.05721614185269e-05
"6011","1.59441645484843e-09",3732,"bad",145,0.0100172711571675,2.05721614185269e-05
"6011","1.59441645484843e-09",3733,"bad",146,0.0100863557858377,2.05721614185269e-05
"6011","1.59441645484843e-09",3734,"bad",147,0.0101554404145078,2.05721614185269e-05
"6011","1.59441645484843e-09",3735,"bad",148,0.0102245250431779,2.05721614185269e-05
"6011","1.59441645484843e-09",3736,"bad",149,0.010293609671848,2.05721614185269e-05
"6011","1.59441645484843e-09",3737,"bad",150,0.0103626943005181,2.05721614185269e-05
"6011","1.59441645484843e-09",3738,"bad",151,0.0104317789291883,2.05721614185269e-05
"6011","1.59441645484843e-09",3739,"bad",152,0.0105008635578584,2.05721614185269e-05
"6011","1.59441645484843e-09",3740,"bad",153,0.0105699481865285,2.05721614185269e-05
"6011","1.59441645484843e-09",3741,"bad",154,0.0106390328151986,2.05721614185269e-05
"6011","1.59441645484843e-09",3742,"bad",155,0.0107081174438687,2.05721614185269e-05
"6011","1.59441645484843e-09",3743,"bad",156,0.0107772020725389,2.05721614185269e-05
"6011","1.59441645484843e-09",3744,"bad",157,0.010846286701209,2.05721614185269e-05
"6011","1.59441645484843e-09",3745,"bad",158,0.0109153713298791,2.05721614185269e-05
"6011","1.59441645484843e-09",3746,"bad",159,0.0109844559585492,2.05721614185269e-05
"6011","1.59441645484843e-09",3747,"bad",160,0.0110535405872193,2.05721614185269e-05
"6011","1.59441645484843e-09",3748,"bad",161,0.0111226252158895,2.05721614185269e-05
"6011","1.59441645484843e-09",3749,"bad",162,0.0111917098445596,2.05721614185269e-05
"6011","1.59441645484843e-09",3750,"bad",163,0.0112607944732297,2.05721614185269e-05
"6011","1.59441645484843e-09",3751,"bad",164,0.0113298791018998,2.05721614185269e-05
"6011","1.59441645484843e-09",3752,"bad",165,0.0113989637305699,2.05721614185269e-05
"6011","1.59441645484843e-09",3753,"bad",166,0.0114680483592401,2.05721614185269e-05
"6011","1.59441645484843e-09",3754,"bad",167,0.0115371329879102,2.05721614185269e-05
"6011","1.59441645484843e-09",3755,"bad",168,0.0116062176165803,2.05721614185269e-05
"6011","1.59441645484843e-09",3756,"bad",169,0.0116753022452504,2.05721614185269e-05
"6011","1.59441645484843e-09",3757,"bad",170,0.0117443868739206,2.05721614185269e-05
"6011","1.59441645484843e-09",3758,"bad",171,0.0118134715025907,2.05721614185269e-05
"6011","1.59441645484843e-09",3759,"bad",172,0.0118825561312608,2.05721614185269e-05
